TIENDA_ID,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,Meta_venta,Above_Goal,Percentage_of_Goal,POBLACION,COMPETIDORES_NUM,ESCUELAS_NUM,HOSPITALES_NUM
926,11.144699770588236,2,C,Receso,117.23,10,10,26.0284,-98.43882,Parada Técnica,UT_CARRETERA_GAS,5.16,1,215.98255369357045,2,1,0,0
927,31.717075370000003,2,C,Receso,135.13,12,12,25.92283,-98.26913,Parada Técnica,UT_CARRETERA_GAS,5.16,1,614.6720032945736,3,1,0,0
928,9.372760905000002,2,BC,Receso,112.0,12,4,26.39945,-99.02597,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,181.6426531976745,18592,0,4,0
929,10.475136171428572,2,C,Hogar,83.07,10,10,25.99169,-98.07486,Hogar Reunión,UT_DENSIDAD,4.9,1,213.778289212828,2,0,0,0
931,14.448247895,2,C,Hogar,114.0,14,12,26.04801,-98.37562,Hogar Reunión,UT_DENSIDAD,4.9,1,294.86220193877546,2,4,0,1
932,10.474344615,2,C,Receso,161.93,14,15,26.38915,-99.0183,Clásico,UT_CARRETERA_GAS,5.16,1,202.9911747093024,1,1,1,0
933,13.698998135000002,2,C,Hogar,124.0,11,10,26.06831,-98.305,Hogar Reunión,UT_DENSIDAD,4.9,1,279.5713905102041,691557,0,0,0
934,11.33574221,2,C,Hogar,89.4,10,10,26.05878,-98.29961,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,231.34167775510207,979,2,0,1
935,13.328368538888888,2,C,Hogar,152.0,13,12,25.99116,-98.09066,Hogar Reunión,UT_DENSIDAD,4.9,1,272.00752120181403,4,0,0,0
936,10.51377342631579,2,C,Receso,110.0,12,10,26.08377,-98.30029,Clásico,UT_TRAFICO_VEHICULAR,5.16,1,203.7552989596083,691557,0,0,0
937,10.399154630000002,2,C,Base,75.0,6,3,26.23352,-98.59779,Hogar Reunión,UT_GAS_URBANA,4.8,1,216.6490547916667,12067,0,0,0
938,10.96486936,2,C,Base,132.0,12,10,26.39773,-99.03788,Hogar Reunión,UT_GAS_URBANA,4.8,1,228.43477833333333,18592,1,6,2
939,9.986504415000002,2,C,Receso,131.5,12,12,26.02647,-98.44417,Parada Técnica,UT_CARRETERA_GAS,5.16,1,193.5369072674419,2,1,0,0
1,7.718502750000001,2,C,Hogar,0.0,0,0,26.00177,-98.24284,Hogar Reunión,UT_DENSIDAD,4.9,1,157.5204642857143,7,0,1,0
19,4.522423819047619,2,C,Hogar,0.0,0,0,25.9944,-98.11901,Hogar Reunión,UT_DENSIDAD,4.9,0,92.29436365403303,1,0,0,0
18,12.808188861111113,2,C,Hogar,0.0,0,0,26.05197,-98.28736,Hogar Reunión,UT_DENSIDAD,4.9,1,261.3916094104309,4,2,0,0
17,7.6283898,2,C,Base,0.0,0,0,26.05687,-98.36383,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,158.9247875,14,0,0,0
16,10.417768380000002,2,C,Hogar,0.0,0,0,26.02393,-98.34394,Hogar Reunión,UT_DENSIDAD,4.9,1,212.60751795918367,4,0,0,0
15,5.52888988,2,C,Receso,0.0,0,0,26.04645,-98.32298,Hogar Reunión,UT_CARRETERA_GAS,5.16,1,107.14902868217057,979,0,0,0
14,10.335109720000002,2,C,Receso,0.0,0,0,26.21178,-98.5901,Parada Técnica,UT_CARRETERA_GAS,5.16,1,200.2928240310078,5,0,0,0
13,11.129481445,2,C,Base,0.0,0,0,25.98686,-98.09433,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,231.8641967708334,111314,0,0,0
12,9.78888357,2,C,Hogar,0.0,0,0,25.99668,-98.26116,Hogar Reunión,UT_DENSIDAD,4.9,1,199.77313408163263,235,0,0,0
11,6.228475865000001,2,C,Hogar,0.0,0,0,26.00828,-98.40705,Hogar Reunión,UT_DENSIDAD,4.9,1,127.1117523469388,2,2,1,0
8,9.68457931,2,C,Base,0.0,0,0,26.04768,-98.2894,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,201.76206895833332,4,0,0,0
3,8.274871057142857,2,C,Hogar,0.0,0,0,26.02464,-98.26098,Hogar Reunión,UT_DENSIDAD,4.9,1,168.87491953352767,235,0,1,0
4,12.814006875,2,A,Hogar,0.0,0,0,26.04326,-98.23851,Hogar Reunión,UT_DENSIDAD,4.9,1,261.51034438775514,5,0,0,0
5,16.376269185,2,C,Hogar,0.0,0,0,26.06397,-98.26165,Hogar Reunión,UT_DENSIDAD,4.9,1,334.20957520408166,5,0,0,0
7,9.223696131578947,2,C,Hogar,0.0,0,0,26.08957,-98.33238,Hogar Reunión,UT_DENSIDAD,4.9,1,188.23869656283568,14,0,0,0
9,14.710747925000002,2,C,Hogar,0.0,0,0,26.01405,-98.39384,Hogar Reunión,UT_DENSIDAD,4.9,1,300.2193454081633,1,1,0,0
6,6.71977646,2,C,Hogar,0.0,0,0,26.02745,-98.35609,Hogar Reunión,UT_DENSIDAD,4.9,1,137.1382951020408,4,2,0,0
236,13.873525075,3,B,Hogar,130.0,12,0,25.60325,-100.25761,Hogar Reunión,UT_DENSIDAD,4.9,1,283.13316479591833,2,2,0,0
345,20.56851513888889,3,A,Hogar,97.5,10,7,25.64527,-100.37938,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,419.7656150793651,5,0,0,0
204,24.710974485,3,AB,Base,122.4,12,0,25.65211,-100.37786,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,514.8119684375,5,0,0,0
214,12.71247505,3,BC,Receso,127.36,11,0,25.66708,-100.2804,Oficinistas,UT_GAS_URBANA,5.16,1,246.36579554263568,635862,0,1,0
846,5.0036207125,3,B,Hogar,85.22,10,0,25.65985,-100.34713,Oficinistas,UT_DENSIDAD,4.9,1,102.11470841836734,1142952,0,0,0
841,10.90309144,3,B,Hogar,0.0,0,0,25.58732,-100.27536,Hogar Reunión,UT_DENSIDAD,4.9,1,222.5120702040816,1,0,1,0
221,20.122911575,3,AB,Receso,168.4,12,0,25.65854,-100.35639,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,389.978906492248,5,1,0,0
222,7.817817065,3,AB,Receso,112.0,9,0,25.6544,-100.29456,Oficinistas,UT_DENSIDAD,5.16,1,151.50808265503875,1142952,5,1,1
827,14.15489705714286,3,B,Base,0.0,0,0,25.52392,-100.20669,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,294.8936886904762,3,0,0,0
234,16.863365960000003,3,A,Receso,111.14,12,0,25.65389,-100.34217,Parada Técnica,UT_DENSIDAD,5.16,1,326.8094178294574,1142952,2,0,0
246,8.601203255555555,3,B,Base,100.57,14,0,25.64233,-100.27841,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,179.19173449074074,1142952,5,4,0
167,15.78510387368421,3,BC,Hogar,0.0,8,0,25.64782,-100.27427,Clásico,UT_GAS_URBANA,4.9,1,322.14497701396346,635862,2,2,0
237,13.77403591,3,B,Hogar,127.64,12,0,25.64791,-100.29759,Clásico,UT_DENSIDAD,4.9,1,281.1027736734694,1142952,7,1,0
804,7.292144176470589,3,B,Hogar,0.0,0,0,25.54712,-100.23021,Hogar Reunión,UT_DENSIDAD,4.9,1,148.81926890756304,13,0,0,0
243,16.764515415,3,AB,Receso,149.7,11,0,25.63751,-100.31216,Parada Técnica,UT_GAS_URBANA,5.16,1,324.8937095930233,1142952,2,2,0
242,8.607818278947368,3,BC,Receso,0.0,8,0,25.65538,-100.29421,Oficinistas,UT_GAS_URBANA,5.16,1,166.8181837005304,1142952,3,1,1
241,10.346113195,3,BC,Receso,97.31,10,0,25.67252,-100.35968,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,200.50606967054264,132128,1,1,0
178,10.327971260000002,3,AB,Base,103.6,11,0,25.66035,-100.38279,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,215.1660679166667,132128,2,0,0
207,18.279609695,3,AB,Base,93.6,10,0,25.65248,-100.36226,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,380.8252019791667,5,1,0,0
169,12.112336235,3,AB,Base,119.3,10,0,25.65122,-100.33959,Oficinistas,UT_DENSIDAD,4.8,1,252.3403382291667,1142952,1,0,0
171,11.31795238888889,3,AB,Hogar,110.1,10,0,25.66523,-100.34199,Clásico,UT_TRAFICO_PEATONAL,4.9,1,230.97862018140592,1142952,0,1,2
173,11.857020545,3,AB,Hogar,99.0,8,0,25.6217,-100.29776,Hogar Reunión,UT_DENSIDAD,4.9,1,241.980011122449,2,4,3,0
174,19.43777607,3,AB,Hogar,0.0,12,0,25.62244,-100.28191,Hogar Reunión,UT_DENSIDAD,4.9,1,396.6893075510204,2,0,0,0
175,27.887081705000003,3,BC,Base,136.0,12,0,25.64811,-100.32974,Parada Técnica,UT_GAS_URBANA,4.8,1,580.9808688541667,1142952,0,1,1
176,13.84661782,3,AB,Hogar,0.0,10,0,25.63944,-100.27006,Clásico,UT_TRAFICO_PEATONAL,4.9,1,282.58403714285714,635862,1,0,0
177,7.179914205,3,BC,Base,0.0,12,0,25.64667,-100.29488,Clásico,UT_DENSIDAD,4.8,1,149.5815459375,1142952,9,3,0
507,18.62034112,3,C,Hogar,107.8,13,9,25.65665,-100.26909,Hogar Reunión,UT_DENSIDAD,4.9,1,380.006961632653,635862,0,1,0
179,16.046431475,3,AB,Hogar,0.0,11,0,25.60124,-100.26406,Clásico,UT_DENSIDAD,4.9,1,327.4781933673469,2,4,0,0
181,21.31725396666667,3,AB,Hogar,105.65,12,10,25.6296,-100.27825,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,435.0459993197279,2,2,2,0
184,14.617719578947368,3,AB,Hogar,0.0,11,0,25.62076,-100.28546,Clásico,UT_DENSIDAD,4.9,1,298.32080773361974,2,0,2,0
185,11.412200170000002,3,AB,Receso,106.96,12,6,25.66474,-100.38099,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,221.16666996124036,132128,1,1,0
349,17.548894275000002,3,AB,Base,0.0,10,0,25.65609,-100.33998,Parada Técnica,UT_DENSIDAD,4.8,1,365.6019640625001,1142952,0,0,0
504,13.873347345000004,3,B,Hogar,0.0,13,0,25.62039,-100.28323,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,283.1295376530612,2,0,2,0
196,22.965068090476198,3,BC,Receso,0.0,12,0,25.56563,-100.23929,Parada Técnica,UT_CARRETERA_GAS,5.16,1,445.05945911775575,13,0,0,1
284,25.74755274761905,3,C,Receso,124.6,18,0,25.53601,-100.21905,Parada Técnica,UT_CARRETERA_GAS,5.16,1,498.98358038021416,3,2,0,0
725,9.199474660000002,3,C,Hogar,0.0,0,0,25.66995,-100.27144,Hogar Reunión,UT_DENSIDAD,4.9,1,187.74438081632653,635862,0,3,0
316,18.190589375,3,B,Base,98.0,9,0,25.65519,-100.35268,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,378.97061197916673,5,2,0,0
271,15.5145645,3,BC,Hogar,117.2,13,0,25.63876,-100.38256,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,316.62376530612244,5,1,0,0
311,13.24389462,3,C,Receso,101.0,10,0,25.59757,-100.26299,Parada Técnica,UT_CARRETERA_GAS,5.16,1,256.66462441860466,2,4,0,0
604,16.000129075,3,C,Hogar,0.0,13,0,25.62711,-100.28613,Hogar Reunión,UT_DENSIDAD,4.9,1,326.53324642857143,2,0,3,0
274,9.968628772222225,3,C,Receso,105.3,14,0,25.56632,-100.23881,Parada Técnica,UT_GAS_URBANA,5.16,1,193.19048008182605,13,0,0,1
276,14.753759495000002,3,BC,Receso,109.82,17,0,25.66113,-100.39875,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,285.92557160852715,132128,4,4,0
309,16.5724306,3,B,Receso,77.0,14,0,25.65671,-100.36253,Parada Técnica,UT_DENSIDAD,5.16,1,321.17113565891475,5,1,0,0
308,27.7147270631579,3,AB,Hogar,112.5,12,0,25.64252,-100.33347,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,565.6066747583244,1142952,0,0,1
584,13.806862740000003,3,C,Hogar,0.0,13,0,25.66242,-100.29553,Hogar Reunión,UT_DENSIDAD,4.9,1,281.77270897959187,1142952,0,0,1
287,23.05271923,3,AB,Base,105.34,17,0,25.58131,-100.25847,Clásico,UT_DENSIDAD,4.8,1,480.2649839583334,1,0,0,0
656,5.367828723809525,3,C,Base,0.0,0,0,25.66196,-100.31357,Parada Técnica,UT_GAS_URBANA,4.8,1,111.8297650793651,1142952,2,0,0
629,24.169177795000003,3,C,Hogar,0.0,0,0,25.6821,-100.41138,Hogar Reunión,UT_DENSIDAD,4.9,1,493.2485264285715,132128,1,1,1
295,17.137877035000002,3,C,Receso,108.0,16,0,25.65979,-100.39622,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,332.1293999031008,132128,2,0,0
303,11.28555595,3,B,Base,88.0,12,0,25.65706,-100.38443,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,235.11574895833337,132128,5,0,0
638,8.932671845,3,C,Receso,0.0,0,0,25.66655,-100.27964,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,173.11379544573643,635862,0,1,0
567,17.08367867,3,B,Base,0.0,13,0,25.64856,-100.3572,Parada Técnica,UT_TRAFICO_PEATONAL,4.8,1,355.90997229166675,5,0,0,0
553,11.209455226315791,3,B,Base,0.0,13,0,25.62432,-100.29972,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,233.53031721491232,2,2,3,0
554,19.553584365000003,3,C,Receso,0.0,0,0,25.65033,-100.3553,Oficinistas,UT_DENSIDAD,5.16,1,378.9454334302326,5,1,0,0
774,11.98508903,3,C,Receso,0.0,0,0,25.53083,-100.21282,Hogar Reunión,UT_TRAFICO_VEHICULAR,5.16,1,232.26916724806205,3,0,0,0
251,13.712316045,3,C,Receso,110.94,14,0,25.66742,-100.28471,Parada Técnica,UT_TRAFICO_VEHICULAR,5.16,1,265.74255901162786,1142952,1,0,1
252,10.310301810526315,3,B,Receso,120.8,15,0,25.6321,-100.27243,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,199.81205059159527,2,2,2,0
338,9.99917395,3,C,Hogar,99.0,10,0,25.61578,-100.27783,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,204.06477448979592,2,0,0,0
337,14.47179016,3,C,Hogar,106.0,10,0,25.66014,-100.28657,Hogar Reunión,UT_DENSIDAD,4.9,1,295.34265632653063,1142952,3,1,1
336,14.58130834,3,C,Base,105.0,10,0,25.63963,-100.28821,Clásico,UT_TRAFICO_VEHICULAR,4.8,1,303.7772570833334,1142952,1,5,0
341,13.288283472222224,3,C,Base,81.0,10,0,25.66711,-100.29076,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,276.83923900462963,1142952,2,2,1
258,18.939067585,3,CD,Hogar,101.0,12,0,25.58928,-100.25288,Hogar Reunión,UT_DENSIDAD,4.9,1,386.5115833673469,2,3,1,2
752,10.908992870000002,3,B,Base,169.49,0,0,25.6614,-100.40051,Barrio Competido,UT_TRAFICO_VEHICULAR,4.8,1,227.27068479166675,132128,4,4,0
333,17.657424445,3,A,Hogar,124.0,10,0,25.57929,-100.2484,Clásico,UT_DENSIDAD,4.9,1,360.3556009183673,1,2,0,1
577,8.7792852,3,C,Base,0.0,13,0,25.5977,-100.25362,Hogar Reunión,UT_DENSIDAD,4.8,1,182.901775,2,1,1,0
261,18.507464363157897,3,C,Base,112.38,11,0,25.66352,-100.40939,Hogar Reunión,UT_DENSIDAD,4.8,1,385.5721742324562,132128,2,6,0
262,12.503343866666668,3,BC,Receso,122.83,14,0,25.65916,-100.36804,Parada Técnica,UT_TRAFICO_PEATONAL,5.16,1,242.31286563307492,5,3,0,0
331,12.74758303,3,BC,Receso,74.0,10,0,25.67091,-100.39667,Parada Técnica,UT_GAS_URBANA,5.16,1,247.046182751938,132128,0,2,0
452,8.195432916666668,3,C,Base,0.0,13,0,25.62589,-100.27324,Clásico,UT_GAS_URBANA,4.8,1,170.73818576388894,2,2,0,0
429,13.576095285714286,3,C,Base,0.0,13,0,25.66419,-100.33111,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,282.835318452381,1142952,1,0,0
408,16.42114358,3,C,Hogar,108.84,15,11,25.60873,-100.26883,Hogar Reunión,UT_DENSIDAD,4.9,1,335.12537918367343,2,1,1,0
132,20.16326723,3,BC,Hogar,107.67,11,10,25.64953,-100.384,Oficinistas,UT_DENSIDAD,4.9,1,411.4952495918368,5,1,0,0
413,13.393813005555558,3,C,Base,92.17,11,5,25.62891,-100.29645,Parada Técnica,UT_GAS_URBANA,4.8,1,279.0377709490741,2,2,4,0
435,16.121456275,3,C,Hogar,87.28,13,0,25.65787,-100.40572,Hogar Reunión,UT_DENSIDAD,4.9,1,329.0093117346939,132128,1,6,0
442,8.899275335000002,3,C,Hogar,0.0,13,0,25.65022,-100.2928,Parada Técnica,UT_TRAFICO_PEATONAL,4.9,1,181.61786397959187,1142952,11,2,0
436,23.584152145,3,BC,Hogar,0.0,13,0,25.54982,-100.22381,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,481.3092274489795,13,0,0,0
122,11.609865275,3,AB,Base,0.0,12,0,25.60406,-100.2678,Hogar Reunión,UT_DENSIDAD,4.8,1,241.8721932291667,2,2,1,0
121,8.027301135,3,BC,Hogar,81.61,10,0,25.64548,-100.29303,Clásico,UT_DENSIDAD,4.9,1,163.82247214285712,1142952,7,3,0
414,12.601959435,3,C,Hogar,96.49,12,5,25.57829,-100.24148,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.9,1,257.18284561224493,3,2,1,0
443,13.497434470000002,3,A,Hogar,0.0,13,0,25.65795,-100.43849,Hogar Reunión,UT_DENSIDAD,4.9,1,275.4578463265306,3,1,3,0
119,15.47616366,3,BC,Hogar,0.0,12,0,25.65988,-100.29136,Clásico,UT_DENSIDAD,4.9,1,315.8400746938776,1142952,3,1,2
424,8.549919525000002,3,B,Hogar,110.5,12,4,25.6241,-100.29509,Hogar Reunión,UT_DENSIDAD,4.9,1,174.4881535714286,2,5,2,0
375,12.23628033,3,C,Base,82.99,10,10,25.58959,-100.24934,Hogar Reunión,UT_GAS_URBANA,4.8,1,254.922506875,2,3,2,0
118,9.465959950000002,3,C,Hogar,112.38,10,0,25.608,-100.27007,Clásico,UT_DENSIDAD,4.9,1,193.182856122449,2,1,1,0
116,12.38120914,3,BC,Hogar,71.5,10,0,25.65226,-100.2795,Hogar Reunión,UT_DENSIDAD,4.9,1,252.67773755102044,635862,1,2,1
113,14.671550350000002,3,AB,Hogar,105.58,12,6,25.6422,-100.27802,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,299.4193948979592,635862,5,3,0
419,12.48891025,3,AB,Hogar,115.76,12,6,25.65289,-100.34605,Oficinistas,UT_TRAFICO_VEHICULAR,4.9,1,254.87571938775503,1142952,1,0,0
165,13.43691773157895,3,C,Base,0.0,13,0,25.65304,-100.28399,Clásico,UT_GAS_URBANA,4.8,1,279.93578607456146,1142952,4,0,1
367,19.931452050000004,3,C,Receso,0.0,10,0,25.64841,-100.28547,Clásico,UT_TRAFICO_VEHICULAR,5.16,1,386.2684505813954,1142952,5,6,1
143,9.62736833,3,BC,Hogar,0.0,9,0,25.62531,-100.29113,Clásico,UT_DENSIDAD,4.9,1,196.47690469387757,2,1,3,0
161,12.090299750000002,3,BC,Base,75.6,9,0,25.66865,-100.40311,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,251.8812447916667,132128,1,1,0
159,17.156674340000002,3,BC,Hogar,0.0,12,0,25.66725,-100.27725,Hogar Reunión,UT_DENSIDAD,4.9,1,350.1362110204081,635862,0,3,0
158,10.80190558,3,AB,Hogar,0.0,12,0,25.64524,-100.27484,Clásico,UT_TRAFICO_VEHICULAR,4.9,1,220.4470526530612,635862,3,2,0
157,29.30598792,3,AB,Base,108.0,14,0,25.63502,-100.36374,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,610.541415,5,0,0,0
162,17.701675365000003,3,CD,Base,126.0,10,0,25.6743,-100.40425,Oficinistas,UT_GAS_URBANA,4.8,1,368.7849034375001,132128,2,0,1
154,8.145456895,3,BC,Base,81.97,11,5,25.67178,-100.28287,Oficinistas,UT_DENSIDAD,4.8,1,169.69701864583334,635862,0,1,0
151,8.761210080000001,3,AB,Hogar,0.0,12,0,25.62241,-100.28827,Hogar Reunión,UT_DENSIDAD,4.9,1,178.8002057142857,2,0,2,0
149,12.4826492,3,AB,Base,0.0,13,0,25.60031,-100.26577,Hogar Reunión,UT_DENSIDAD,4.8,1,260.0551916666667,2,4,0,0
148,13.08893309,3,AB,Base,90.06,12,0,25.62791,-100.36239,Clásico,UT_DENSIDAD,4.8,1,272.68610604166673,28,1,0,0
391,9.89059582631579,3,BC,Base,70.85,8,3,25.65676,-100.38827,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,206.05407971491232,132128,5,0,0
147,15.736983135000004,3,BC,Base,0.0,12,0,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,4.8,1,327.8538153125001,1142952,6,1,1
146,13.160340488235294,3,A,Base,84.02,12,5,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,274.17376017156863,5,5,0,0
472,7.986356500000001,3,B,Receso,0.0,13,0,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,5.16,1,154.77435077519382,5,4,0,0
471,8.248466195,3,B,Base,0.0,13,0,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,4.8,1,171.84304572916668,1142952,0,0,0
139,11.677080775,3,AB,Hogar,129.6,10,0,25.63525,-100.37125,Clásico,UT_DENSIDAD,4.9,1,238.3077709183673,5,1,1,0
138,7.835787019047619,3,AB,Receso,114.4,10,0,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,151.85633757844224,5,2,0,0
396,16.672573095,3,AB,Receso,112.95,12,10,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,5.16,1,323.1118816860465,13,0,0,0
134,16.008021731578946,3,AB,Receso,115.2,10,0,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,5.16,1,310.2329792941656,132128,4,0,0
445,15.17476454761905,3,C,Base,0.0,13,0,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,4.8,1,316.1409280753969,1142952,4,1,1
133,11.169426394736844,3,C,Receso,114.67,12,0,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,5.16,1,216.46175183598532,635862,3,1,0
444,13.240284340000002,3,D,Hogar,0.0,13,0,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,4.9,1,270.209884489796,1,5,1,0
692,9.564068657142858,4,C,Hogar,0.0,0,0,25.64549,-100.15797,Hogar Reunión,UT_DENSIDAD,4.9,1,195.18507463556853,927,0,2,0
697,9.120857085714286,4,C,Base,0.0,0,0,25.64114,-100.15849,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,190.01785595238096,927,0,0,0
701,7.268144900000001,4,C,Base,97.88,13,0,25.66395,-100.15029,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,151.4196854166667,4223,0,0,0
695,7.081454675000001,4,C,Hogar,0.0,0,0,25.64133,-100.06171,Hogar Reunión,UT_DENSIDAD,4.9,1,144.5194831632653,333,1,0,0
693,4.723500171428571,4,C,Hogar,0.0,0,0,25.68688,-100.09822,Parada Técnica,UT_DENSIDAD,4.9,0,96.39796268221572,111,0,0,0
52,7.655044195,4,C,Base,104.08,12,6,25.65314,-100.1115,Parada Técnica,UT_GAS_URBANA,4.8,1,159.48008739583335,3,1,0,0
709,4.364009433333334,4,C,Base,0.0,0,0,25.64914,-100.16257,Parada Técnica,UT_GAS_URBANA,4.8,0,90.91686319444446,927,0,0,0
56,5.19265916,4,D,Hogar,98.35,12,7,25.67128,-100.08602,Hogar Reunión,UT_DENSIDAD,4.9,1,105.97263591836736,308285,0,0,0
711,6.730793655000001,4,C,Hogar,97.84,13,0,25.68007,-100.16831,Hogar Reunión,UT_DENSIDAD,4.9,1,137.36313581632655,3,2,2,0
712,6.945654110000001,4,B,Base,0.0,0,0,25.63907,-100.14898,Hogar Reunión,UT_TRAFICO_VEHICULAR,4.8,1,144.70112729166672,867,1,6,0
267,9.572759745,4,C,Base,118.0,12,13,25.67022,-100.18105,Hogar Reunión,UT_DENSIDAD,4.8,1,199.43249468750005,3,1,1,0
717,6.045343972222223,4,C,Hogar,110.99,14,0,25.637,-100.1251,Hogar Reunión,UT_DENSIDAD,4.9,1,123.37436678004534,5718,0,2,0
727,9.553266928571428,4,C,Hogar,0.0,0,0,25.64184,-100.10777,Hogar Reunión,UT_DENSIDAD,4.9,1,194.96463119533527,10,1,3,0
728,10.079448885,4,C,Hogar,94.59,13,0,25.66763,-100.18443,Hogar Reunión,UT_DENSIDAD,4.9,1,205.70303846938776,3,1,2,0
264,8.13919538,4,C,Base,117.0,13,9,25.68144,-100.16911,Hogar Reunión,UT_DENSIDAD,4.8,1,169.56657041666668,3,3,1,0
763,3.610142204761905,4,C,Base,0.0,0,0,25.62994,-100.17502,Hogar Reunión,UT_GAS_URBANA,4.8,0,75.21129593253968,75426,0,2,0
286,9.21294671904762,4,CD,Receso,106.0,10,0,25.65147,-100.10713,Parada Técnica,UT_GAS_URBANA,5.16,1,178.54547905131045,3,1,2,0
641,6.939670715,4,C,Receso,88.39,13,0,25.66455,-100.15575,Oficinistas,UT_TRAFICO_PEATONAL,5.16,1,134.48974253875969,3,0,0,1
643,9.58092434,4,C,Hogar,117.03,13,0,25.65151,-100.18677,Hogar Reunión,UT_DENSIDAD,4.9,1,195.5290681632653,75426,2,2,0
297,7.322492370000001,4,C,Hogar,83.0,11,0,25.63888,-100.17997,Hogar Reunión,UT_DENSIDAD,4.9,1,149.43861979591838,75426,1,5,0
645,8.847348365,4,C,Hogar,107.67,13,0,25.66766,-100.2033,Hogar Reunión,UT_DENSIDAD,4.9,1,180.5581298979592,3,0,3,0
649,7.2003150300000005,4,C,Hogar,96.12,13,0,25.68285,-100.16291,Hogar Reunión,UT_DENSIDAD,4.9,1,146.94520469387754,3,1,1,0
294,10.32060904,4,CD,Hogar,100.0,10,0,25.65195,-100.08189,Oficinistas,UT_CARRETERA_GAS,4.9,1,210.6246742857143,308285,1,0,1
293,11.71129559,4,CD,Base,103.0,10,0,25.64159,-100.09377,Parada Técnica,UT_CARRETERA_GAS,4.8,1,243.9853247916667,308285,0,0,1
655,8.624482095000001,4,C,Hogar,0.0,0,0,25.64333,-100.13593,Hogar Reunión,UT_DENSIDAD,4.9,1,176.0098386734694,55,0,0,0
657,13.08964509,4,C,Base,0.0,0,0,25.62437,-100.06568,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,272.700939375,246,0,1,0
658,6.0778017,4,C,Base,0.0,0,0,25.64325,-100.09237,Parada Técnica,UT_TRAFICO_VEHICULAR,4.8,1,126.62086875,308285,0,0,1
32,6.674941885000001,4,C,Hogar,83.92,9,0,25.66615,-100.13315,Hogar Reunión,UT_DENSIDAD,4.9,1,136.22330377551023,4223,0,2,0
665,13.326429785000002,4,C,Hogar,120.91,13,0,25.66052,-100.18487,Hogar Reunión,UT_DENSIDAD,4.9,1,271.9679547959184,75426,3,6,1
691,8.90523353,4,C,Hogar,119.33,13,0,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,4.9,1,181.7394597959184,3,1,4,0
