TIENDA_ID,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,Meta_venta,Above_Goal,Percentage_of_Goal,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clásico,SEGMENTO_MAESTRO_DESC_Hogar Reunión,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Técnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR
936,10.51377342631579,2,2.0,110.0,12,10,26.08377,-98.30029,5.16,1,203.7552989596083,False,False,False,True,False,True,False,False,False,False,False,False,False,True
937,10.399154630000002,2,2.0,75.0,6,3,26.23352,-98.59779,4.8,1,216.6490547916667,True,False,False,False,False,False,True,False,False,False,False,True,False,False
938,10.96486936,2,2.0,132.0,12,10,26.39773,-99.03788,4.8,1,228.43477833333333,True,False,False,False,False,False,True,False,False,False,False,True,False,False
939,9.986504415000002,2,2.0,131.5,12,12,26.02647,-98.44417,5.16,1,193.5369072674419,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1,7.718502750000001,2,2.0,0.0,0,0,26.00177,-98.24284,4.9,1,157.5204642857143,False,True,False,False,False,False,True,False,False,False,True,False,False,False
19,4.522423819047619,2,2.0,0.0,0,0,25.9944,-98.11901,4.9,0,92.29436365403303,False,True,False,False,False,False,True,False,False,False,True,False,False,False
18,12.808188861111113,2,2.0,0.0,0,0,26.05197,-98.28736,4.9,1,261.3916094104309,False,True,False,False,False,False,True,False,False,False,True,False,False,False
17,7.6283898,2,2.0,0.0,0,0,26.05687,-98.36383,4.8,1,158.9247875,True,False,False,False,False,False,False,False,True,False,False,False,False,True
16,10.417768380000002,2,2.0,0.0,0,0,26.02393,-98.34394,4.9,1,212.60751795918367,False,True,False,False,False,False,True,False,False,False,True,False,False,False
15,5.52888988,2,2.0,0.0,0,0,26.04645,-98.32298,5.16,1,107.14902868217057,False,False,False,True,False,False,True,False,False,True,False,False,False,False
14,10.335109720000002,2,2.0,0.0,0,0,26.21178,-98.5901,5.16,1,200.2928240310078,False,False,False,True,False,False,False,False,True,True,False,False,False,False
13,11.129481445,2,2.0,0.0,0,0,25.98686,-98.09433,4.8,1,231.8641967708334,True,False,False,False,False,False,False,True,False,False,False,False,False,True
12,9.78888357,2,2.0,0.0,0,0,25.99668,-98.26116,4.9,1,199.77313408163263,False,True,False,False,False,False,True,False,False,False,True,False,False,False
11,6.228475865000001,2,2.0,0.0,0,0,26.00828,-98.40705,4.9,1,127.1117523469388,False,True,False,False,False,False,True,False,False,False,True,False,False,False
8,9.68457931,2,2.0,0.0,0,0,26.04768,-98.2894,4.8,1,201.76206895833332,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3,8.274871057142857,2,2.0,0.0,0,0,26.02464,-98.26098,4.9,1,168.87491953352767,False,True,False,False,False,False,True,False,False,False,True,False,False,False
4,12.814006875,2,4.0,0.0,0,0,26.04326,-98.23851,4.9,1,261.51034438775514,False,True,False,False,False,False,True,False,False,False,True,False,False,False
5,16.376269185,2,2.0,0.0,0,0,26.06397,-98.26165,4.9,1,334.20957520408166,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7,9.223696131578947,2,2.0,0.0,0,0,26.08957,-98.33238,4.9,1,188.23869656283568,False,True,False,False,False,False,True,False,False,False,True,False,False,False
9,14.710747925000002,2,2.0,0.0,0,0,26.01405,-98.39384,4.9,1,300.2193454081633,False,True,False,False,False,False,True,False,False,False,True,False,False,False
6,6.71977646,2,2.0,0.0,0,0,26.02745,-98.35609,4.9,1,137.1382951020408,False,True,False,False,False,False,True,False,False,False,True,False,False,False
236,13.873525075,3,3.0,130.0,12,0,25.60325,-100.25761,4.9,1,283.13316479591833,False,True,False,False,False,False,True,False,False,False,True,False,False,False
345,20.56851513888889,3,4.0,97.5,10,7,25.64527,-100.37938,4.9,1,419.7656150793651,False,True,False,False,False,True,False,False,False,False,False,False,False,True
204,24.710974485,3,3.5,122.4,12,0,25.65211,-100.37786,4.8,1,514.8119684375,True,False,False,False,False,False,False,True,False,False,False,False,False,True
214,12.71247505,3,2.5,127.36,11,0,25.66708,-100.2804,5.16,1,246.36579554263568,False,False,False,True,False,False,False,True,False,False,False,True,False,False
846,5.0036207125,3,3.0,85.22,10,0,25.65985,-100.34713,4.9,1,102.11470841836734,False,True,False,False,False,False,False,True,False,False,True,False,False,False
841,10.90309144,3,3.0,0.0,0,0,25.58732,-100.27536,4.9,1,222.5120702040816,False,True,False,False,False,False,True,False,False,False,True,False,False,False
221,20.122911575,3,3.5,168.4,12,0,25.65854,-100.35639,5.16,1,389.978906492248,False,False,False,True,False,False,False,True,False,False,False,False,False,True
222,7.817817065,3,3.5,112.0,9,0,25.6544,-100.29456,5.16,1,151.50808265503875,False,False,False,True,False,False,False,True,False,False,True,False,False,False
827,14.15489705714286,3,3.0,0.0,0,0,25.52392,-100.20669,4.8,1,294.8936886904762,True,False,False,False,False,False,True,False,False,False,False,False,False,True
234,16.863365960000003,3,4.0,111.14,12,0,25.65389,-100.34217,5.16,1,326.8094178294574,False,False,False,True,False,False,False,False,True,False,True,False,False,False
246,8.601203255555555,3,3.0,100.57,14,0,25.64233,-100.27841,4.8,1,179.19173449074074,True,False,False,False,False,True,False,False,False,False,False,False,False,True
167,15.78510387368421,3,2.5,0.0,8,0,25.64782,-100.27427,4.9,1,322.14497701396346,False,True,False,False,False,True,False,False,False,False,False,True,False,False
237,13.77403591,3,3.0,127.64,12,0,25.64791,-100.29759,4.9,1,281.1027736734694,False,True,False,False,False,True,False,False,False,False,True,False,False,False
804,7.292144176470589,3,3.0,0.0,0,0,25.54712,-100.23021,4.9,1,148.81926890756304,False,True,False,False,False,False,True,False,False,False,True,False,False,False
243,16.764515415,3,3.5,149.7,11,0,25.63751,-100.31216,5.16,1,324.8937095930233,False,False,False,True,False,False,False,False,True,False,False,True,False,False
242,8.607818278947368,3,2.5,0.0,8,0,25.65538,-100.29421,5.16,1,166.8181837005304,False,False,False,True,False,False,False,True,False,False,False,True,False,False
241,10.346113195,3,2.5,97.31,10,0,25.67252,-100.35968,5.16,1,200.50606967054264,False,False,False,True,False,False,False,True,False,False,False,False,False,True
178,10.327971260000002,3,3.5,103.6,11,0,25.66035,-100.38279,4.8,1,215.1660679166667,True,False,False,False,False,False,False,True,False,False,False,False,False,True
207,18.279609695,3,3.5,93.6,10,0,25.65248,-100.36226,4.8,1,380.8252019791667,True,False,False,False,False,False,False,True,False,False,False,False,False,True
169,12.112336235,3,3.5,119.3,10,0,25.65122,-100.33959,4.8,1,252.3403382291667,True,False,False,False,False,False,False,True,False,False,True,False,False,False
171,11.31795238888889,3,3.5,110.1,10,0,25.66523,-100.34199,4.9,1,230.97862018140592,False,True,False,False,False,True,False,False,False,False,False,False,True,False
173,11.857020545,3,3.5,99.0,8,0,25.6217,-100.29776,4.9,1,241.980011122449,False,True,False,False,False,False,True,False,False,False,True,False,False,False
174,19.43777607,3,3.5,0.0,12,0,25.62244,-100.28191,4.9,1,396.6893075510204,False,True,False,False,False,False,True,False,False,False,True,False,False,False
175,27.887081705000003,3,2.5,136.0,12,0,25.64811,-100.32974,4.8,1,580.9808688541667,True,False,False,False,False,False,False,False,True,False,False,True,False,False
176,13.84661782,3,3.5,0.0,10,0,25.63944,-100.27006,4.9,1,282.58403714285714,False,True,False,False,False,True,False,False,False,False,False,False,True,False
177,7.179914205,3,2.5,0.0,12,0,25.64667,-100.29488,4.8,1,149.5815459375,True,False,False,False,False,True,False,False,False,False,True,False,False,False
507,18.62034112,3,2.0,107.8,13,9,25.65665,-100.26909,4.9,1,380.006961632653,False,True,False,False,False,False,True,False,False,False,True,False,False,False
179,16.046431475,3,3.5,0.0,11,0,25.60124,-100.26406,4.9,1,327.4781933673469,False,True,False,False,False,True,False,False,False,False,True,False,False,False
181,21.31725396666667,3,3.5,105.65,12,10,25.6296,-100.27825,4.9,1,435.0459993197279,False,True,False,False,False,True,False,False,False,False,False,False,False,True
184,14.617719578947368,3,3.5,0.0,11,0,25.62076,-100.28546,4.9,1,298.32080773361974,False,True,False,False,False,True,False,False,False,False,True,False,False,False
185,11.412200170000002,3,3.5,106.96,12,6,25.66474,-100.38099,5.16,1,221.16666996124036,False,False,False,True,False,False,False,False,True,False,False,False,False,True
349,17.548894275000002,3,3.5,0.0,10,0,25.65609,-100.33998,4.8,1,365.6019640625001,True,False,False,False,False,False,False,False,True,False,True,False,False,False
504,13.873347345000004,3,3.0,0.0,13,0,25.62039,-100.28323,4.9,1,283.1295376530612,False,True,False,False,False,True,False,False,False,False,False,False,False,True
196,22.965068090476198,3,2.5,0.0,12,0,25.56563,-100.23929,5.16,1,445.05945911775575,False,False,False,True,False,False,False,False,True,True,False,False,False,False
284,25.74755274761905,3,2.0,124.6,18,0,25.53601,-100.21905,5.16,1,498.98358038021416,False,False,False,True,False,False,False,False,True,True,False,False,False,False
725,9.199474660000002,3,2.0,0.0,0,0,25.66995,-100.27144,4.9,1,187.74438081632653,False,True,False,False,False,False,True,False,False,False,True,False,False,False
316,18.190589375,3,3.0,98.0,9,0,25.65519,-100.35268,4.8,1,378.97061197916673,True,False,False,False,False,False,False,True,False,False,False,False,False,True
271,15.5145645,3,2.5,117.2,13,0,25.63876,-100.38256,4.9,1,316.62376530612244,False,True,False,False,False,True,False,False,False,False,False,False,False,True
311,13.24389462,3,2.0,101.0,10,0,25.59757,-100.26299,5.16,1,256.66462441860466,False,False,False,True,False,False,False,False,True,True,False,False,False,False
604,16.000129075,3,2.0,0.0,13,0,25.62711,-100.28613,4.9,1,326.53324642857143,False,True,False,False,False,False,True,False,False,False,True,False,False,False
274,9.968628772222225,3,2.0,105.3,14,0,25.56632,-100.23881,5.16,1,193.19048008182605,False,False,False,True,False,False,False,False,True,False,False,True,False,False
276,14.753759495000002,3,2.5,109.82,17,0,25.66113,-100.39875,5.16,1,285.92557160852715,False,False,False,True,False,False,False,False,True,False,False,False,False,True
309,16.5724306,3,3.0,77.0,14,0,25.65671,-100.36253,5.16,1,321.17113565891475,False,False,False,True,False,False,False,False,True,False,True,False,False,False
308,27.7147270631579,3,3.5,112.5,12,0,25.64252,-100.33347,4.9,1,565.6066747583244,False,True,False,False,False,True,False,False,False,False,False,False,False,True
584,13.806862740000003,3,2.0,0.0,13,0,25.66242,-100.29553,4.9,1,281.77270897959187,False,True,False,False,False,False,True,False,False,False,True,False,False,False
287,23.05271923,3,3.5,105.34,17,0,25.58131,-100.25847,4.8,1,480.2649839583334,True,False,False,False,False,True,False,False,False,False,True,False,False,False
656,5.367828723809525,3,2.0,0.0,0,0,25.66196,-100.31357,4.8,1,111.8297650793651,True,False,False,False,False,False,False,False,True,False,False,True,False,False
629,24.169177795000003,3,2.0,0.0,0,0,25.6821,-100.41138,4.9,1,493.2485264285715,False,True,False,False,False,False,True,False,False,False,True,False,False,False
295,17.137877035000002,3,2.0,108.0,16,0,25.65979,-100.39622,5.16,1,332.1293999031008,False,False,False,True,False,False,False,True,False,False,False,False,False,True
303,11.28555595,3,3.0,88.0,12,0,25.65706,-100.38443,4.8,1,235.11574895833337,True,False,False,False,False,False,False,True,False,False,False,False,False,True
638,8.932671845,3,2.0,0.0,0,0,25.66655,-100.27964,5.16,1,173.11379544573643,False,False,False,True,False,False,False,False,True,False,False,False,False,True
567,17.08367867,3,3.0,0.0,13,0,25.64856,-100.3572,4.8,1,355.90997229166675,True,False,False,False,False,False,False,False,True,False,False,False,True,False
553,11.209455226315791,3,3.0,0.0,13,0,25.62432,-100.29972,4.8,1,233.53031721491232,True,False,False,False,False,False,True,False,False,False,False,False,False,True
554,19.553584365000003,3,2.0,0.0,0,0,25.65033,-100.3553,5.16,1,378.9454334302326,False,False,False,True,False,False,False,True,False,False,True,False,False,False
774,11.98508903,3,2.0,0.0,0,0,25.53083,-100.21282,5.16,1,232.26916724806205,False,False,False,True,False,False,True,False,False,False,False,False,False,True
251,13.712316045,3,2.0,110.94,14,0,25.66742,-100.28471,5.16,1,265.74255901162786,False,False,False,True,False,False,False,False,True,False,False,False,False,True
252,10.310301810526315,3,3.0,120.8,15,0,25.6321,-100.27243,5.16,1,199.81205059159527,False,False,False,True,False,False,False,True,False,False,False,False,False,True
338,9.99917395,3,2.0,99.0,10,0,25.61578,-100.27783,4.9,1,204.06477448979592,False,True,False,False,False,True,False,False,False,False,False,False,False,True
337,14.47179016,3,2.0,106.0,10,0,25.66014,-100.28657,4.9,1,295.34265632653063,False,True,False,False,False,False,True,False,False,False,True,False,False,False
336,14.58130834,3,2.0,105.0,10,0,25.63963,-100.28821,4.8,1,303.7772570833334,True,False,False,False,False,True,False,False,False,False,False,False,False,True
341,13.288283472222224,3,2.0,81.0,10,0,25.66711,-100.29076,4.8,1,276.83923900462963,True,False,False,False,False,False,True,False,False,False,False,False,False,True
258,18.939067585,3,1.5,101.0,12,0,25.58928,-100.25288,4.9,1,386.5115833673469,False,True,False,False,False,False,True,False,False,False,True,False,False,False
752,10.908992870000002,3,3.0,169.49,0,0,25.6614,-100.40051,4.8,1,227.27068479166675,True,False,False,False,True,False,False,False,False,False,False,False,False,True
333,17.657424445,3,4.0,124.0,10,0,25.57929,-100.2484,4.9,1,360.3556009183673,False,True,False,False,False,True,False,False,False,False,True,False,False,False
577,8.7792852,3,2.0,0.0,13,0,25.5977,-100.25362,4.8,1,182.901775,True,False,False,False,False,False,True,False,False,False,True,False,False,False
261,18.507464363157897,3,2.0,112.38,11,0,25.66352,-100.40939,4.8,1,385.5721742324562,True,False,False,False,False,False,True,False,False,False,True,False,False,False
262,12.503343866666668,3,2.5,122.83,14,0,25.65916,-100.36804,5.16,1,242.31286563307492,False,False,False,True,False,False,False,False,True,False,False,False,True,False
331,12.74758303,3,2.5,74.0,10,0,25.67091,-100.39667,5.16,1,247.046182751938,False,False,False,True,False,False,False,False,True,False,False,True,False,False
452,8.195432916666668,3,2.0,0.0,13,0,25.62589,-100.27324,4.8,1,170.73818576388894,True,False,False,False,False,True,False,False,False,False,False,True,False,False
429,13.576095285714286,3,2.0,0.0,13,0,25.66419,-100.33111,4.8,1,282.835318452381,True,False,False,False,False,False,False,True,False,False,False,False,False,True
408,16.42114358,3,2.0,108.84,15,11,25.60873,-100.26883,4.9,1,335.12537918367343,False,True,False,False,False,False,True,False,False,False,True,False,False,False
132,20.16326723,3,2.5,107.67,11,10,25.64953,-100.384,4.9,1,411.4952495918368,False,True,False,False,False,False,False,True,False,False,True,False,False,False
413,13.393813005555558,3,2.0,92.17,11,5,25.62891,-100.29645,4.8,1,279.0377709490741,True,False,False,False,False,False,False,False,True,False,False,True,False,False
435,16.121456275,3,2.0,87.28,13,0,25.65787,-100.40572,4.9,1,329.0093117346939,False,True,False,False,False,False,True,False,False,False,True,False,False,False
442,8.899275335000002,3,2.0,0.0,13,0,25.65022,-100.2928,4.9,1,181.61786397959187,False,True,False,False,False,False,False,False,True,False,False,False,True,False
436,23.584152145,3,2.5,0.0,13,0,25.54982,-100.22381,4.9,1,481.3092274489795,False,True,False,False,False,True,False,False,False,False,False,False,False,True
122,11.609865275,3,3.5,0.0,12,0,25.60406,-100.2678,4.8,1,241.8721932291667,True,False,False,False,False,False,True,False,False,False,True,False,False,False
121,8.027301135,3,2.5,81.61,10,0,25.64548,-100.29303,4.9,1,163.82247214285712,False,True,False,False,False,True,False,False,False,False,True,False,False,False
414,12.601959435,3,2.0,96.49,12,5,25.57829,-100.24148,4.9,1,257.18284561224493,False,True,False,False,False,False,True,False,False,False,False,False,False,True
443,13.497434470000002,3,4.0,0.0,13,0,25.65795,-100.43849,4.9,1,275.4578463265306,False,True,False,False,False,False,True,False,False,False,True,False,False,False
119,15.47616366,3,2.5,0.0,12,0,25.65988,-100.29136,4.9,1,315.8400746938776,False,True,False,False,False,True,False,False,False,False,True,False,False,False
424,8.549919525000002,3,3.0,110.5,12,4,25.6241,-100.29509,4.9,1,174.4881535714286,False,True,False,False,False,False,True,False,False,False,True,False,False,False
375,12.23628033,3,2.0,82.99,10,10,25.58959,-100.24934,4.8,1,254.922506875,True,False,False,False,False,False,True,False,False,False,False,True,False,False
118,9.465959950000002,3,2.0,112.38,10,0,25.608,-100.27007,4.9,1,193.182856122449,False,True,False,False,False,True,False,False,False,False,True,False,False,False
116,12.38120914,3,2.5,71.5,10,0,25.65226,-100.2795,4.9,1,252.67773755102044,False,True,False,False,False,False,True,False,False,False,True,False,False,False
113,14.671550350000002,3,3.5,105.58,12,6,25.6422,-100.27802,4.9,1,299.4193948979592,False,True,False,False,False,True,False,False,False,False,False,False,False,True
419,12.48891025,3,3.5,115.76,12,6,25.65289,-100.34605,4.9,1,254.87571938775503,False,True,False,False,False,False,False,True,False,False,False,False,False,True
165,13.43691773157895,3,2.0,0.0,13,0,25.65304,-100.28399,4.8,1,279.93578607456146,True,False,False,False,False,True,False,False,False,False,False,True,False,False
367,19.931452050000004,3,2.0,0.0,10,0,25.64841,-100.28547,5.16,1,386.2684505813954,False,False,False,True,False,True,False,False,False,False,False,False,False,True
143,9.62736833,3,2.5,0.0,9,0,25.62531,-100.29113,4.9,1,196.47690469387757,False,True,False,False,False,True,False,False,False,False,True,False,False,False
161,12.090299750000002,3,2.5,75.6,9,0,25.66865,-100.40311,4.8,1,251.8812447916667,True,False,False,False,False,False,False,True,False,False,False,False,False,True
159,17.156674340000002,3,2.5,0.0,12,0,25.66725,-100.27725,4.9,1,350.1362110204081,False,True,False,False,False,False,True,False,False,False,True,False,False,False
158,10.80190558,3,3.5,0.0,12,0,25.64524,-100.27484,4.9,1,220.4470526530612,False,True,False,False,False,True,False,False,False,False,False,False,False,True
157,29.30598792,3,3.5,108.0,14,0,25.63502,-100.36374,4.8,1,610.541415,True,False,False,False,False,False,False,False,True,False,False,False,False,True
162,17.701675365000003,3,1.5,126.0,10,0,25.6743,-100.40425,4.8,1,368.7849034375001,True,False,False,False,False,False,False,True,False,False,False,True,False,False
154,8.145456895,3,2.5,81.97,11,5,25.67178,-100.28287,4.8,1,169.69701864583334,True,False,False,False,False,False,False,True,False,False,True,False,False,False
151,8.761210080000001,3,3.5,0.0,12,0,25.62241,-100.28827,4.9,1,178.8002057142857,False,True,False,False,False,False,True,False,False,False,True,False,False,False
149,12.4826492,3,3.5,0.0,13,0,25.60031,-100.26577,4.8,1,260.0551916666667,True,False,False,False,False,False,True,False,False,False,True,False,False,False
148,13.08893309,3,3.5,90.06,12,0,25.62791,-100.36239,4.8,1,272.68610604166673,True,False,False,False,False,True,False,False,False,False,True,False,False,False
391,9.89059582631579,3,2.5,70.85,8,3,25.65676,-100.38827,4.8,1,206.05407971491232,True,False,False,False,False,False,False,True,False,False,False,False,False,True
147,15.736983135000004,3,2.5,0.0,12,0,25.65384,-100.28962,4.8,1,327.8538153125001,True,False,False,False,False,False,False,True,False,False,False,False,True,False
146,13.160340488235294,3,4.0,84.02,12,5,25.65478,-100.38306,4.8,1,274.17376017156863,True,False,False,False,False,False,False,True,False,False,False,False,False,True
472,7.986356500000001,3,3.0,0.0,13,0,25.65847,-100.36536,5.16,1,154.77435077519382,False,False,False,True,False,False,False,False,True,False,False,False,True,False
471,8.248466195,3,3.0,0.0,13,0,25.65677,-100.33659,4.8,1,171.84304572916668,True,False,False,False,False,False,False,False,True,False,True,False,False,False
139,11.677080775,3,3.5,129.6,10,0,25.63525,-100.37125,4.9,1,238.3077709183673,False,True,False,False,False,True,False,False,False,False,True,False,False,False
138,7.835787019047619,3,3.5,114.4,10,0,25.65744,-100.36574,5.16,1,151.85633757844224,False,False,False,True,False,False,False,True,False,False,False,False,False,True
396,16.672573095,3,3.5,112.95,12,10,25.56043,-100.232,5.16,1,323.1118816860465,False,False,False,True,False,True,False,False,False,False,False,False,False,True
134,16.008021731578946,3,3.5,115.2,10,0,25.66256,-100.36801,5.16,1,310.2329792941656,False,False,False,True,False,False,False,True,False,False,False,False,False,True
445,15.17476454761905,3,2.0,0.0,13,0,25.65845,-100.28419,4.8,1,316.1409280753969,True,False,False,False,False,False,False,True,False,False,False,False,False,True
133,11.169426394736844,3,2.0,114.67,12,0,25.66034,-100.28202,5.16,1,216.46175183598532,False,False,False,True,False,True,False,False,False,False,False,False,False,True
444,13.240284340000002,3,1.0,0.0,13,0,25.5866,-100.24493,4.9,1,270.209884489796,False,True,False,False,False,False,True,False,False,False,True,False,False,False
692,9.564068657142858,4,2.0,0.0,0,0,25.64549,-100.15797,4.9,1,195.18507463556853,False,True,False,False,False,False,True,False,False,False,True,False,False,False
697,9.120857085714286,4,2.0,0.0,0,0,25.64114,-100.15849,4.8,1,190.01785595238096,True,False,False,False,False,False,True,False,False,False,False,False,False,True
701,7.268144900000001,4,2.0,97.88,13,0,25.66395,-100.15029,4.8,1,151.4196854166667,True,False,False,False,False,False,True,False,False,False,False,False,False,True
695,7.081454675000001,4,2.0,0.0,0,0,25.64133,-100.06171,4.9,1,144.5194831632653,False,True,False,False,False,False,True,False,False,False,True,False,False,False
693,4.723500171428571,4,2.0,0.0,0,0,25.68688,-100.09822,4.9,0,96.39796268221572,False,True,False,False,False,False,False,False,True,False,True,False,False,False
52,7.655044195,4,2.0,104.08,12,6,25.65314,-100.1115,4.8,1,159.48008739583335,True,False,False,False,False,False,False,False,True,False,False,True,False,False
709,4.364009433333334,4,2.0,0.0,0,0,25.64914,-100.16257,4.8,0,90.91686319444446,True,False,False,False,False,False,False,False,True,False,False,True,False,False
56,5.19265916,4,1.0,98.35,12,7,25.67128,-100.08602,4.9,1,105.97263591836736,False,True,False,False,False,False,True,False,False,False,True,False,False,False
711,6.730793655000001,4,2.0,97.84,13,0,25.68007,-100.16831,4.9,1,137.36313581632655,False,True,False,False,False,False,True,False,False,False,True,False,False,False
712,6.945654110000001,4,3.0,0.0,0,0,25.63907,-100.14898,4.8,1,144.70112729166672,True,False,False,False,False,False,True,False,False,False,False,False,False,True
267,9.572759745,4,2.0,118.0,12,13,25.67022,-100.18105,4.8,1,199.43249468750005,True,False,False,False,False,False,True,False,False,False,True,False,False,False
717,6.045343972222223,4,2.0,110.99,14,0,25.637,-100.1251,4.9,1,123.37436678004534,False,True,False,False,False,False,True,False,False,False,True,False,False,False
727,9.553266928571428,4,2.0,0.0,0,0,25.64184,-100.10777,4.9,1,194.96463119533527,False,True,False,False,False,False,True,False,False,False,True,False,False,False
728,10.079448885,4,2.0,94.59,13,0,25.66763,-100.18443,4.9,1,205.70303846938776,False,True,False,False,False,False,True,False,False,False,True,False,False,False
264,8.13919538,4,2.0,117.0,13,9,25.68144,-100.16911,4.8,1,169.56657041666668,True,False,False,False,False,False,True,False,False,False,True,False,False,False
763,3.610142204761905,4,2.0,0.0,0,0,25.62994,-100.17502,4.8,0,75.21129593253968,True,False,False,False,False,False,True,False,False,False,False,True,False,False
286,9.21294671904762,4,1.5,106.0,10,0,25.65147,-100.10713,5.16,1,178.54547905131045,False,False,False,True,False,False,False,False,True,False,False,True,False,False
641,6.939670715,4,2.0,88.39,13,0,25.66455,-100.15575,5.16,1,134.48974253875969,False,False,False,True,False,False,False,True,False,False,False,False,True,False
643,9.58092434,4,2.0,117.03,13,0,25.65151,-100.18677,4.9,1,195.5290681632653,False,True,False,False,False,False,True,False,False,False,True,False,False,False
297,7.322492370000001,4,2.0,83.0,11,0,25.63888,-100.17997,4.9,1,149.43861979591838,False,True,False,False,False,False,True,False,False,False,True,False,False,False
645,8.847348365,4,2.0,107.67,13,0,25.66766,-100.2033,4.9,1,180.5581298979592,False,True,False,False,False,False,True,False,False,False,True,False,False,False
649,7.2003150300000005,4,2.0,96.12,13,0,25.68285,-100.16291,4.9,1,146.94520469387754,False,True,False,False,False,False,True,False,False,False,True,False,False,False
294,10.32060904,4,1.5,100.0,10,0,25.65195,-100.08189,4.9,1,210.6246742857143,False,True,False,False,False,False,False,True,False,True,False,False,False,False
293,11.71129559,4,1.5,103.0,10,0,25.64159,-100.09377,4.8,1,243.9853247916667,True,False,False,False,False,False,False,False,True,True,False,False,False,False
655,8.624482095000001,4,2.0,0.0,0,0,25.64333,-100.13593,4.9,1,176.0098386734694,False,True,False,False,False,False,True,False,False,False,True,False,False,False
657,13.08964509,4,2.0,0.0,0,0,25.62437,-100.06568,4.8,1,272.700939375,True,False,False,False,False,False,False,False,True,False,False,False,False,True
658,6.0778017,4,2.0,0.0,0,0,25.64325,-100.09237,4.8,1,126.62086875,True,False,False,False,False,False,False,False,True,False,False,False,False,True
32,6.674941885000001,4,2.0,83.92,9,0,25.66615,-100.13315,4.9,1,136.22330377551023,False,True,False,False,False,False,True,False,False,False,True,False,False,False
665,13.326429785000002,4,2.0,120.91,13,0,25.66052,-100.18487,4.9,1,271.9679547959184,False,True,False,False,False,False,True,False,False,False,True,False,False,False
691,8.90523353,4,2.0,119.33,13,0,25.66351,-100.17908,4.9,1,181.7394597959184,False,True,False,False,False,False,True,False,False,False,True,False,False,False
672,12.389527805,4,2.0,0.0,0,0,25.64168,-100.08912,4.8,1,258.1151626041667,True,False,False,False,False,False,False,False,True,False,False,True,False,False
673,5.7444069833333335,4,2.0,111.41,13,0,25.64503,-100.17097,4.8,1,119.6751454861111,True,False,False,False,False,False,True,False,False,False,False,False,False,True
278,11.749581845,4,2.0,112.52,12,0,25.65557,-100.08114,4.9,1,239.7873845918367,False,True,False,False,False,False,True,False,False,True,False,False,False,False
37,6.42192088,4,1.0,109.93,12,0,25.61395,-100.17367,4.9,1,131.05960979591836,False,True,False,False,False,False,True,False,False,False,True,False,False,False
43,6.948244966666668,4,1.5,0.0,12,0,25.61009,-100.15445,4.9,1,141.80091768707484,False,True,False,False,False,False,True,False,False,False,True,False,False,False
44,8.146896157894737,4,1.5,93.28,12,9,25.61295,-100.15086,4.9,1,166.26318689581095,False,True,False,False,False,False,True,False,False,False,True,False,False,False
685,8.479692985714287,4,2.0,0.0,0,0,25.62251,-100.11564,4.8,1,176.66027053571432,True,False,False,False,False,False,False,False,True,False,False,False,False,True
687,13.386269625,4,2.0,135.12,13,0,25.66008,-100.20738,4.9,1,273.1891760204081,False,True,False,False,False,False,True,False,False,False,True,False,False,False
688,5.37369302,4,2.0,114.99,13,0,25.66385,-100.16292,4.8,1,111.95193791666668,True,False,False,False,False,False,True,False,False,False,False,False,False,True
689,10.767283615,4,2.0,124.11,13,0,25.6576,-100.19825,4.9,1,219.7404819387755,False,True,False,False,False,False,True,False,False,False,True,False,False,False
45,7.672774145000001,4,1.5,95.22,14,7,25.60885,-100.15186,4.9,1,156.5872274489796,False,True,False,False,False,False,True,False,False,False,True,False,False,False
842,4.766959610000001,4,2.0,86.38,12,0,25.66859,-100.20566,4.9,0,97.28489,False,True,False,False,False,False,True,False,False,False,True,False,False,False
249,13.208545495,4,1.0,110.0,10,0,25.64624,-100.09664,4.8,1,275.17803114583336,True,False,False,False,False,False,False,False,True,False,False,True,False,False
101,12.554806315789474,4,2.0,0.0,13,0,25.6252,-100.11314,4.9,1,256.22053705692804,False,True,False,False,False,False,True,False,False,False,True,False,False,False
794,6.007008305000001,4,2.0,108.38,14,0,25.62578,-100.10845,4.9,1,122.5920062244898,False,True,False,False,False,False,True,False,False,False,True,False,False,False
104,4.631762200000001,4,2.0,0.0,13,0,25.66592,-100.09583,4.9,0,94.52575918367349,False,True,False,False,False,False,True,False,False,False,True,False,False,False
