ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,Ir,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0
501.0,0.0,13.0,0.0,25.17002,-99.84103,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
502.0,111.44,13.0,10.0,25.78769,-100.18016,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
503.0,81.59,11.0,8.0,25.67292,-100.25155,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
504.0,0.0,13.0,0.0,25.62039,-100.28323,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
505.0,0.0,13.0,0.0,25.61653,-100.14059,0.9031999999999991,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
506.0,105.66,13.0,8.0,25.70051,-100.18745,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
507.0,107.8,13.0,9.0,25.65665,-100.26909,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
508.0,0.0,13.0,0.0,25.61912,-100.12962,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
509.0,115.72,13.0,7.0,25.66655,-100.21398,0.2981000000000002,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
511.0,0.0,13.0,0.0,24.84738,-99.553,0.8540999999999995,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
512.0,98.66,13.0,7.0,25.75565,-100.10629,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
513.0,106.69,13.0,8.0,25.80144,-100.21888,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
514.0,0.0,13.0,0.0,25.59599,-100.077,0.8540999999999995,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
515.0,0.0,13.0,0.0,25.63215,-100.09914,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
516.0,0.0,13.0,0.0,25.5751,-100.01917,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
517.0,0.0,13.0,0.0,25.68302,-100.0874,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
518.0,0.0,13.0,0.0,24.85695,-99.53004,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
519.0,115.03,13.0,6.0,25.68449,-100.2262,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
521.0,0.0,13.0,0.0,25.81326,-99.16838,0.9503999999999962,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
522.0,0.0,13.0,0.0,25.81395,-99.16855,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
523.0,0.0,13.0,0.0,25.70674,-99.23637,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
524.0,0.0,13.0,0.0,25.64402,-100.05898,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
525.0,0.0,13.0,0.0,25.59205,-100.00413,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
526.0,0.0,13.0,0.0,25.59127,-100.00781,0.9503999999999962,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
527.0,0.0,13.0,0.0,25.64268,-100.10129,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
528.0,0.0,13.0,0.0,25.60567,-100.07793,0.8055000000000001,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
529.0,0.0,13.0,0.0,25.64248,-100.1225,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
531.0,119.0,13.0,11.0,25.66834,-100.20095,0.8540999999999995,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
532.0,0.0,13.0,0.0,25.68988,-100.10206,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
533.0,117.29,13.0,6.0,25.76443,-100.26214,0.12224999999999919,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
534.0,115.02,13.0,0.0,25.80848,-100.2275,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
535.0,114.38,13.0,9.0,25.78523,-100.19049,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
536.0,114.87,13.0,10.0,25.6581,-100.22496,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
537.0,0.0,13.0,0.0,25.19829,-99.82656,0.45039999999999625,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
538.0,0.0,13.0,0.0,25.60006,-99.98635,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
539.0,0.0,13.0,0.0,25.69036,-99.2423,0.9503999999999962,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
541.0,109.97,13.0,7.0,25.70214,-100.25043,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
542.0,0.0,13.0,0.0,25.6263,-100.09652,0.9031999999999991,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
543.0,0.0,13.0,0.0,25.65013,-100.07336,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
544.0,0.0,13.0,0.0,25.64653,-100.06443,0.03885000000000012,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
545.0,0.0,13.0,0.0,25.59278,-100.00266,0.9503999999999962,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
546.0,0.0,13.0,0.0,25.62223,-100.09129,0.8998999999999996,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
547.0,0.0,13.0,0.0,25.66161,-100.14385,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
548.0,0.0,13.0,0.0,25.7961,-99.1784,0.9503999999999962,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
549.0,120.77,13.0,11.0,25.7083,-100.08768,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
551.0,0.0,13.0,0.0,25.66131,-100.10421,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
552.0,0.0,13.0,0.0,25.62981,-100.09465,0.03095000000000025,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
553.0,0.0,13.0,0.0,25.62432,-100.29972,0.9503999999999962,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
554.0,0.0,0.0,0.0,25.65033,-100.3553,1.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
555.0,0.0,13.0,0.0,24.87242,-99.56097,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
556.0,0.0,13.0,0.0,24.8612,-99.56176,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
557.0,84.08,12.0,4.0,25.6704,-100.21162,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
558.0,108.4,13.0,6.0,25.66055,-100.15006,0.2050999999999992,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
559.0,92.18,13.0,8.0,25.72444,-100.15672,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
561.0,117.26,13.0,11.0,25.66779,-100.1394,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
562.0,104.62,13.0,0.0,25.69635,-100.20652,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
563.0,116.56,13.0,12.0,25.77845,-100.02328,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
564.0,115.51,13.0,0.0,25.68658,-100.21385,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
565.0,0.0,13.0,0.0,25.66704,-100.10666,0.8504000000000018,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
566.0,0.0,13.0,0.0,25.61549,-100.16955,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
567.0,0.0,13.0,0.0,25.64856,-100.3572,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
568.0,108.3,13.0,0.0,25.79812,-100.25672,0.900399999999999,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
569.0,0.0,13.0,0.0,25.62041,-100.10528,0.8055000000000001,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
571.0,112.89,13.0,0.0,25.74155,-100.18463,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
572.0,0.0,13.0,0.0,25.5733,-100.02196,0.4012999999999984,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
573.0,0.0,13.0,0.0,25.61552,-100.15421,0.6336499999999992,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
574.0,107.74,13.0,0.0,25.8221,-100.25906,0.060049999999999874,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
575.0,99.73,13.0,4.0,25.6737,-100.27038,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
576.0,110.74,12.0,5.0,25.65319,-100.20294,0.8991999999999997,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
577.0,0.0,13.0,0.0,25.5977,-100.25362,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
578.0,0.0,13.0,0.0,25.60816,-100.16515,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
579.0,0.0,0.0,0.0,25.66445,-100.1007,0.627549999999999,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
581.0,0.0,13.0,0.0,25.58871,-99.99602,0.012250000000000039,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
582.0,120.33,11.0,0.0,25.69596,-100.18514,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
583.0,113.5,13.0,0.0,25.66215,-100.22198,0.9012999999999984,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
584.0,0.0,13.0,0.0,25.66242,-100.29553,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
585.0,112.9,12.0,0.0,25.66144,-100.21849,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
586.0,102.14,12.0,0.0,25.6606,-100.15012,0.5712999999999997,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
587.0,91.25,13.0,0.0,25.72789,-100.1931,0.6606499999999987,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
588.0,0.0,13.0,0.0,25.58313,-99.98599,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
589.0,107.21,13.0,0.0,25.63988,-100.19627,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
591.0,86.41,13.0,0.0,25.65561,-100.22113,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
592.0,104.63,13.0,0.0,25.64027,-100.20374,0.6230999999999991,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
593.0,111.14,13.0,0.0,25.74583,-100.16589,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
594.0,98.07,13.0,0.0,25.72671,-100.17316,0.8540999999999995,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
595.0,0.0,13.0,0.0,25.28658,-100.03171,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
596.0,129.77,13.0,5.0,25.79536,-100.0951,0.9503999999999962,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
597.0,110.73,14.0,0.0,25.6714,-100.21653,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
598.0,96.69,12.0,0.0,25.68012,-100.22238,0.9487999999999959,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
599.0,114.63,13.0,6.0,25.67213,-100.23018,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
601.0,115.58,13.0,10.0,25.6537,-100.15693,0.9012999999999984,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
602.0,119.59,12.0,0.0,25.64834,-100.20994,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
603.0,129.77,13.0,0.0,25.77272,-100.01139,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
604.0,0.0,13.0,0.0,25.62711,-100.28613,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
605.0,0.0,0.0,0.0,25.28028,-99.97056,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
606.0,0.0,13.0,0.0,25.66378,-100.12145,0.16509999999999914,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
607.0,113.87,13.0,0.0,25.65072,-100.17396,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
608.0,110.37,13.0,0.0,25.78701,-100.20481,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
609.0,112.76,13.0,7.0,25.6568,-100.20271,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
611.0,115.66,13.0,0.0,25.68666,-100.23036,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
612.0,101.06,12.0,0.0,25.74353,-100.17685,0.9527999999999964,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
613.0,0.0,13.0,0.0,25.66542,-100.12747,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
614.0,0.0,0.0,0.0,25.69467,-100.10876,0.04665000000000009,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
615.0,0.0,0.0,0.0,25.19016,-99.83539,0.16554999999999914,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
616.0,96.93,12.0,0.0,25.70758,-100.16037,0.20574999999999916,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
617.0,0.0,0.0,0.0,25.65422,-100.07998,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
618.0,0.0,0.0,0.0,25.56061,-100.00581,0.6143499999999992,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
619.0,0.0,0.0,0.0,25.69338,-100.11017,0.1584999999999988,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
621.0,0.0,0.0,0.0,25.58565,-100.03457,0.8988999999999991,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
622.0,0.0,0.0,0.0,25.58502,-99.99391,0.2072999999999991,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
623.0,0.0,0.0,0.0,25.58972,-99.98302,0.03225000000000026,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
624.0,0.0,0.0,0.0,25.63117,-100.10429,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
625.0,0.0,0.0,0.0,25.62271,-100.12389,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
626.0,0.0,0.0,0.0,25.58631,-100.00492,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
627.0,0.0,0.0,0.0,25.37624,-100.11082,0.39949999999999986,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
628.0,0.0,0.0,0.0,25.62308,-100.11947,0.07989999999999951,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
629.0,0.0,0.0,0.0,25.6821,-100.41138,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
631.0,121.89,13.0,0.0,25.7878,-100.26697,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
632.0,0.0,0.0,0.0,25.67265,-100.10799,0.012400000000000041,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
633.0,103.05,12.0,0.0,25.72512,-100.18482,0.24489999999999953,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
634.0,120.05,13.0,0.0,25.79764,-100.26361,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
635.0,120.27,14.0,0.0,25.6638,-100.25769,0.8988999999999991,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
636.0,118.07,13.0,0.0,25.79726,-100.05891,0.2515000000000003,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
637.0,0.0,0.0,0.0,25.66896,-100.1318,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
638.0,0.0,0.0,0.0,25.66655,-100.27964,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
639.0,113.85,13.0,0.0,25.71143,-100.15224,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
641.0,88.39,13.0,0.0,25.66455,-100.15575,0.02430000000000021,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
642.0,88.39,13.0,0.0,25.70438,-100.22197,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
643.0,117.03,13.0,0.0,25.65151,-100.18677,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
644.0,105.69,13.0,0.0,25.7036,-100.15854,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
645.0,107.67,13.0,0.0,25.66766,-100.2033,0.9012999999999984,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
646.0,97.46,13.0,0.0,25.8184,-100.09625,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
647.0,121.89,13.0,0.0,25.7865,-100.26285,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
648.0,0.0,0.0,0.0,25.28052,-100.01043,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
649.0,96.12,13.0,0.0,25.68285,-100.16291,0.30560000000000065,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
651.0,115.11,13.0,0.0,25.77467,-100.20012,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
652.0,113.23,14.0,0.0,25.65635,-100.26234,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
653.0,112.09,13.0,0.0,25.69885,-100.12075,0.12129999999999917,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
654.0,0.0,0.0,0.0,25.18499,-99.8407,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
655.0,0.0,0.0,0.0,25.64333,-100.13593,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
656.0,0.0,0.0,0.0,25.66196,-100.31357,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
657.0,0.0,0.0,0.0,25.62437,-100.06568,0.9503999999999962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
658.0,0.0,0.0,0.0,25.64325,-100.09237,0.006449999999999985,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
659.0,0.0,0.0,0.0,25.191,-99.82865,0.25189999999999974,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
661.0,114.88,13.0,0.0,25.71494,-100.10718,0.39949999999999986,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
662.0,0.0,0.0,0.0,25.45501,-100.15735,0.9503999999999962,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
663.0,115.76,13.0,0.0,25.71882,-100.16863,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
664.0,114.11,13.0,0.0,25.76367,-100.24509,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
665.0,120.91,13.0,0.0,25.66052,-100.18487,0.9503999999999962,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
666.0,115.21,13.0,0.0,25.7564,-100.23588,0.8994999999999999,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
