ID,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202411,202412,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA
497.0,964566.12,953102.84,1047289.44,1090082.77,1084316.15,1256276.98,1271883.84,1251136.81,1257962.64,1070917.63,975476.43,1094362.33,1061475.62,1051939.68,1250903.33,1168452.45,1285545.28,1204443.85,1193166.68,993012.51,451768.51,6.0,B,Hogar,0.0,13.0,0.0,25.20866,-99.84815,Parada Tecnica,UT_DENSIDAD
498.0,716391.13,665516.15,735898.76,671912.61,716329.3,753608.01,773035.81,759544.5,816822.75,656336.94,621641.1,683788.88,836259.16,676132.99,730698.33,750797.4,869222.48,770045.06,806651.89,661511.63,299275.59,6.0,B,Base,0.0,13.0,0.0,25.2806,-100.01745,Oficinistas,UT_TRAFICO_VEHICULAR
499.0,667077.56,645977.88,690236.43,785381.6,725006.53,765187.27,834370.83,757436.82,847669.02,628091.22,561179.78,680648.56,759320.79,581032.26,739059.13,805989.21,956709.79,791423.82,793522.53,577622.51,280516.37,4.0,B,Hogar,0.0,13.0,0.0,25.61784,-100.17803,Hogar Reunion,UT_DENSIDAD
501.0,961179.51,918822.29,997112.08,981221.37,1059141.33,1107698.36,1048953.97,1027077.11,1133923.17,971500.75,911987.99,1009365.81,1169142.85,931123.95,1035791.96,1075861.21,1268594.63,1173043.34,1128310.13,1004930.88,434842.87,6.0,B,Hogar,0.0,13.0,0.0,25.17002,-99.84103,Hogar Reunion,UT_DENSIDAD
502.0,742154.49,705981.87,837925.87,835016.22,918487.71,1075153.51,1008825.28,1043421.18,1100449.67,636197.2,849289.09,1003112.86,943617.92,1009567.94,1116232.7,1200739.44,1324385.75,1228216.84,1121437.61,934065.6,453147.17,5.0,C,Base,111.44,13.0,10.0,25.78769,-100.18016,Hogar Reunion,UT_TRAFICO_VEHICULAR
503.0,1027646.65,1059833.29,1203304.18,1074508.35,1230602.27,1205502.49,1141596.18,981167.77,1040234.79,917737.02,716835.69,826731.25,897103.9,1033429.36,1025823.1,1148879.06,1099021.68,923442.66,1056058.1,1053891.6,495222.12,1.0,C,Hogar,81.59,11.0,8.0,25.67292,-100.25155,Hogar Reunion,UT_DENSIDAD
504.0,1149708.45,1161049.39,1341380.28,1250549.17,1298511.57,1465352.75,1494389.85,1538905.86,1539516.53,1326658.83,1243206.32,1331802.16,1348624.04,1275264.08,1365893.43,1431273.27,1660438.13,1528039.48,1563084.79,1433046.31,668445.13,3.0,B,Hogar,0.0,13.0,0.0,25.62039,-100.28323,Clasico,UT_TRAFICO_VEHICULAR
505.0,615829.19,642822.24,746762.93,856106.52,852260.04,920144.13,1009470.26,912542.63,960036.64,742562.13,676579.56,756738.54,880717.96,730857.57,960555.31,992364.0,1192535.47,1038224.18,1079434.16,794100.66,363388.19,4.0,B,Base,0.0,13.0,0.0,25.61653,-100.14059,Hogar Reunion,UT_DENSIDAD
506.0,988197.09,965398.14,1037194.22,1106423.24,1124750.65,1199682.3,1281349.79,699429.38,1008404.29,795933.48,794973.68,913067.64,931620.96,755630.35,830660.83,832882.28,1024974.84,971509.26,936983.29,820058.57,343113.19,1.0,C,Hogar,105.66,13.0,8.0,25.70051,-100.18745,Hogar Reunion,UT_DENSIDAD
507.0,1678634.53,1606072.68,1736785.8,1877624.66,1835780.38,1964813.82,2095002.01,2137487.83,2074126.59,1865060.41,1682854.69,1901291.2,1831152.69,1704713.05,1854284.87,1809316.19,2104885.52,1903006.41,1828884.35,1748904.56,839183.79,3.0,C,Hogar,107.8,13.0,9.0,25.65665,-100.26909,Hogar Reunion,UT_DENSIDAD
508.0,1255552.61,1289779.68,1483460.23,1517983.59,1508776.37,1701001.39,1793143.1,1817977.9,1988171.04,1609081.25,1436036.76,1549729.3,1621180.13,1426057.82,1562679.7,1590255.49,1893854.2,1610858.54,1601285.41,1553893.34,732658.69,4.0,B,Hogar,0.0,13.0,0.0,25.61912,-100.12962,Hogar Reunion,UT_DENSIDAD
509.0,637223.38,637164.03,770760.09,710671.23,819596.23,866156.5,909439.84,874079.53,936656.08,723348.2,673067.35,691565.39,684176.15,618055.06,725828.25,700810.68,626081.49,560351.72,650246.65,607751.08,299288.59,1.0,C,Base,115.72,13.0,7.0,25.66655,-100.21398,Hogar Reunion,UT_TRAFICO_VEHICULAR
511.0,631436.18,610918.69,691902.36,695873.13,731825.86,828417.27,873194.5,842235.24,887793.86,692375.7,639624.47,877408.53,768198.3,676666.38,837859.17,766519.46,959086.87,809028.89,806152.4,720643.18,354804.04,6.0,B,Hogar,0.0,13.0,0.0,24.84738,-99.553,Hogar Reunion,UT_DENSIDAD
512.0,1034902.94,1053914.25,1174181.99,1314695.52,1342009.12,1531456.51,1347111.62,1449156.63,1757744.11,1328116.38,1242103.26,1476416.37,1479328.58,1183775.68,1401404.55,1422723.74,1852148.56,1562551.37,1505828.93,1239832.05,592606.09,5.0,B,Hogar,98.66,13.0,7.0,25.75565,-100.10629,Hogar Reunion,UT_DENSIDAD
513.0,961171.44,749694.0,977692.38,1085431.74,1056320.6,1193021.19,1102054.46,1159724.9,1269215.96,1075338.8,1103960.46,1262439.86,1032239.38,1076771.43,1292944.24,1342095.67,1630671.05,1463754.63,1368334.2,1089427.12,406524.8,5.0,C,Hogar,106.69,13.0,8.0,25.80144,-100.21888,Hogar Reunion,UT_DENSIDAD
514.0,629572.26,603798.28,662753.55,730037.36,765641.12,822323.84,867711.94,872412.78,1029473.31,803186.43,664066.64,751913.61,877150.7,723071.94,852413.33,896671.94,1144155.69,1081928.68,1009146.94,904881.91,438278.81,6.0,B,Hogar,0.0,13.0,0.0,25.59599,-100.077,Hogar Reunion,UT_DENSIDAD
515.0,878305.68,857628.48,985905.7,1103141.0,861641.09,1064020.31,1197590.17,1187627.41,1246169.77,967928.9,865744.66,920721.26,988351.75,860532.42,1091813.87,1087987.72,1283600.32,1141355.18,1158935.57,940858.79,425159.66,4.0,B,Hogar,0.0,13.0,0.0,25.63215,-100.09914,Hogar Reunion,UT_TRAFICO_VEHICULAR
516.0,407323.7,411427.15,460083.23,472241.54,478147.19,515449.17,546118.18,496633.42,548510.6,410614.13,362208.61,373469.94,389822.71,344771.85,425776.72,409251.33,526860.62,476439.39,480529.43,340871.7,165008.29,6.0,B,Hogar,0.0,13.0,0.0,25.5751,-100.01917,Hogar Reunion,UT_DENSIDAD
517.0,660835.96,647271.74,699252.28,776444.62,779722.16,854207.02,906025.99,861622.88,1006555.86,760805.9,646694.66,791070.93,802149.23,645342.81,818583.26,817723.02,982813.57,908203.45,884578.29,697784.13,243953.32,4.0,B,Hogar,0.0,13.0,0.0,25.68302,-100.0874,Hogar Reunion,UT_DENSIDAD
518.0,960096.43,941778.32,1063333.23,1133178.49,1207713.6,1518886.23,1555024.64,1337033.07,1406647.38,1131466.17,974322.12,1318808.76,1187725.99,1113887.57,1411285.7,1306879.7,1632935.18,1466473.92,1465172.49,1197799.44,580087.88,6.0,B,Hogar,0.0,13.0,0.0,24.85695,-99.53004,Hogar Reunion,UT_DENSIDAD
519.0,773000.2,762029.24,861137.69,868282.28,919109.63,1013834.65,1261006.66,1138468.22,1134212.53,918418.23,845637.4,992909.93,931778.76,837130.62,948057.13,947007.28,1230755.06,942969.21,1021879.08,881870.25,435580.72,1.0,C,Base,115.03,13.0,6.0,25.68449,-100.2262,Hogar Reunion,UT_TRAFICO_VEHICULAR
521.0,1182929.68,1259578.75,1459725.74,1353169.94,1282285.19,1518882.76,1552626.88,1538935.45,1277717.17,1351382.89,1356748.85,1531848.82,1325309.62,1252659.05,1486766.23,1445668.05,1577826.37,1438382.1,1548345.04,1461104.92,669044.33,6.0,B,Receso,0.0,13.0,0.0,25.81326,-99.16838,Parada Tecnica,UT_TRAFICO_VEHICULAR
522.0,1181272.97,1146419.79,1416988.47,1550244.43,1313036.56,1391993.76,1621956.9,1419702.68,1334857.15,1240217.86,1480364.34,1586327.15,1369665.78,1211161.38,1574948.41,1451727.91,1534761.27,1434973.07,1636952.9,1396820.58,710753.55,6.0,B,Receso,0.0,13.0,0.0,25.81395,-99.16855,Parada Tecnica,UT_TRAFICO_VEHICULAR
523.0,922420.52,870549.93,1016641.89,1065944.05,1117666.01,1344180.45,1352222.14,1260985.08,1381891.41,1036641.98,942297.64,1105622.47,1206137.47,854040.13,986319.85,937004.07,1152884.56,1130905.21,1115184.17,983590.35,422018.27,6.0,C,Base,0.0,13.0,0.0,25.70674,-99.23637,Parada Tecnica,UT_TRAFICO_VEHICULAR
524.0,904548.46,896594.5,997190.08,1060839.82,1169933.27,1307256.34,1392647.4,1406428.3,1734541.56,1346930.06,1183599.55,1334082.37,1652846.84,1268470.46,1408091.93,1465051.36,1814220.45,1589768.55,1550712.52,1317410.7,574278.49,4.0,B,Hogar,0.0,13.0,0.0,25.64402,-100.05898,Hogar Reunion,UT_DENSIDAD
525.0,355474.24,371601.74,434660.3,454658.12,488278.88,535994.98,540492.48,539812.48,567174.3,455902.02,445805.02,489223.07,485256.63,434307.46,462556.19,466174.54,579029.42,489701.27,545359.88,488685.15,212840.74,6.0,B,Base,0.0,13.0,0.0,25.59205,-100.00413,Oficinistas,UT_TRAFICO_VEHICULAR
526.0,736987.66,700551.88,725871.86,771884.04,864266.12,951453.15,1019835.17,1020291.22,1026117.35,880443.88,758590.09,842294.91,824753.11,745583.84,838701.29,899160.11,1033424.69,925997.84,919401.29,846618.27,407745.36,6.0,B,Base,0.0,13.0,0.0,25.59127,-100.00781,Clasico,UT_TRAFICO_VEHICULAR
527.0,726203.63,698263.64,779735.68,780992.25,809211.49,850384.33,901353.02,870517.85,972178.17,869859.61,881379.15,976878.15,1060814.12,863709.67,993774.86,1033900.05,1216506.64,1047767.85,1039768.99,859351.51,462252.89,4.0,B,Hogar,0.0,13.0,0.0,25.64268,-100.10129,Hogar Reunion,UT_DENSIDAD
528.0,612865.96,541036.93,626754.06,669053.61,733789.01,833073.77,913141.67,885842.35,1047759.15,816345.41,707203.21,832167.85,831910.74,761817.2,885729.49,874758.17,1082426.16,976372.44,938350.46,813470.0,379765.33,6.0,C,Hogar,0.0,13.0,0.0,25.60567,-100.07793,Hogar Reunion,UT_DENSIDAD
529.0,553662.79,558718.85,601809.74,626729.03,618330.29,710458.05,770707.03,741051.36,825261.49,607177.03,538576.78,606293.18,537001.63,455447.25,564097.09,600223.57,797546.16,705520.51,602411.24,480393.28,220887.92,4.0,B,Hogar,0.0,13.0,0.0,25.64248,-100.1225,Hogar Reunion,UT_DENSIDAD
531.0,599701.18,613325.42,714695.68,723467.56,818584.87,888726.29,908842.9,881639.58,978973.28,773120.6,701448.45,828397.35,877063.58,737896.06,851012.17,871589.12,1069906.63,876330.24,852616.92,820380.11,370020.59,4.0,C,Hogar,119.0,13.0,11.0,25.66834,-100.20095,Hogar Reunion,UT_DENSIDAD
532.0,460792.63,461342.09,588222.79,655994.57,705022.33,745347.6,700370.6,647456.22,739450.71,579600.92,499154.51,578902.85,614930.33,513711.16,602147.58,659654.55,810350.44,674348.2,632925.18,449225.48,211869.46,4.0,B,Hogar,0.0,13.0,0.0,25.68988,-100.10206,Barrio Competido,UT_DENSIDAD
533.0,696201.44,679320.95,670100.75,459378.55,615506.14,621263.7,460113.17,681375.14,800575.99,688366.78,692435.88,820610.32,694432.27,348513.93,589324.32,550583.61,848832.36,828950.02,862415.37,782964.43,358396.28,5.0,C,Hogar,117.29,13.0,6.0,25.76443,-100.26214,Hogar Reunion,UT_DENSIDAD
534.0,1079886.11,1068765.63,1214591.16,1246520.07,1292851.9,1297051.17,1350513.14,1361174.59,1379631.27,1170694.34,1088838.58,1240954.66,1129370.8,1152448.79,1355148.11,1306684.75,1350324.61,1264244.78,1378500.3,1282473.54,622971.89,5.0,C,Hogar,115.02,13.0,0.0,25.80848,-100.2275,Hogar Reunion,UT_DENSIDAD
535.0,373214.63,318144.21,374472.6,382059.48,459319.9,488680.3,445317.55,434397.49,480595.35,351797.78,396758.11,356273.88,451979.82,357596.05,402695.1,501673.39,654014.89,552385.53,535382.79,374770.09,172257.68,5.0,C,Base,114.38,13.0,9.0,25.78523,-100.19049,Parada Tecnica,UT_TRAFICO_PEATONAL
536.0,770595.47,725788.79,838772.92,852562.25,910618.41,1007168.07,1021287.38,982720.85,1090914.13,874958.32,808726.27,913241.03,947937.13,810821.62,928973.38,931173.08,1196344.23,1025721.87,1042979.19,806074.51,368251.2,1.0,C,Hogar,114.87,13.0,10.0,25.6581,-100.22496,Hogar Reunion,UT_DENSIDAD
537.0,703269.19,642950.31,711517.76,686699.45,724789.38,781618.43,847107.27,804746.36,746178.92,671054.98,649003.76,652891.57,685015.4,633133.11,761590.7,702268.04,827152.62,775057.1,751489.46,648443.26,264839.48,6.0,B,Base,0.0,13.0,0.0,25.19829,-99.82656,Hogar Reunion,UT_TRAFICO_VEHICULAR
538.0,889476.16,824065.68,920288.02,911405.74,990516.26,1100600.68,1249624.11,1240404.15,1290055.11,1040621.77,1001529.02,1131550.74,1130528.71,996783.07,1111717.71,1149337.09,1400827.26,1270906.96,1240709.37,956141.62,465788.29,6.0,B,Hogar,0.0,13.0,0.0,25.60006,-99.98635,Hogar Reunion,UT_DENSIDAD
539.0,1132212.32,1131743.52,1267199.42,1555661.94,1350952.6,1605245.71,1640670.69,1596318.51,1739638.24,1354377.38,1230281.91,1413451.87,1380115.52,1196570.76,1710843.06,1398000.78,1626149.79,1406939.45,1647071.06,1354495.3,538569.02,6.0,B,Base,0.0,13.0,0.0,25.69036,-99.2423,Parada Tecnica,UT_CARRETERA_GAS
541.0,1178940.55,1164364.83,1333264.94,1246679.07,1387216.86,1406218.1,1248313.75,1298765.61,1475035.64,1193281.43,1011858.93,1217071.8,1176608.16,1135040.18,1241316.89,1261049.09,1477285.86,1284000.49,1208360.91,1234945.59,570332.58,1.0,C,Hogar,109.97,13.0,7.0,25.70214,-100.25043,Hogar Reunion,UT_DENSIDAD
542.0,594269.48,713562.81,795305.93,845664.55,864719.93,1000848.6,1055606.48,1166861.37,1383289.95,1103009.37,978740.62,1074467.03,1061830.96,977467.2,1131801.9,1156156.06,1231532.63,1101616.74,1099281.99,933970.46,448476.24,4.0,B,Hogar,0.0,13.0,0.0,25.6263,-100.09652,Hogar Reunion,UT_DENSIDAD
543.0,973295.3,1021033.24,1166036.25,1180502.67,1220446.1,1276546.41,1293355.88,1210733.88,1530790.62,1104476.89,1079121.09,1198822.71,1320539.45,1129741.28,1290640.36,1349089.03,1655135.04,1361296.97,1272428.63,1234280.86,584158.52,4.0,B,Hogar,0.0,13.0,0.0,25.65013,-100.07336,Hogar Reunion,UT_DENSIDAD
544.0,520057.07,530152.47,552368.24,622236.65,620208.21,717043.71,748559.45,667704.18,820643.77,631838.72,572522.81,656760.88,683842.74,566071.58,602607.3,645869.92,874570.17,759294.95,772112.41,736204.9,321123.28,4.0,B,Hogar,0.0,13.0,0.0,25.64653,-100.06443,Hogar Reunion,UT_TRAFICO_VEHICULAR
545.0,761193.6,760216.23,837681.41,823435.5,854016.57,920300.5,960757.18,941963.14,1013875.1,839473.24,795962.47,888823.11,891791.28,787292.27,857490.41,832921.88,1014251.11,890385.2,908308.71,728121.52,340514.56,6.0,B,Base,0.0,13.0,0.0,25.59278,-100.00266,Oficinistas,UT_TRAFICO_VEHICULAR
546.0,809819.53,792612.74,917704.56,1009329.34,341696.67,753791.85,1035586.52,1159594.73,1281873.81,919004.67,855553.89,910459.67,1091319.58,932123.16,990079.29,904891.49,1154666.4,1011893.49,1038935.35,959178.74,430199.11,4.0,B,Hogar,0.0,13.0,0.0,25.62223,-100.09129,Hogar Reunion,UT_DENSIDAD
547.0,465078.22,485975.99,560639.91,452227.71,469705.34,519152.11,467824.84,551864.29,529590.94,313276.89,292341.96,448927.4,371748.31,351847.65,454000.34,435964.02,446468.17,422210.21,407928.62,377378.21,193727.1,4.0,B,Base,0.0,13.0,0.0,25.66161,-100.14385,Hogar Reunion,UT_TRAFICO_VEHICULAR
548.0,1025150.31,957801.98,1082420.41,1124946.53,1118041.87,1180884.68,1246411.18,1175817.22,1227642.47,1024353.99,1047695.52,1112038.25,1140621.83,967920.68,1153819.28,1150010.15,1288311.24,1223039.01,1124756.53,914718.53,384836.66,6.0,B,Base,0.0,13.0,0.0,25.7961,-99.1784,Parada Tecnica,UT_GAS_URBANA
549.0,921985.66,881423.83,1011855.68,1033014.15,1027552.11,1001433.37,1105980.98,1078373.93,1318779.0,1027100.56,917508.13,1032447.53,1178108.95,899732.16,1137950.38,1180514.89,1444217.93,1222041.91,1146753.9,998376.58,433505.98,5.0,B,Hogar,120.77,13.0,11.0,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD
551.0,1079161.25,1058081.14,1213749.04,1345981.67,1289986.23,1352344.96,1410131.33,1373345.01,1519211.83,1177485.88,1044332.67,1162739.32,1187176.61,1045640.05,1257325.02,1243620.08,1614750.46,1370938.18,1273866.51,1092011.58,495307.06,4.0,C,Hogar,0.0,13.0,0.0,25.66131,-100.10421,Hogar Reunion,UT_DENSIDAD
552.0,692577.25,649201.03,709370.88,728469.48,762129.71,321853.91,739727.59,544554.7,326916.71,408931.75,480529.15,629604.91,715341.41,545543.2,737152.09,772902.68,985691.67,858591.24,854238.02,750762.02,334692.92,4.0,C,Hogar,0.0,13.0,0.0,25.62981,-100.09465,Hogar Reunion,UT_DENSIDAD
553.0,961219.86,989454.45,1131430.77,1030574.05,1140738.21,1179213.11,1203442.05,1193385.63,1265366.14,1122867.83,1085386.52,1094626.99,1108113.61,1042933.33,1122822.75,1123287.43,1272167.86,1128570.57,1102363.77,869226.29,417478.51,3.0,B,Base,0.0,13.0,0.0,25.62432,-100.29972,Hogar Reunion,UT_TRAFICO_VEHICULAR
554.0,1556842.11,1658587.17,1866389.6,1672295.47,1931868.2,2041808.02,1941623.97,2061887.22,2117917.96,1880700.88,1689127.25,1788294.41,1788734.53,1814686.56,2003983.25,2101036.1,2597940.74,2169597.38,2219631.42,2204216.49,997092.52,3.0,C,Receso,0.0,0.0,0.0,25.65033,-100.3553,Oficinistas,UT_DENSIDAD
555.0,959978.93,897719.42,993565.52,1074982.14,1116180.14,1201631.28,1210271.93,1157077.01,1227797.65,1065635.73,932150.21,1268434.42,1093720.28,1039652.88,1258278.94,1169262.52,1412484.71,1237297.38,1256549.39,1119225.95,556064.68,6.0,B,Hogar,0.0,13.0,0.0,24.87242,-99.56097,Hogar Reunion,UT_DENSIDAD
556.0,876865.1,905953.7,1052947.72,1066574.76,1054715.99,1205909.9,1267186.67,1205151.51,1304120.62,1071507.16,984861.64,1211716.68,1052596.64,1182896.29,1338637.45,1155288.31,1417595.16,1263210.12,1732490.35,1075770.99,526155.01,6.0,C,Hogar,0.0,13.0,0.0,24.8612,-99.56176,Clasico,UT_TRAFICO_VEHICULAR
557.0,1208868.98,1165682.94,1358478.58,1371318.97,1484038.33,1536348.13,1478634.05,1495618.92,1594377.21,1366987.34,1191363.8,1363747.4,1327776.97,1322088.68,1477537.51,1513854.08,1785207.01,1563445.76,1583769.32,1365078.57,663757.08,1.0,C,Hogar,84.08,12.0,4.0,25.6704,-100.21162,Hogar Reunion,UT_DENSIDAD
558.0,625337.45,651769.93,718328.39,725414.45,694953.76,718894.26,812449.81,689880.16,787263.63,655846.64,581247.99,682478.32,656614.78,581046.3,689418.99,664100.29,750212.1,632340.19,643112.11,587689.79,256124.42,4.0,C,Hogar,108.4,13.0,6.0,25.66055,-100.15006,Hogar Reunion,UT_DENSIDAD
559.0,854187.52,748949.26,880850.22,1001691.57,1399543.27,1456835.55,1491268.63,1353302.38,1316677.89,1014929.69,875201.74,887697.89,1079809.81,1066450.22,1313579.33,1325563.27,1560182.4,1437584.12,1158947.38,1252442.61,616071.03,1.0,C,Hogar,92.18,13.0,8.0,25.72444,-100.15672,Hogar Reunion,UT_DENSIDAD
561.0,844435.24,847077.93,841612.58,934924.51,999549.95,1029914.45,1040367.41,959894.3,1088793.04,815785.59,747734.97,942698.38,995546.68,725733.04,849190.28,875646.94,1049727.14,1002714.99,848161.84,674395.03,298808.19,4.0,C,Hogar,117.26,13.0,11.0,25.66779,-100.1394,Hogar Reunion,UT_DENSIDAD
562.0,539581.48,588062.28,659819.01,750973.58,751611.47,895746.71,1034869.72,1090895.06,359121.88,175298.75,338977.14,484367.75,575640.15,302840.49,424835.92,588613.25,758297.84,690843.01,398094.93,594526.59,276394.28,1.0,C,Hogar,104.62,13.0,0.0,25.69635,-100.20652,Hogar Reunion,UT_DENSIDAD
563.0,636434.45,668374.61,856988.17,970096.75,1008672.19,1146562.81,1215401.51,1342105.24,1215103.05,1093216.76,979920.19,987014.92,1024940.5,1088304.72,1251788.87,1280894.3,1339279.53,971014.22,1226117.86,1037489.78,467506.67,5.0,C,Base,116.56,13.0,12.0,25.77845,-100.02328,Parada Tecnica,UT_TRAFICO_VEHICULAR
564.0,983922.35,932072.09,1082203.25,1056279.26,1099683.84,1149252.58,1226723.06,1211561.32,1258955.46,1019980.81,962409.0,1191925.55,1136141.73,1025039.69,1189088.57,1161551.35,1451693.23,1193281.5,1170309.27,1019147.62,519772.39,1.0,C,Hogar,115.51,13.0,0.0,25.68658,-100.21385,Hogar Reunion,UT_TRAFICO_VEHICULAR
565.0,787596.54,712263.2,807923.13,846549.35,644148.49,883626.72,873652.44,768496.64,751937.37,628580.52,692231.06,749129.6,863560.4,676699.88,923726.48,989295.13,1220629.75,1131950.93,1118452.96,973617.96,480890.83,4.0,C,Hogar,0.0,13.0,0.0,25.66704,-100.10666,Hogar Reunion,UT_DENSIDAD
566.0,394222.08,413159.57,465420.83,558510.54,606572.71,702229.03,733264.58,670387.84,695587.1,494206.03,424543.67,504280.87,536632.58,459156.82,613008.52,666442.39,812142.98,626277.13,705363.01,535186.14,237180.87,4.0,C,Hogar,0.0,13.0,0.0,25.61549,-100.16955,Hogar Reunion,UT_DENSIDAD
567.0,1284103.17,1316613.97,1632057.5,1454855.83,1658787.72,1740608.2,1690951.65,1854655.26,1903162.86,1696698.7,1592877.6,1548246.66,1572956.52,1596567.5,1725545.42,1802710.6,2156531.11,1921224.54,1984863.27,2033339.26,948818.45,3.0,B,Base,0.0,13.0,0.0,25.64856,-100.3572,Parada Tecnica,UT_TRAFICO_PEATONAL
568.0,774865.93,799941.36,858635.39,244717.7,938638.07,1164565.25,1186404.2,1043131.73,1167922.34,897057.62,822606.29,989816.77,839988.98,811101.23,988030.85,1033105.55,1290839.86,1108765.93,1153276.43,1021721.31,513228.56,5.0,C,Hogar,108.3,13.0,0.0,25.79812,-100.25672,Hogar Reunion,UT_DENSIDAD
569.0,552131.73,539875.42,654918.86,910844.79,920642.36,1150157.0,1199889.35,1188747.08,1101292.26,790283.15,723474.1,878032.44,857770.77,887938.87,1204750.81,1146185.51,1469065.33,1283918.44,1327395.98,1001097.51,468246.48,4.0,C,Receso,0.0,13.0,0.0,25.62041,-100.10528,Parada Tecnica,UT_CARRETERA_GAS
571.0,1154501.47,1135326.16,1344444.93,1306712.79,1263073.26,1441003.9,1587212.77,1559122.58,1535981.87,1323427.45,1265694.93,1494393.72,1332694.27,1303869.11,1438596.7,1463530.71,1718868.06,1651916.63,1819203.65,1447363.39,765614.82,1.0,C,Hogar,112.89,13.0,0.0,25.74155,-100.18463,Hogar Reunion,UT_DENSIDAD
572.0,662570.56,611365.43,672209.9,676061.56,709977.79,782719.07,842689.13,796593.01,876923.04,717731.95,639976.63,711901.81,784924.35,641921.75,774916.92,813076.09,894777.59,850810.76,820989.83,639488.38,280611.7,6.0,C,Hogar,0.0,13.0,0.0,25.5733,-100.02196,Hogar Reunion,UT_DENSIDAD
573.0,492596.16,491331.42,565740.81,599940.19,548698.21,577350.81,679124.8,710192.25,907359.37,703092.26,583547.3,764946.24,774830.86,679191.21,860509.36,901144.7,1139024.87,973966.67,1020287.17,859523.31,386777.01,4.0,C,Hogar,0.0,13.0,0.0,25.61552,-100.15421,Hogar Reunion,UT_DENSIDAD
574.0,527841.33,514469.34,571281.88,603685.15,651788.23,721694.96,752730.33,681803.55,775807.17,616141.21,589276.49,638235.99,666935.92,512671.67,642813.61,633129.23,834720.53,786969.91,781814.48,677539.88,321761.54,5.0,C,Hogar,107.74,13.0,0.0,25.8221,-100.25906,Hogar Reunion,UT_DENSIDAD
575.0,967070.41,915303.92,1049849.65,1089226.93,1114522.68,1162586.58,1188987.92,1245697.16,1257487.01,1092607.36,954173.37,1165588.82,1118663.77,1086656.7,1208258.94,1234244.84,1401079.84,1236905.65,1260272.58,1053640.88,505199.28,1.0,C,Hogar,99.73,13.0,4.0,25.6737,-100.27038,Hogar Reunion,UT_DENSIDAD
576.0,764547.33,691174.92,785630.64,797840.7,816937.36,780578.32,634551.75,713333.66,844544.46,689584.32,666330.97,736975.02,792278.9,662701.52,737414.64,769279.71,947969.98,827071.46,905563.64,800948.94,361490.51,4.0,C,Hogar,110.74,12.0,5.0,25.65319,-100.20294,Hogar Reunion,UT_DENSIDAD
577.0,692805.51,697791.39,825175.83,810727.83,830272.67,967637.02,942527.42,895284.48,984992.12,885158.4,825911.51,870768.59,824309.72,848222.74,931357.66,883985.33,1050056.67,929397.9,959602.2,902585.41,407696.08,3.0,C,Base,0.0,13.0,0.0,25.5977,-100.25362,Hogar Reunion,UT_DENSIDAD
578.0,805629.61,812294.26,877807.45,918496.62,985116.93,1133362.96,1173486.58,1130391.18,1291747.75,949829.89,922953.65,1011692.12,1133345.73,942192.61,1052590.2,884285.33,863775.72,722881.63,858633.27,742184.89,334987.15,4.0,C,Hogar,0.0,13.0,0.0,25.60816,-100.16515,Hogar Reunion,UT_DENSIDAD
579.0,599387.72,546717.69,637186.33,546966.02,548404.41,643219.72,770040.82,836033.58,1034650.64,609186.09,575379.44,675418.85,863660.61,646815.99,716823.91,740342.28,1020266.15,876328.03,909535.01,670699.65,323635.4,4.0,C,Hogar,0.0,0.0,0.0,25.66445,-100.1007,Hogar Reunion,UT_DENSIDAD
581.0,434939.2,404373.27,497318.35,517191.58,557214.42,631611.9,685132.65,737039.43,804555.47,678333.65,572346.81,552789.73,532838.84,524065.77,594563.51,618182.67,722751.32,686388.48,660245.98,630143.44,300480.87,6.0,C,Base,0.0,13.0,0.0,25.58871,-99.99602,Hogar Reunion,UT_TRAFICO_VEHICULAR
582.0,950669.87,949830.54,1074329.39,1123194.89,1126544.96,1264722.18,1300708.27,1283212.67,1204221.31,988375.97,834169.61,912861.87,751245.83,766566.3,968599.21,959091.42,1261060.0,1010345.71,997185.85,864521.91,392945.64,1.0,C,Hogar,120.33,11.0,0.0,25.69596,-100.18514,Hogar Reunion,UT_DENSIDAD
583.0,640253.26,566577.35,658256.73,854726.95,953154.07,1020634.44,1004245.19,1056374.81,1142193.26,985193.32,865540.07,960158.97,1000211.34,907075.55,993505.6,997445.67,1233262.86,1090577.14,1076446.73,1004050.17,478680.07,1.0,C,Hogar,113.5,13.0,0.0,25.66215,-100.22198,Hogar Reunion,UT_DENSIDAD
584.0,1063787.24,1120330.28,1309833.82,1315878.69,1348958.71,1406426.01,1320327.06,1478435.29,1550847.82,1350122.48,1357948.32,1486348.38,1317830.24,1243885.44,1434929.16,1468264.91,1693691.6,1536537.26,1501465.25,1307877.52,608326.02,3.0,C,Hogar,0.0,13.0,0.0,25.66242,-100.29553,Hogar Reunion,UT_DENSIDAD
