ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0,Retble,dist_vecino
519.0,115.03,13.0,6.0,25.68449,-100.2262,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.004638803826826976
521.0,0.0,13.0,0.0,25.81326,-99.16838,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0007106326421920273
522.0,0.0,13.0,0.0,25.81395,-99.16855,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0007106326421920273
523.0,0.0,13.0,0.0,25.70674,-99.23637,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.009198456390031789
524.0,0.0,13.0,0.0,25.64402,-100.05898,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0038326230869714126
525.0,0.0,13.0,0.0,25.59205,-100.00413,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.0016412798711286179
526.0,0.0,13.0,0.0,25.59127,-100.00781,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0030974181980349237
527.0,0.0,13.0,0.0,25.64268,-100.10129,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.00492452041657756
528.0,0.0,13.0,0.0,25.60567,-100.07793,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.009724572065533314
529.0,0.0,13.0,0.0,25.64248,-100.1225,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.006065508852843803
531.0,119.0,13.0,11.0,25.66834,-100.20095,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0024464056861416704
532.0,0.0,13.0,0.0,25.68988,-100.10206,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.004872945412265625
533.0,117.29,13.0,6.0,25.76443,-100.26214,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.00494064765405006
534.0,115.02,13.0,0.0,25.80848,-100.2275,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.005734047224944388
535.0,114.38,13.0,9.0,25.78523,-100.19049,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,No rentable,0.0010149371099761925
536.0,114.87,13.0,10.0,25.6581,-100.22496,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0012767530175895575
537.0,0.0,13.0,0.0,25.19829,-99.82656,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.005500909027652693
538.0,0.0,13.0,0.0,25.60006,-99.98635,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.002000025804220941
539.0,0.0,13.0,0.0,25.69036,-99.2423,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.017420370259527845
541.0,109.97,13.0,7.0,25.70214,-100.25043,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.007234092739683315
542.0,0.0,13.0,0.0,25.6263,-100.09652,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.003977059053078135
543.0,0.0,13.0,0.0,25.65013,-100.07336,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.006105161534354362
544.0,0.0,13.0,0.0,25.64653,-100.06443,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.00586842372800544
545.0,0.0,13.0,0.0,25.59278,-100.00266,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0016412798711286179
546.0,0.0,13.0,0.0,25.62223,-100.09129,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.006627050504826592
547.0,0.0,13.0,0.0,25.66161,-100.14385,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.0032742785172924192
548.0,0.0,13.0,0.0,25.7961,-99.1784,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,Rentable,0.003090404246429471
549.0,120.77,13.0,11.0,25.7083,-100.08768,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.008778906561484787
551.0,0.0,13.0,0.0,25.66131,-100.10421,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004709532880657562
552.0,0.0,13.0,0.0,25.62981,-100.09465,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.003977059053078135
553.0,0.0,13.0,0.0,25.62432,-100.29972,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.003272002794251191
554.0,0.0,0.0,0.0,25.65033,-100.3553,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0025967092889839453
555.0,0.0,13.0,0.0,24.87242,-99.56097,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.007450060421905023
556.0,0.0,13.0,0.0,24.8612,-99.56176,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.003845842060523747
557.0,84.08,12.0,4.0,25.6704,-100.21162,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.004271627242627696
558.0,108.4,13.0,6.0,25.66055,-100.15006,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,7.810819713380154e-05
559.0,92.18,13.0,8.0,25.72444,-100.15672,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.003009268795466595
561.0,117.26,13.0,11.0,25.66779,-100.1394,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.006461586532324215
562.0,104.62,13.0,0.0,25.69635,-100.20652,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.0010737771445963084
563.0,116.56,13.0,12.0,25.77845,-100.02328,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.013198674344089221
564.0,115.51,13.0,0.0,25.68658,-100.21385,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.0023226063972487886
565.0,0.0,13.0,0.0,25.66704,-100.10666,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0030672784356662697
566.0,0.0,13.0,0.0,25.61549,-100.16955,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.004398409015041237
567.0,0.0,13.0,0.0,25.64856,-100.3572,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,Rentable,0.0025967092889839453
568.0,108.3,13.0,0.0,25.79812,-100.25672,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.006906699552238646
569.0,0.0,13.0,0.0,25.62041,-100.10528,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,Rentable,0.006235848177772182
571.0,112.89,13.0,0.0,25.74155,-100.18463,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.005321240504105933
572.0,0.0,13.0,0.0,25.5733,-100.02196,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,No rentable,0.0033202557217076943
573.0,0.0,13.0,0.0,25.61552,-100.15421,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004222250413128328
574.0,107.74,13.0,0.0,25.8221,-100.25906,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.003272002794251191
575.0,99.73,13.0,4.0,25.6737,-100.27038,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0016037768327693653
576.0,110.74,12.0,5.0,25.65319,-100.20294,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0016800298781957587
577.0,0.0,13.0,0.0,25.5977,-100.25362,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.006835393186807643
578.0,0.0,13.0,0.0,25.60816,-100.16515,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.003358154454174059
579.0,0.0,0.0,0.0,25.66445,-100.1007,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0035640566197898543
581.0,0.0,13.0,0.0,25.58871,-99.99602,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.0018836663576920676
582.0,120.33,11.0,0.0,25.69596,-100.18514,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.003242221708756393
583.0,113.5,13.0,0.0,25.66215,-100.22198,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.003561488530891011
584.0,0.0,13.0,0.0,25.66242,-100.29553,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.004882673358424849
585.0,112.9,12.0,0.0,25.66144,-100.21849,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.003561488530891011
586.0,102.14,12.0,0.0,25.6606,-100.15012,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Rentable,7.810819713380154e-05
587.0,91.25,13.0,0.0,25.72789,-100.1931,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.004223032261621643
588.0,0.0,13.0,0.0,25.58313,-99.98599,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0039223716858891675
589.0,107.21,13.0,0.0,25.63988,-100.19627,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004171246743485431
591.0,86.41,13.0,0.0,25.65561,-100.22113,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0037707954447761395
592.0,104.63,13.0,0.0,25.64027,-100.20374,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.007480173788148914
593.0,111.14,13.0,0.0,25.74583,-100.16589,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.005166139772715847
594.0,98.07,13.0,0.0,25.72671,-100.17316,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.00300695856062841
595.0,0.0,13.0,0.0,25.28658,-100.03171,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0038560733388311678
596.0,129.77,13.0,5.0,25.79536,-100.0951,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.013068316600477562
597.0,110.73,14.0,0.0,25.6714,-100.21653,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.005010798348537906
598.0,96.69,12.0,0.0,25.68012,-100.22238,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.004191049793470274
599.0,114.63,13.0,6.0,25.67213,-100.23018,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0038028411202009737
601.0,115.58,13.0,10.0,25.6537,-100.15693,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0037184944192729034
602.0,119.59,12.0,0.0,25.64834,-100.20994,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.008516014324607052
603.0,129.77,13.0,0.0,25.77272,-100.01139,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.013198674344089221
604.0,0.0,13.0,0.0,25.62711,-100.28613,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.005164261690721949
605.0,0.0,0.0,0.0,25.28028,-99.97056,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.03107701724038551
606.0,0.0,13.0,0.0,25.66378,-100.12145,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.006239391020023669
607.0,113.87,13.0,0.0,25.65072,-100.17396,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.005388228154721962
608.0,110.37,13.0,0.0,25.78701,-100.20481,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.008756603298232348
609.0,112.76,13.0,7.0,25.6568,-100.20271,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0036173192421785102
611.0,115.66,13.0,0.0,25.68666,-100.23036,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0034240616196451585
612.0,101.06,12.0,0.0,25.74353,-100.17685,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0022063996780926276
613.0,0.0,13.0,0.0,25.66542,-100.12747,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.005592897161635926
614.0,0.0,0.0,0.0,25.69467,-100.10876,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.001911073385623388
615.0,0.0,0.0,0.0,25.19016,-99.83539,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.0018645379215158743
616.0,96.93,12.0,0.0,25.70758,-100.16037,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.004380559275304851
617.0,0.0,0.0,0.0,25.65422,-100.07998,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0017799155270285022
618.0,0.0,0.0,0.0,25.56061,-100.00581,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.013421702588047119
619.0,0.0,0.0,0.0,25.69338,-100.11017,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.001911073385623388
621.0,0.0,0.0,0.0,25.58565,-100.03457,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.006650751832029252
622.0,0.0,0.0,0.0,25.58502,-99.99391,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.004250670322124869
623.0,0.0,0.0,0.0,25.58972,-99.98302,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,No rentable,0.007006604119363811
624.0,0.0,0.0,0.0,25.63117,-100.10429,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.005242413556311972
625.0,0.0,0.0,0.0,25.62271,-100.12389,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0033608630330722415
626.0,0.0,0.0,0.0,25.58631,-100.00492,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.0037030393910063033
627.0,0.0,0.0,0.0,25.37624,-100.11082,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,No rentable,0.0024288682556413035
628.0,0.0,0.0,0.0,25.62308,-100.11947,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.002520713664426802
629.0,0.0,0.0,0.0,25.6821,-100.41138,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.010567729174493116
631.0,121.89,13.0,0.0,25.7878,-100.26697,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.003624362170606151
632.0,0.0,0.0,0.0,25.67265,-100.10799,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.00576550084405585
633.0,103.05,12.0,0.0,25.72512,-100.18482,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.003107426261838817
634.0,120.05,13.0,0.0,25.79764,-100.26361,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.004406552049949665
635.0,120.27,14.0,0.0,25.6638,-100.25769,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.004905802650044551
636.0,118.07,13.0,0.0,25.79726,-100.05891,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.012072004808115286
637.0,0.0,0.0,0.0,25.66896,-100.1318,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.0031174669633631732
638.0,0.0,0.0,0.0,25.66655,-100.27964,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,Rentable,0.0009265533729008403
639.0,113.85,13.0,0.0,25.71143,-100.15224,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.002930256172460617
641.0,88.39,13.0,0.0,25.66455,-100.15575,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,No rentable,0.005094045625465776
642.0,88.39,13.0,0.0,25.70438,-100.22197,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,No rentable,0.003747025589362867
643.0,117.03,13.0,0.0,25.65151,-100.18677,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0011997086443830054
644.0,105.69,13.0,0.0,25.7036,-100.15854,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,No rentable,0.0027195036068425145
645.0,107.67,13.0,0.0,25.66766,-100.2033,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0024464056861416704
646.0,97.46,13.0,0.0,25.8184,-100.09625,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.011143271528764966
647.0,121.89,13.0,0.0,25.7865,-100.26285,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0038537517744029206
648.0,0.0,0.0,0.0,25.28052,-100.01043,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.0035456454241237826
649.0,96.12,13.0,0.0,25.68285,-100.16291,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.004772850412738777
651.0,115.11,13.0,0.0,25.77467,-100.20012,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.0047961025683592754
652.0,113.23,14.0,0.0,25.65635,-100.26234,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.005462453681590832
653.0,112.09,13.0,0.0,25.69885,-100.12075,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.005122753179953427
654.0,0.0,0.0,0.0,25.18499,-99.8407,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.0051517181155483335
655.0,0.0,0.0,0.0,25.64333,-100.13593,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.009209630750308465
656.0,0.0,0.0,0.0,25.66196,-100.31357,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,No rentable,0.017681190599639043
657.0,0.0,0.0,0.0,25.62437,-100.06568,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,Rentable,0.01731477121967899
658.0,0.0,0.0,0.0,25.64325,-100.09237,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.0021715434327788568
659.0,0.0,0.0,0.0,25.191,-99.82865,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.002811779300958061
661.0,114.88,13.0,0.0,25.71494,-100.10718,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.0029275415677454944
662.0,0.0,0.0,0.0,25.45501,-100.15735,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.006222668132303678
663.0,115.76,13.0,0.0,25.71882,-100.16863,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,No rentable,0.0010495704705647002
664.0,114.11,13.0,0.0,25.76367,-100.24509,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.004549252606416209
665.0,120.91,13.0,0.0,25.66052,-100.18487,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.005223112032414236
666.0,115.21,13.0,0.0,25.7564,-100.23588,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.011733584262996229
667.0,122.19,13.0,0.0,25.73719,-100.15527,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.005528869912371287
668.0,93.08,13.0,0.0,25.72812,-100.18563,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0026989808760776862
669.0,113.8,13.0,0.0,25.82412,-100.21998,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.0033305403968520815
671.0,114.21,13.0,0.0,25.67863,-100.26725,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.0021631461077538487
672.0,0.0,0.0,0.0,25.64168,-100.08912,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,Rentable,0.003609349251507955
673.0,111.41,13.0,0.0,25.64503,-100.17097,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.006427768005460897
