TIENDA_ID,MES_ID,VENTA_TOTAL,ENTORNO_DES,Meta_venta
461,202401,1705435.95,Hogar,490000
506,202401,931620.96,Hogar,490000
743,202401,1397662.66,Hogar,490000
769,202401,1013223.26,Base,480000
91,202401,1159237.18,Hogar,490000
358,202401,744643.93,Base,480000
360,202401,1109818.55,Hogar,490000
698,202401,490997.73,Hogar,490000
810,202401,710327.99,Base,480000
527,202401,1060814.12,Hogar,490000
387,202401,1569330.34,Hogar,490000
1013,202401,1616191.78,Hogar,490000
784,202401,568224.8,Hogar,490000
559,202401,1079809.81,Hogar,490000
526,202401,824753.11,Base,480000
939,202401,894894.04,Receso,516000
931,202401,1417375.87,Hogar,490000
240,202309,1758464.1,Base,480000
234,202310,1705364.68,Receso,516000
11,202310,592362.39,Hogar,490000
959,202311,598936.07,Receso,516000
373,202311,534933.7,Hogar,490000
520,202311,1072418.28,Hogar,490000
145,202311,919545.97,Hogar,490000
302,202311,1131996.88,Base,480000
264,202312,774413.11,Base,480000
110,202401,1667321.63,Hogar,490000
69,202401,1054915.81,Hogar,490000
990,202401,1010713.8,Hogar,490000
829,202401,519655.58,Hogar,490000
212,202404,1746719.7,Base,480000
253,202404,863831.65,Hogar,490000
774,202404,1226219.55,Receso,516000
857,202404,796232.45,Hogar,490000
281,202404,1907501.62,Hogar,490000
521,202404,1445668.05,Receso,516000
377,202404,978900.22,Base,480000
828,202404,499780.82,Hogar,490000
561,202404,875646.94,Hogar,490000
587,202404,951041.78,Hogar,490000
804,202404,804916.4,Hogar,490000
368,202404,1127282.17,Hogar,490000
514,202404,896671.94,Hogar,490000
124,202404,1211579.65,Base,480000
137,202404,1113165.28,Hogar,490000
159,202404,1858194.31,Hogar,490000
181,202404,2221363.29,Hogar,490000
160,202404,2194293.95,Base,480000
1001,202404,982827.68,Hogar,490000
15,202404,548025.02,Receso,516000
292,202404,1406907.85,Hogar,490000
607,202404,516480.79,Base,480000
946,202404,1303114.83,Hogar,490000
49,202404,1677529.79,Receso,516000
419,202404,1264007.74,Hogar,490000
327,202404,1367593.72,Hogar,490000
792,202404,870563.78,Peatonal,420000
147,202404,1723771.55,Base,480000
216,202404,1253822.32,Hogar,490000
1029,202404,1340924.46,Hogar,490000
57,202404,1193576.49,Receso,516000
396,202404,1730691.86,Receso,516000
213,202404,1166683.02,Receso,516000
776,202404,1123608.58,Hogar,490000
29,202404,826450.39,Receso,516000
437,202404,1689172.52,Hogar,490000
129,202405,1181310.78,Base,480000
211,202405,1393200.04,Hogar,490000
149,202405,1543247.21,Base,480000
860,202405,887893.11,Hogar,490000
388,202405,1076947.64,Hogar,490000
1029,202405,1631896.17,Hogar,490000
240,202405,1808726.33,Base,480000
991,202405,1041984.3,Hogar,490000
599,202405,1325320.92,Hogar,490000
881,202405,860804.62,Hogar,490000
73,202405,927981.13,Base,480000
99,202405,1490299.43,Hogar,490000
308,202405,3576804.47,Hogar,490000
358,202405,838223.84,Base,480000
456,202405,1319474.98,Hogar,490000
187,202405,1490143.46,Base,480000
448,202405,1467325.04,Base,480000
522,202405,1534761.27,Receso,516000
223,202405,1687451.32,Hogar,490000
680,202412,347473.74,Hogar,490000
965,202412,838236.05,Hogar,490000
847,202412,125198.0,Hogar,490000
164,202412,470030.16,Base,480000
523,202412,422018.27,Base,480000
401,202412,582078.66,Hogar,490000
426,202411,837168.44,Receso,516000
804,202406,850851.26,Hogar,490000
507,202402,1704713.05,Hogar,490000
375,202404,1246128.28,Base,480000
228,202404,1404279.37,Base,480000
617,202404,1218517.83,Hogar,490000
721,202404,1454192.38,Hogar,490000
765,202404,1833084.81,Hogar,490000
65,202404,1924153.35,Hogar,490000
638,202404,932862.28,Receso,516000
961,202404,1253058.25,Receso,516000
256,202404,798973.95,Hogar,490000
641,202404,695697.64,Receso,516000
989,202404,1208250.34,Hogar,490000
231,202404,1132037.86,Hogar,490000
155,202404,1256032.82,Receso,516000
99,202404,1204000.1,Hogar,490000
518,202404,1306879.7,Hogar,490000
343,202404,1223567.14,Hogar,490000
997,202404,1556812.46,Hogar,490000
849,202404,529102.11,Hogar,490000
1020,202404,1556857.95,Hogar,490000
760,202404,1006760.51,Hogar,490000
895,202404,996404.92,Hogar,490000
487,202405,1193425.47,Hogar,490000
124,202405,1528083.97,Base,480000
34,202405,1289043.35,Base,480000
145,202405,1268709.45,Hogar,490000
981,202405,2056151.51,Hogar,490000
571,202405,1718868.06,Hogar,490000
146,202405,1678649.9,Base,480000
331,202405,1508042.05,Receso,516000
167,202405,1844889.57,Hogar,490000
537,202405,827152.62,Base,480000
1032,202405,1326065.72,Hogar,490000
654,202405,1735988.19,Base,480000
452,202405,1020823.44,Base,480000
606,202405,956357.17,Hogar,490000
114,202405,1566131.62,Base,480000
453,202405,1202570.07,Base,480000
629,202405,3167671.89,Hogar,490000
704,202405,1080210.0,Base,480000
457,202405,1113948.05,Hogar,490000
1046,202405,1359890.16,Hogar,490000
37,202405,909818.9,Hogar,490000
68,202405,1529522.5,Hogar,490000
650,202405,1192806.16,Hogar,490000
384,202405,1801044.0,Hogar,490000
89,202412,401761.45,Hogar,490000
916,202412,1258605.39,Receso,516000
110,202412,851240.75,Hogar,490000
556,202412,526155.01,Hogar,490000
608,202412,903488.37,Hogar,490000
350,202412,672275.78,Receso,516000
355,202412,664546.06,Hogar,490000
536,202412,368251.2,Hogar,490000
528,202412,379765.33,Hogar,490000
667,202412,532986.46,Hogar,490000
41,202412,333546.5,Base,480000
660,202412,225253.66,Base,480000
330,202412,695306.48,Hogar,490000
398,202412,597122.83,Hogar,490000
894,202412,596189.29,Hogar,490000
825,202412,235472.19,Hogar,490000
578,202412,334987.15,Hogar,490000
265,202412,256211.47,Hogar,490000
331,202412,513062.79,Receso,516000
1039,202412,605233.25,Hogar,490000
432,202411,1137589.15,Hogar,490000
689,202411,1114684.54,Hogar,490000
975,202411,1134757.75,Hogar,490000
345,202411,1919065.67,Hogar,490000
394,202411,1018085.2,Hogar,490000
217,202411,1147658.49,Hogar,490000
470,202405,1008224.19,Hogar,490000
813,202405,1187545.33,Hogar,490000
527,202412,462252.89,Hogar,490000
428,202412,688325.14,Hogar,490000
779,202412,475699.37,Base,480000
820,202412,152067.36,Receso,516000
709,202412,231551.76,Base,480000
383,202412,538436.79,Hogar,490000
11,202412,275718.67,Hogar,490000
751,202411,1061792.85,Hogar,490000
827,202411,1736417.49,Base,480000
584,202411,1307877.52,Hogar,490000
376,202411,636087.96,Hogar,490000
396,202411,1571862.13,Receso,516000
830,202411,530527.76,Peatonal,420000
202,202411,979452.31,Base,480000
1056,202406,1455512.66,Hogar,490000
907,202406,1799488.07,Hogar,490000
598,202406,1616365.96,Hogar,490000
397,202406,753448.85,Hogar,490000
834,202406,709103.86,Hogar,490000
538,202406,1270906.96,Hogar,490000
725,202406,1167608.37,Hogar,490000
529,202406,705520.51,Hogar,490000
788,202406,772038.35,Hogar,490000
262,202406,1364207.55,Receso,516000
638,202406,1081792.34,Receso,516000
394,202407,1148006.77,Hogar,490000
730,202407,1364344.75,Hogar,490000
957,202407,1478299.37,Hogar,490000
811,202407,796053.12,Hogar,490000
967,202407,1286768.37,Hogar,490000
262,202407,1413973.64,Receso,516000
294,202407,1110489.73,Hogar,490000
105,202407,1391073.47,Hogar,490000
938,202407,1171204.02,Base,480000
388,202407,862614.17,Hogar,490000
130,202407,2386342.54,Base,480000
1015,202407,1078015.46,Hogar,490000
645,202402,856967.02,Hogar,490000
158,202402,1003167.54,Hogar,490000
255,202402,1805180.71,Hogar,490000
83,202402,1022761.13,Hogar,490000
824,202402,485801.15,Hogar,490000
320,202402,1013118.91,Hogar,490000
411,202402,748020.74,Hogar,490000
1028,202402,1175503.66,Hogar,490000
152,202403,1101090.45,Hogar,490000
268,202407,1575537.55,Base,480000
181,202402,1988138.93,Hogar,490000
1009,202402,853402.01,Hogar,490000
663,202403,462639.18,Base,480000
352,202404,1215233.6,Base,480000
406,202404,1031809.79,Hogar,490000
442,202404,931181.13,Hogar,490000
6,202404,685811.45,Hogar,490000
650,202404,1003015.05,Hogar,490000
464,202404,555075.03,Hogar,490000
890,202404,912599.66,Hogar,490000
724,202405,995204.58,Hogar,490000
401,202405,1369336.19,Hogar,490000
105,202405,1613630.98,Hogar,490000
460,202405,1871247.56,Hogar,490000
411,202412,350721.94,Hogar,490000
206,202412,440049.68,Receso,516000
322,202412,336037.45,Base,480000
464,202412,158746.28,Hogar,490000
592,202412,414957.84,Hogar,490000
671,202412,501526.27,Base,480000
829,202412,232496.31,Hogar,490000
716,202412,606607.24,Hogar,490000
848,202412,366272.2,Hogar,490000
850,202412,98795.18,Peatonal,420000
843,202412,419743.79,Base,480000
455,202412,298889.26,Hogar,490000
628,202412,362444.48,Hogar,490000
199,202412,366706.48,Base,480000
632,202412,327454.44,Hogar,490000
763,202412,155734.51,Base,480000
951,202412,528994.07,Receso,516000
37,202412,272675.37,Hogar,490000
382,202412,259900.72,Hogar,490000
45,202412,308974.8,Hogar,490000
47,202411,783616.85,Hogar,490000
1019,202411,1413004.83,Hogar,490000
92,202411,1567079.58,Receso,516000
556,202411,1075770.99,Hogar,490000
443,202411,1364817.14,Hogar,490000
801,202411,623981.19,Base,480000
316,202411,1741438.67,Base,480000
238,202411,990676.28,Hogar,490000
507,202411,1748904.56,Hogar,490000
808,202411,849782.36,Base,480000
957,202411,1329237.4,Hogar,490000
781,202411,655217.91,Hogar,490000
6,202405,901450.23,Hogar,490000
900,202405,780416.21,Hogar,490000
792,202405,973377.69,Peatonal,420000
787,202405,1065459.96,Hogar,490000
98,202412,520866.16,Receso,516000
204,202412,1058170.68,Base,480000
288,202412,402114.42,Base,480000
498,202412,299275.59,Base,480000
562,202412,276394.28,Hogar,490000
748,202412,351854.89,Receso,516000
808,202412,387098.07,Base,480000
650,202412,485018.06,Hogar,490000
268,202412,682016.67,Base,480000
254,202412,446202.92,Hogar,490000
1050,202412,540780.76,Hogar,490000
983,202412,398471.77,Hogar,490000
17,202412,307142.51,Base,480000
241,202411,1074421.22,Receso,516000
663,202411,475304.65,Base,480000
347,202411,687467.83,Hogar,490000
340,202411,982167.15,Hogar,490000
578,202411,742184.89,Hogar,490000
1016,202411,1298319.88,Hogar,490000
2,202411,1009469.21,Hogar,490000
188,202411,799696.73,Receso,516000
557,202411,1365078.57,Hogar,490000
950,202411,1389076.49,Hogar,490000
344,202412,408744.54,Hogar,490000
520,202411,1209742.36,Hogar,490000
436,202411,2410480.63,Hogar,490000
627,202411,648186.83,Hogar,490000
53,202411,942621.01,Receso,516000
1045,202411,1120381.02,Hogar,490000
848,202411,766652.01,Hogar,490000
725,202411,978249.89,Hogar,490000
858,202411,320789.41,Receso,516000
259,202411,389918.14,Base,480000
867,202411,368302.92,Base,480000
622,202411,655145.29,Base,480000
586,202411,652955.53,Base,480000
929,202406,1324141.64,Hogar,490000
478,202406,1294532.79,Hogar,490000
989,202406,1221836.86,Hogar,490000
180,202406,1228862.29,Base,480000
794,202406,724586.33,Hogar,490000
982,202406,1409259.8,Hogar,490000
453,202406,1022999.31,Base,480000
120,202406,2070238.41,Hogar,490000
741,202406,1107496.33,Hogar,490000
739,202406,503238.8,Base,480000
121,202406,935302.87,Hogar,490000
154,202406,843866.83,Base,480000
675,202406,1014870.18,Base,480000
903,202406,732625.69,Receso,516000
639,202406,1192517.7,Hogar,490000
762,202406,947084.8,Hogar,490000
774,202406,1194252.52,Receso,516000
528,202406,976372.44,Hogar,490000
366,202406,945361.55,Hogar,490000
814,202406,1460144.45,Receso,516000
183,202406,1219771.99,Receso,516000
637,202406,666621.46,Hogar,490000
259,202406,608307.0,Base,480000
819,202406,906472.26,Base,480000
271,202406,1843249.24,Hogar,490000
20,202406,1100237.32,Base,480000
42,202406,866585.8,Hogar,490000
281,202406,1933754.04,Hogar,490000
617,202406,1380682.86,Hogar,490000
89,202406,942220.72,Hogar,490000
402,202406,778317.09,Hogar,490000
891,202406,1305132.61,Hogar,490000
701,202406,729554.43,Base,480000
893,202407,774755.97,Hogar,490000
613,202407,1228876.72,Hogar,490000
986,202407,1179635.03,Hogar,490000
76,202407,809224.82,Hogar,490000
682,202407,1078114.96,Hogar,490000
874,202407,139562.55,Base,480000
608,202407,2058804.96,Hogar,490000
1001,202407,1116692.25,Hogar,490000
882,202407,1331535.54,Receso,516000
292,202407,1262305.79,Hogar,490000
954,202407,223042.57,Hogar,490000
844,202407,826100.03,Hogar,490000
486,202407,412214.81,Receso,516000
1038,202407,1019559.74,Hogar,490000
620,202407,1039316.5,Base,480000
900,202407,754387.87,Hogar,490000
68,202407,1212021.88,Hogar,490000
89,202407,922350.95,Hogar,490000
323,202407,1687620.71,Hogar,490000
459,202407,1313998.14,Hogar,490000
911,202407,30761.65,Hogar,490000
638,202402,751640.85,Receso,516000
677,202402,552205.64,Hogar,490000
1039,202402,1159774.25,Hogar,490000
896,202402,934115.63,Hogar,490000
722,202402,1078466.65,Base,480000
779,202402,887182.72,Base,480000
931,202402,1319948.4,Hogar,490000
943,202402,1518503.74,Hogar,490000
429,202402,1326312.23,Base,480000
184,202402,1338840.54,Hogar,490000
1042,202402,1052775.98,Hogar,490000
407,202402,835773.25,Base,480000
749,202402,605626.84,Base,480000
235,202402,321899.79,Base,480000
598,202402,1162523.43,Hogar,490000
728,202402,953514.62,Hogar,490000
806,202402,873479.63,Base,480000
50,202402,1279611.3,Hogar,490000
252,202402,957456.21,Receso,516000
983,202402,822565.39,Hogar,490000
86,202402,1426493.66,Hogar,490000
463,202402,663778.3,Hogar,490000
1010,202402,1686012.65,Hogar,490000
185,202402,1042473.34,Receso,516000
993,202402,956521.32,Hogar,490000
382,202402,568060.68,Hogar,490000
203,202402,751450.76,Base,480000
136,202403,1987626.92,Hogar,490000
174,202403,2036821.84,Hogar,490000
185,202403,1119058.18,Receso,516000
510,202403,971011.86,Hogar,490000
551,202403,1257325.02,Hogar,490000
984,202403,1387248.91,Hogar,490000
998,202403,1085232.04,Hogar,490000
1022,202403,967603.42,Hogar,490000
1026,202403,915097.55,Hogar,490000
734,202403,1714300.4,Receso,516000
757,202403,1091117.92,Receso,516000
838,202403,845856.86,Base,480000
564,202403,1189088.57,Hogar,490000
34,202403,1190658.95,Base,480000
66,202403,1238218.13,Hogar,490000
472,202403,812698.8,Receso,516000
611,202403,1231358.2,Base,480000
778,202403,1072976.97,Base,480000
788,202403,675222.27,Hogar,490000
491,202403,1281402.08,Hogar,490000
747,202406,511777.54,Receso,516000
1027,202406,1027011.86,Hogar,490000
351,202407,999752.53,Base,480000
644,202407,445687.1,Base,480000
472,202407,875548.09,Receso,516000
310,202407,1662738.31,Hogar,490000
9,202407,1540376.17,Hogar,490000
731,202407,1007713.49,Base,480000
662,202402,1551087.46,Receso,516000
718,202402,747626.76,Hogar,490000
963,202402,869755.34,Receso,516000
492,202402,822136.59,Base,480000
653,202402,585378.51,Hogar,490000
846,202402,374832.6,Hogar,490000
401,202402,1038575.94,Hogar,490000
26,202403,885999.73,Base,480000
48,202403,1262148.1,Hogar,490000
158,202403,1031236.79,Hogar,490000
1004,202403,1163597.79,Hogar,490000
497,202403,1250903.33,Hogar,490000
962,202403,825968.15,Hogar,490000
959,202403,637859.8,Receso,516000
257,202402,1030957.96,Hogar,490000
678,202402,913260.6,Hogar,490000
393,202403,1256740.28,Hogar,490000
558,202403,689418.99,Hogar,490000
968,202403,829501.56,Hogar,490000
197,202403,1038073.92,Base,480000
411,202403,810493.51,Hogar,490000
221,202403,1918662.37,Receso,516000
936,202405,1222637.16,Receso,516000
20,202412,493966.08,Base,480000
867,202412,173864.49,Base,480000
870,202411,730281.25,Hogar,490000
376,202405,558270.34,Hogar,490000
725,202412,480753.51,Hogar,490000
734,202412,440215.97,Receso,516000
898,202412,300395.93,Hogar,490000
825,202411,509508.59,Hogar,490000
789,202406,1043482.18,Hogar,490000
815,202406,710420.72,Receso,516000
955,202406,1532707.59,Hogar,490000
541,202406,1284000.49,Hogar,490000
452,202406,307650.27,Base,480000
431,202406,1004108.03,Hogar,490000
296,202406,1398727.35,Hogar,490000
196,202407,2901410.07,Receso,516000
598,202407,1428924.53,Hogar,490000
328,202407,767774.89,Receso,516000
473,202407,1377741.17,Hogar,490000
10,202407,605000.42,Base,480000
720,202407,778359.04,Hogar,490000
683,202407,416120.19,Hogar,490000
775,202407,792499.67,Hogar,490000
741,202407,1109551.42,Hogar,490000
814,202407,1803300.37,Receso,516000
36,202407,1335980.47,Hogar,490000
423,202407,1046435.58,Base,480000
861,202407,292496.64,Base,480000
22,202407,1026862.27,Hogar,490000
454,202407,797724.35,Hogar,490000
374,202407,1985522.39,Base,480000
555,202407,1256549.39,Hogar,490000
826,202407,613017.64,Base,480000
343,202407,1241501.17,Hogar,490000
705,202402,785199.0,Hogar,490000
716,202402,1113227.33,Hogar,490000
775,202402,579120.34,Hogar,490000
379,202402,723618.46,Hogar,490000
553,202402,1042933.33,Base,480000
1008,202402,1564138.83,Hogar,490000
308,202402,2569055.95,Hogar,490000
491,202402,1069041.94,Hogar,490000
980,202402,1236915.37,Receso,516000
820,202402,332575.45,Receso,516000
357,202402,891505.83,Hogar,490000
60,202402,844393.16,Hogar,490000
105,202402,1273708.92,Hogar,490000
172,202403,1631155.03,Receso,516000
914,202403,1430498.51,Receso,516000
1052,202403,1246209.72,Base,480000
280,202403,1149967.84,Hogar,490000
640,202403,663185.41,Hogar,490000
641,202403,602091.69,Receso,516000
350,202403,1429850.24,Receso,516000
24,202403,748635.5,Receso,516000
798,202403,777494.5,Hogar,490000
329,202406,942769.96,Receso,516000
192,202407,1130084.6,Base,480000
489,202407,641237.24,Hogar,490000
615,202407,725699.27,Base,480000
805,202407,919535.43,Hogar,490000
156,202407,1225988.62,Hogar,490000
817,202402,770585.81,Receso,516000
961,202402,1065302.13,Receso,516000
455,202402,423429.19,Hogar,490000
473,202402,1069331.33,Hogar,490000
940,202402,1122314.45,Hogar,490000
1020,202402,1359967.1,Hogar,490000
233,202402,474261.33,Base,480000
525,202402,434307.46,Base,480000
1033,202402,925643.35,Hogar,490000
30,202402,16369.56,Base,480000
126,202403,1180529.27,Hogar,490000
577,202403,931357.66,Base,480000
732,202403,596334.2,Hogar,490000
648,202403,649818.15,Base,480000
802,202403,743194.54,Base,480000
936,202403,1051856.15,Receso,516000
907,202403,1705739.21,Hogar,490000
912,202403,1259926.16,Hogar,490000
336,202403,1515664.69,Base,480000
400,202403,790067.58,Hogar,490000
796,202403,758627.25,Base,480000
154,202403,924767.52,Base,480000
992,202406,851904.77,Base,480000
899,202407,1116751.02,Receso,516000
757,202402,904251.37,Receso,516000
1004,202402,979251.83,Hogar,490000
349,202403,1727743.84,Base,480000
764,202403,1553376.38,Base,480000
1046,202403,1208644.92,Hogar,490000
314,202403,1359129.04,Base,480000
733,202403,944949.37,Base,480000
97,202403,946449.51,Hogar,490000
225,202403,791291.33,Base,480000
739,202403,457743.47,Base,480000
519,202403,948057.13,Base,480000
64,202403,569581.91,Receso,516000
991,202403,832102.13,Hogar,490000
58,202301,476359.02,Receso,516000
566,202301,394222.08,Hogar,490000
584,202301,1063787.24,Hogar,490000
677,202301,584345.31,Hogar,490000
332,202301,458198.39,Receso,516000
764,202301,815681.92,Base,480000
357,202301,976747.26,Hogar,490000
641,202301,630704.48,Receso,516000
197,202301,759697.3,Base,480000
884,202301,931339.5,Base,480000
89,202301,611912.75,Hogar,490000
575,202301,967070.41,Hogar,490000
429,202301,1111506.67,Base,480000
381,202301,629832.67,Base,480000
553,202301,961219.86,Base,480000
341,202301,1167212.41,Base,480000
303,202301,894784.77,Base,480000
967,202301,859155.15,Hogar,490000
347,202301,706353.58,Hogar,490000
483,202301,1054396.61,Hogar,490000
787,202301,356572.35,Hogar,490000
346,202301,1264641.18,Hogar,490000
385,202301,1041533.9,Hogar,490000
760,202301,824574.28,Hogar,490000
306,202301,740192.14,Base,480000
466,202301,430953.15,Hogar,490000
569,202301,552131.73,Receso,516000
655,202301,737190.34,Hogar,490000
225,202301,641093.86,Base,480000
505,202301,615829.19,Base,480000
12,202301,821976.22,Hogar,490000
554,202301,1556842.11,Receso,516000
510,202301,959107.53,Hogar,490000
977,202301,1346211.12,Receso,516000
742,202301,333344.97,Base,480000
297,202301,698366.94,Hogar,490000
56,202301,395412.09,Hogar,490000
1021,202301,956055.53,Hogar,490000
368,202301,772634.85,Hogar,490000
572,202301,662570.56,Hogar,490000
153,202301,879546.38,Receso,516000
593,202301,784343.85,Hogar,490000
273,202301,1011539.88,Base,480000
702,202301,731958.24,Hogar,490000
150,202301,826366.55,Peatonal,420000
319,202302,1474941.37,Hogar,490000
207,202302,1499502.38,Base,480000
308,202302,2327617.82,Hogar,490000
223,202302,1185234.81,Hogar,490000
10,202302,407512.01,Base,480000
1021,202302,885364.4,Hogar,490000
708,202302,1118340.37,Base,480000
172,202302,1078765.96,Receso,516000
976,202302,513606.64,Hogar,490000
372,202302,1246557.37,Hogar,490000
210,202302,1232878.14,Base,480000
71,202302,507836.4,Base,480000
625,202302,863167.88,Hogar,490000
215,202302,1110137.53,Receso,516000
146,202302,1152531.24,Base,480000
368,202302,768162.14,Hogar,490000
48,202302,1008342.68,Hogar,490000
621,202302,641349.81,Base,480000
126,202302,906961.43,Hogar,490000
331,202302,1146793.81,Receso,516000
949,202302,524061.77,Receso,516000
376,202302,378179.35,Hogar,490000
414,202302,957222.5,Hogar,490000
245,202302,811894.63,Hogar,490000
596,202302,983230.4,Hogar,490000
683,202302,369466.76,Hogar,490000
401,202302,904999.07,Hogar,490000
51,202302,1222099.11,Base,480000
412,202302,1167364.21,Hogar,490000
623,202302,548593.94,Hogar,490000
563,202302,668374.61,Base,480000
369,202302,973692.06,Hogar,490000
592,202302,573610.19,Hogar,490000
954,202302,968735.96,Hogar,490000
344,202302,984693.15,Hogar,490000
972,202302,1362011.19,Receso,516000
772,202302,1102847.38,Hogar,490000
18,202302,757284.11,Hogar,490000
538,202302,824065.68,Hogar,490000
759,202302,720467.62,Hogar,490000
706,202302,615513.85,Hogar,490000
181,202302,1834785.72,Hogar,490000
328,202302,618594.15,Receso,516000
357,202302,952006.64,Hogar,490000
29,202302,736228.35,Receso,516000
578,202302,812294.26,Hogar,490000
330,202302,1335115.78,Hogar,490000
194,202302,1203945.73,Base,480000
353,202302,1209955.32,Hogar,490000
685,202302,565061.78,Base,480000
1013,202302,1187062.83,Hogar,490000
661,202302,648725.62,Hogar,490000
787,202302,374125.06,Hogar,490000
673,202302,446102.93,Base,480000
375,202302,1065548.61,Base,480000
1034,202302,1059010.79,Hogar,490000
288,202302,682277.48,Base,480000
973,202303,1126835.74,Base,480000
807,202303,988562.22,Hogar,490000
510,202303,1038579.75,Hogar,490000
803,202303,381892.73,Base,480000
965,202303,1800970.02,Hogar,490000
147,202303,1742739.25,Base,480000
957,202303,1351192.01,Hogar,490000
202,202303,938632.6,Base,480000
304,202303,777486.85,Base,480000
43,202303,629784.5,Hogar,490000
192,202303,1089391.61,Base,480000
221,202303,1837684.05,Receso,516000
150,202303,808913.47,Peatonal,420000
176,202303,1379199.69,Hogar,490000
719,202303,1151766.03,Hogar,490000
347,202303,682668.76,Hogar,490000
273,202303,1095277.3,Base,480000
954,202303,1096984.6,Hogar,490000
905,202303,1291549.4,Hogar,490000
927,202303,3127353.74,Receso,516000
66,202303,1060627.41,Hogar,490000
715,202303,710076.57,Hogar,490000
38,202303,849091.84,Receso,516000
579,202303,637186.33,Hogar,490000
116,202303,1106628.93,Hogar,490000
626,202303,783297.88,Hogar,490000
283,202303,1016744.27,Hogar,490000
525,202303,434660.3,Base,480000
597,202303,1075834.2,Hogar,490000
1052,202303,875360.95,Base,480000
700,202303,729216.32,Hogar,490000
998,202303,1074997.42,Hogar,490000
678,202303,829766.57,Hogar,490000
453,202303,827987.52,Base,480000
168,202303,1047132.54,Receso,516000
467,202303,1610996.1,Hogar,490000
500,202303,877064.16,Hogar,490000
546,202303,917704.56,Hogar,490000
653,202303,847370.2,Hogar,490000
244,202303,1118833.67,Hogar,490000
607,202303,442118.22,Base,480000
70,202303,972381.61,Receso,516000
17,202303,673110.01,Base,480000
926,202303,1034280.27,Receso,516000
790,202304,524363.39,Hogar,490000
563,202304,970096.75,Base,480000
721,202304,1388038.02,Hogar,490000
940,202304,1133672.43,Hogar,490000
330,202304,1385357.26,Hogar,490000
676,202304,1186299.48,Hogar,490000
999,202304,665162.01,Receso,516000
1054,202304,1914076.36,Hogar,490000
425,202304,1620116.63,Hogar,490000
748,202304,998743.17,Receso,516000
417,202304,809747.94,Base,480000
920,202304,826918.66,Receso,516000
217,202304,1119068.44,Hogar,490000
957,202304,1431636.86,Hogar,490000
915,202304,1000977.88,Hogar,490000
666,202304,950364.5,Hogar,490000
382,202304,592878.1,Hogar,490000
432,202304,1062811.86,Hogar,490000
508,202304,1517983.59,Hogar,490000
571,202304,1306712.79,Hogar,490000
154,202304,727932.87,Base,480000
577,202304,810727.83,Base,480000
348,202304,1594134.04,Hogar,490000
705,202304,936369.41,Hogar,490000
412,202304,1366152.92,Hogar,490000
961,202304,1168301.13,Receso,516000
979,202304,949581.3,Hogar,490000
911,202304,685347.42,Hogar,490000
356,202304,1177066.29,Hogar,490000
780,202304,1011359.93,Receso,516000
647,202304,1142301.81,Hogar,490000
708,202304,1401729.02,Base,480000
608,202304,1888124.43,Hogar,490000
263,202304,948049.34,Hogar,490000
258,202302,1586321.36,Hogar,490000
505,202302,642822.24,Base,480000
107,202302,1125170.07,Hogar,490000
724,202302,484186.0,Hogar,490000
1001,202302,807453.97,Hogar,490000
578,202303,877807.45,Hogar,490000
529,202303,601809.74,Hogar,490000
687,202303,1162853.43,Hogar,490000
1011,202303,1080872.95,Hogar,490000
770,202303,312728.07,Receso,516000
311,202304,1378332.28,Receso,516000
450,202304,1198092.3,Hogar,490000
117,202304,530542.76,Base,480000
467,202304,1797877.11,Hogar,490000
918,202304,1296699.06,Hogar,490000
1,202304,697411.28,Hogar,490000
79,202304,1353540.63,Base,480000
524,202304,1060839.82,Hogar,490000
120,202304,1869322.8,Hogar,490000
113,202304,1425612.25,Hogar,490000
137,202304,879579.29,Hogar,490000
284,202304,2805491.26,Receso,516000
569,202304,910844.79,Receso,516000
805,202305,745757.59,Hogar,490000
501,202305,1059141.33,Hogar,490000
90,202305,1117360.77,Hogar,490000
243,202305,1622513.88,Receso,516000
674,202305,1174246.35,Hogar,490000
292,202305,1445300.56,Hogar,490000
152,202305,1144499.88,Hogar,490000
25,202305,1298720.99,Base,480000
743,202305,1606610.93,Hogar,490000
365,202305,1322990.45,Base,480000
612,202305,1249568.58,Hogar,490000
736,202305,1218263.76,Hogar,490000
938,202305,1080454.38,Base,480000
629,202305,2264343.57,Hogar,490000
1008,202305,1944538.67,Hogar,490000
640,202305,766429.81,Hogar,490000
666,202305,1068194.96,Hogar,490000
50,202305,1471987.51,Hogar,490000
535,202305,459319.9,Base,480000
726,202305,234601.42,Hogar,490000
750,202305,948083.15,Hogar,490000
455,202305,574214.02,Hogar,490000
345,202305,2001793.68,Hogar,490000
745,202305,1039646.27,Base,480000
49,202305,1610178.96,Receso,516000
5,202305,1626305.44,Hogar,490000
1054,202305,1921428.67,Hogar,490000
28,202305,893272.87,Hogar,490000
497,202305,1084316.15,Hogar,490000
293,202305,1160679.44,Base,480000
1021,202305,1105468.55,Hogar,490000
558,202305,694953.76,Hogar,490000
43,202305,857761.04,Hogar,490000
950,202305,1389234.34,Hogar,490000
384,202305,1274897.0,Hogar,490000
1019,202305,1425162.83,Hogar,490000
407,202305,797240.46,Base,480000
66,202305,1103224.58,Hogar,490000
472,202305,747596.36,Receso,516000
159,202306,1672753.32,Hogar,490000
631,202306,850381.37,Hogar,490000
919,202306,1675566.05,Hogar,490000
