TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,COMPETENCIA_500
543,4,2.0,1.0,109.77168674698795,13,25.65013,-100.07336,2.0,1.0,TRAIN,41
544,4,2.0,1.0,109.77168674698795,13,25.64653,-100.06443,2.0,4.0,TRAIN,21
532,4,2.0,1.0,109.77168674698795,13,25.68988,-100.10206,0.0,1.0,TRAIN,30
531,4,4.0,1.0,109.77168674698795,13,25.66834,-100.20095,2.0,1.0,TRAIN,36
546,4,2.0,1.0,119.0,13,25.62223,-100.09129,2.0,1.0,TRAIN,41
547,4,2.0,0.0,109.77168674698795,13,25.66161,-100.14385,2.0,4.0,TRAIN,21
529,4,2.0,1.0,107.2765100671141,13,25.64248,-100.1225,2.0,1.0,TRAIN,42
527,4,2.0,1.0,109.77168674698795,13,25.64268,-100.10129,2.0,1.0,TRAIN,25
524,4,2.0,1.0,109.77168674698795,13,25.64402,-100.05898,2.0,1.0,TRAIN,59
551,4,4.0,1.0,109.77168674698795,13,25.66131,-100.10421,2.0,1.0,TRAIN,43
301,4,4.0,1.0,109.77168674698795,10,25.64824,-100.1831,2.0,1.0,TRAIN,7
552,4,4.0,1.0,120.0,13,25.62981,-100.09465,2.0,1.0,TRAIN,43
344,4,4.0,1.0,109.77168674698795,10,25.65219,-100.20159,2.0,4.0,TRAIN,47
517,4,2.0,1.0,113.11,13,25.68302,-100.0874,2.0,1.0,TRAIN,48
515,4,2.0,1.0,109.77168674698795,13,25.63215,-100.09914,2.0,4.0,TRAIN,40
558,4,4.0,1.0,109.77168674698795,13,25.66055,-100.15006,2.0,1.0,TRAIN,21
561,4,4.0,1.0,108.4,13,25.66779,-100.1394,2.0,1.0,TRAIN,46
508,4,2.0,1.0,117.26,13,25.61912,-100.12962,2.0,1.0,TRAIN,38
335,4,4.0,1.0,109.77168674698795,13,25.68401,-100.17951,2.0,1.0,TRAIN,8
565,4,4.0,1.0,119.72,13,25.66704,-100.10666,2.0,1.0,TRAIN,62
347,4,5.0,1.0,109.77168674698795,10,25.62776,-100.15437,2.0,1.0,TRAIN,22
505,4,2.0,0.0,118.0,13,25.61653,-100.14059,2.0,1.0,TRAIN,51
566,4,4.0,1.0,107.2765100671141,13,25.61549,-100.16955,2.0,1.0,TRAIN,39
499,4,2.0,1.0,109.77168674698795,13,25.61784,-100.17803,2.0,1.0,TRAIN,55
378,4,4.0,1.0,109.77168674698795,13,25.63521,-100.19571,2.0,1.0,TRAIN,16
613,4,4.0,1.0,101.61,13,25.66542,-100.12747,2.0,1.0,TRAIN,38
377,4,4.0,0.0,109.77168674698795,12,25.67398,-100.19056,3.0,2.0,TRAIN,13
624,4,4.0,1.0,101.92,11,25.63117,-100.10429,2.0,1.0,TRAIN,44
609,4,4.0,1.0,109.77168674698795,13,25.6568,-100.20271,2.0,1.0,TRAIN,55
625,4,4.0,1.0,112.76,12,25.62271,-100.12389,0.0,1.0,TRAIN,35
437,4,6.0,1.0,109.77168674698795,13,25.6505,-100.19497,2.0,1.0,TRAIN,26
607,4,4.0,0.0,132.58,13,25.65072,-100.17396,2.0,4.0,TRAIN,16
405,4,4.0,0.0,113.87,13,25.67513,-100.19265,3.0,2.0,TRAIN,12
606,4,4.0,1.0,114.35,13,25.66378,-100.12145,2.0,1.0,TRAIN,26
614,4,4.0,1.0,109.77168674698795,12,25.69467,-100.10876,2.0,1.0,TRAIN,44
628,4,4.0,1.0,109.77168674698795,12,25.62308,-100.11947,2.0,1.0,TRAIN,19
602,4,4.0,1.0,109.77168674698795,12,25.64834,-100.20994,2.0,1.0,TRAIN,51
632,4,4.0,1.0,119.59,12,25.67265,-100.10799,2.0,1.0,TRAIN,39
601,4,4.0,1.0,109.77168674698795,13,25.6537,-100.15693,2.0,1.0,TRAIN,28
379,4,4.0,1.0,115.58,12,25.66388,-100.20391,2.0,4.0,TRAIN,59
637,4,4.0,1.0,84.9,10,25.66896,-100.1318,2.0,1.0,TRAIN,34
619,4,4.0,1.0,109.77168674698795,12,25.69338,-100.11017,2.0,1.0,TRAIN,48
421,4,4.0,1.0,109.77168674698795,13,25.65846,-100.16494,2.0,1.0,TRAIN,34
305,4,2.0,0.0,124.98,10,25.6634,-100.1497,1.0,1.0,TRAIN,18
312,4,4.0,1.0,84.0,13,25.64689,-100.17775,2.0,1.0,TRAIN,11
617,4,4.0,1.0,128.0,13,25.65422,-100.07998,0.0,1.0,TRAIN,59
397,4,4.0,1.0,109.77168674698795,11,25.6812,-100.17201,2.0,1.0,TRAIN,7
416,4,4.0,1.0,107.52,12,25.65194,-100.18565,2.0,1.0,TRAIN,17
381,5,4.0,0.0,101.73,12,25.78953,-100.19482,4.0,2.0,TRAIN,1
513,5,4.0,1.0,107.18,13,25.80144,-100.21888,2.0,1.0,TRAIN,15
512,5,2.0,1.0,106.69,13,25.75565,-100.10629,2.0,1.0,TRAIN,43
382,5,4.0,1.0,98.66,13,25.70592,-100.1009,0.0,1.0,TRAIN,65
415,5,4.0,1.0,107.27,13,25.74753,-100.15064,2.0,1.0,TRAIN,20
203,5,5.0,0.0,99.9,12,25.74875,-100.22658,2.0,4.0,TRAIN,9
384,5,4.0,1.0,109.41,13,25.70345,-100.09608,2.0,1.0,TRAIN,47
871,5,4.0,1.0,116.15,12,25.79852,-100.22754,2.0,1.0,TRAIN,29
383,5,4.0,1.0,109.77168674698795,13,25.70929,-100.10361,4.0,1.0,TRAIN,51
872,5,4.0,1.0,107.4,11,25.76884,-100.15083,2.0,1.0,TRAIN,4
418,5,5.0,1.0,109.77168674698795,12,25.75359,-100.15279,2.0,1.0,TRAIN,39
202,5,4.0,0.0,119.18,10,25.82094,-100.22097,2.0,1.0,TRAIN,6
412,5,4.0,1.0,80.28,12,25.80539,-100.21943,2.0,1.0,TRAIN,8
393,5,4.0,1.0,115.2,12,25.82126,-100.10702,2.0,1.0,TRAIN,47
235,5,4.0,0.0,112.3,12,25.78424,-100.26629,2.0,1.0,TRAIN,18
394,5,4.0,1.0,126.41,13,25.81771,-100.1078,2.0,1.0,TRAIN,27
535,5,4.0,0.0,111.77,13,25.78523,-100.19049,4.0,3.0,TRAIN,15
534,5,4.0,1.0,114.38,13,25.80848,-100.2275,2.0,1.0,TRAIN,6
533,5,4.0,1.0,115.02,13,25.76443,-100.26214,2.0,1.0,TRAIN,58
398,5,4.0,1.0,117.29,13,25.76204,-100.13888,2.0,1.0,TRAIN,39
821,5,4.0,1.0,95.97,11,25.78159,-100.24528,2.0,1.0,TRAIN,59
399,5,6.0,1.0,109.77168674698795,13,25.8141,-100.25587,2.0,1.0,TRAIN,32
385,5,5.0,1.0,108.42,13,25.71077,-100.09625,0.0,1.0,TRAIN,57
388,5,4.0,1.0,112.95,13,25.82395,-100.12135,2.0,1.0,TRAIN,26
403,5,4.0,1.0,111.77,13,25.8132,-100.10732,4.0,1.0,TRAIN,23
831,5,2.0,1.0,109.73,12,25.80079,-100.19156,2.0,1.0,TRAIN,2
833,5,4.0,1.0,109.77168674698795,12,25.8173,-100.234,2.0,1.0,TRAIN,26
836,5,4.0,1.0,109.77168674698795,12,25.796,-100.2677,2.0,1.0,TRAIN,19
387,5,4.0,1.0,109.77168674698795,12,25.75882,-100.17007,0.0,4.0,TRAIN,73
217,5,5.0,1.0,118.08,10,25.79035,-100.26302,2.0,1.0,TRAIN,41
386,5,4.0,1.0,115.81,12,25.70686,-100.09634,3.0,1.0,TRAIN,71
849,5,4.0,1.0,107.1,11,25.85841,-99.94211,0.0,1.0,TRAIN,4
459,5,4.0,1.0,109.77168674698795,12,25.73927,-100.14431,2.0,1.0,TRAIN,12
136,5,5.0,1.0,109.77168674698795,10,25.77565,-100.26596,2.0,1.0,TRAIN,28
468,5,4.0,1.0,82.92,13,25.82092,-100.23078,2.0,1.0,TRAIN,33
467,5,4.0,1.0,107.9,13,25.82195,-100.23402,2.0,1.0,TRAIN,22
371,5,4.0,2.0,115.0,10,25.77614,-100.18724,3.0,3.0,TRAIN,10
465,5,4.0,0.0,121.19,13,25.77893,-100.25511,2.0,4.0,TRAIN,64
359,5,4.0,1.0,95.0,10,25.79337,-100.23526,2.0,1.0,TRAIN,25
462,5,4.0,0.0,121.28,10,25.7795,-100.1882,3.0,3.0,TRAIN,13
461,5,4.0,1.0,66.24,12,25.76057,-100.2168,2.0,1.0,TRAIN,7
137,5,6.0,1.0,64.51,12,25.78499,-100.25311,2.0,2.0,TRAIN,62
362,5,4.0,0.0,99.45,10,25.81464,-100.217,2.0,2.0,TRAIN,1
115,5,3.0,3.0,128.96,12,25.78965,-100.14666,4.0,0.0,TRAIN,1
363,5,4.0,1.0,96.0,13,25.81966,-100.25688,2.0,1.0,TRAIN,19
364,5,4.0,1.0,160.2,10,25.74235,-100.21792,1.0,2.0,TRAIN,2
369,5,4.0,1.0,115.79,13,25.76323,-100.14641,2.0,1.0,TRAIN,27
368,5,4.0,1.0,108.21,13,25.76541,-100.14872,2.0,1.0,TRAIN,21
448,5,4.0,0.0,95.22,13,25.77803,-100.17311,3.0,4.0,TRAIN,1
451,5,4.0,0.0,92.06,13,25.78324,-100.0539,2.0,1.0,TRAIN,12
449,5,4.0,1.0,123.86,13,25.74115,-100.22425,4.0,1.0,TRAIN,0
482,5,4.0,3.0,121.96,13,25.78409,-100.1831,3.0,3.0,TRAIN,17
494,5,4.0,0.0,121.98,13,26.08399,-99.60526,3.0,4.0,TRAIN,8
353,5,4.0,1.0,129.1,13,25.75508,-100.1333,2.0,1.0,TRAIN,17
422,5,4.0,0.0,111.54,13,25.87785,-100.25374,4.0,2.0,TRAIN,6
168,5,5.0,3.0,97.45,12,25.85564,-100.23961,4.0,0.0,TRAIN,0
426,5,4.0,3.0,147.56,11,25.77853,-100.18607,3.0,3.0,TRAIN,10
166,5,5.0,1.0,114.1,10,25.79733,-100.24907,2.0,1.0,TRAIN,32
428,5,4.0,1.0,109.92,12,25.79502,-100.21742,2.0,1.0,TRAIN,14
483,5,4.0,1.0,95.54,13,26.30989,-99.5393,2.0,1.0,TRAIN,8
502,5,4.0,0.0,143.24,13,25.78769,-100.18016,2.0,4.0,TRAIN,9
481,5,4.0,1.0,113.33,13,25.7829,-100.2648,2.0,1.0,TRAIN,26
479,5,4.0,3.0,111.44,13,25.78114,-100.18658,3.0,3.0,TRAIN,17
432,5,5.0,1.0,113.5,13,25.81587,-100.26231,2.0,1.0,TRAIN,31
376,5,4.0,1.0,117.85,12,25.74147,-100.15877,2.0,2.0,TRAIN,5
475,5,4.0,1.0,112.31,13,26.21838,-99.48379,2.0,1.0,TRAIN,4
434,5,4.0,1.0,97.3,13,25.78113,-100.25848,2.0,1.0,TRAIN,52
142,5,3.0,1.0,114.49,13,25.7783,-100.18404,4.0,0.0,TRAIN,14
473,5,4.0,1.0,105.56,13,26.08988,-99.61414,3.0,1.0,TRAIN,8
373,5,5.0,1.0,131.12,13,25.75829,-100.13589,2.0,1.0,TRAIN,32
678,5,4.0,1.0,108.95,13,25.80739,-100.23326,2.0,1.0,TRAIN,5
743,5,2.0,1.0,108.32,14,25.7687,-100.21336,2.0,1.0,TRAIN,2
603,5,4.0,0.0,125.71,13,25.77272,-100.01139,4.0,4.0,TRAIN,0
749,5,4.0,0.0,110.65,15,26.07895,-99.62539,4.0,4.0,TRAIN,2
574,5,4.0,1.0,129.77,13,25.8221,-100.25906,2.0,1.0,TRAIN,14
334,5,4.0,3.0,111.84,10,25.77734,-100.18229,4.0,0.0,TRAIN,11
608,5,4.0,1.0,107.74,13,25.78701,-100.20481,2.0,1.0,TRAIN,0
568,5,4.0,1.0,117.0,13,25.79812,-100.25672,2.0,1.0,TRAIN,24
683,5,4.0,1.0,110.37,13,25.75383,-100.10352,0.0,1.0,TRAIN,36
679,5,4.0,1.0,108.3,13,25.75634,-100.16623,2.0,1.0,TRAIN,54
742,5,4.0,0.0,128.77,14,25.79436,-100.08207,4.0,4.0,TRAIN,0
563,5,4.0,0.0,120.39,13,25.77845,-100.02328,4.0,4.0,TRAIN,0
255,5,4.0,1.0,130.38,12,25.77606,-100.25501,2.0,1.0,TRAIN,41
676,5,4.0,1.0,116.56,13,25.77877,-100.2631,2.0,1.0,TRAIN,42
675,5,4.0,0.0,120.0,13,25.78519,-100.05869,2.0,4.0,TRAIN,5
339,5,3.0,2.0,112.43,10,25.77858,-100.12156,4.0,2.0,TRAIN,3
771,5,4.0,1.0,120.27,15,25.77843,-100.24895,2.0,1.0,TRAIN,66
773,5,4.0,1.0,117.95,15,25.80301,-100.22922,2.0,1.0,TRAIN,26
283,5,4.0,1.0,89.6,13,25.76396,-100.24963,2.0,1.0,TRAIN,35
669,5,4.0,0.0,94.84,13,25.82412,-100.21998,2.0,4.0,TRAIN,10
775,5,4.0,1.0,98.26,15,25.76244,-100.25412,2.0,1.0,TRAIN,34
392,5,4.0,3.0,113.8,12,25.78061,-100.18968,3.0,3.0,TRAIN,20
596,5,2.0,1.0,115.38,13,25.79536,-100.0951,2.0,1.0,TRAIN,25
703,5,4.0,1.0,103.55,13,25.75169,-100.15797,2.0,1.0,TRAIN,23
705,5,4.0,1.0,129.77,13,25.74365,-100.1505,2.0,1.0,TRAIN,15
269,5,4.0,0.0,115.5,12,25.77694,-100.25638,0.0,2.0,TRAIN,45
707,5,4.0,1.0,110.65,13,25.77529,-100.23816,2.0,1.0,TRAIN,23
319,5,5.0,1.0,118.0,10,25.83017,-100.24536,2.0,4.0,TRAIN,6
714,5,4.0,1.0,137.47,13,25.87926,-100.0327,2.0,1.0,TRAIN,7
698,5,4.0,1.0,109.81,13,25.7564,-100.2484,2.0,1.0,TRAIN,51
239,5,4.0,1.0,111.49,12,25.76451,-100.2572,2.0,1.0,TRAIN,50
266,5,4.0,3.0,125.1,13,25.76677,-100.20124,4.0,0.0,TRAIN,2
636,5,4.0,1.0,127.58,13,25.79726,-100.05891,4.0,1.0,TRAIN,52
265,5,4.0,1.0,156.95,13,25.78422,-100.19039,3.0,0.0,TRAIN,17
729,5,4.0,0.0,118.07,13,25.78478,-100.25775,2.0,4.0,TRAIN,55
732,5,4.0,1.0,104.01,15,25.75866,-100.10849,4.0,1.0,TRAIN,28
733,5,4.0,0.0,122.28,14,25.79861,-100.20199,2.0,4.0,TRAIN,2
696,5,4.0,1.0,118.46,13,25.77371,-100.23999,2.0,1.0,TRAIN,28
736,5,4.0,1.0,96.29,15,25.81079,-100.21974,2.0,1.0,TRAIN,2
738,5,4.0,0.0,117.97,15,25.77445,-100.19367,1.0,4.0,TRAIN,4
739,5,4.0,0.0,111.44,15,25.80732,-100.24986,2.0,4.0,TRAIN,5
273,5,4.0,0.0,122.43,13,25.76794,-100.24138,2.0,2.0,TRAIN,26
651,5,4.0,0.0,110.12,13,25.77467,-100.20012,2.0,4.0,TRAIN,3
795,5,4.0,3.0,108.72,12,25.72208,-100.11152,4.0,2.0,TRAIN,0
666,5,4.0,1.0,115.11,13,25.7564,-100.23588,2.0,1.0,TRAIN,4
244,5,5.0,1.0,108.54,12,25.80301,-100.22456,2.0,4.0,TRAIN,24
647,5,4.0,1.0,115.21,13,25.7865,-100.26285,2.0,1.0,TRAIN,37
661,5,4.0,1.0,128.0,13,25.71494,-100.10718,2.0,1.0,TRAIN,22
631,5,4.0,1.0,121.89,13,25.7878,-100.26697,2.0,1.0,TRAIN,23
796,5,4.0,0.0,114.88,12,25.80135,-100.157,4.0,2.0,TRAIN,2
664,5,4.0,1.0,121.89,13,25.76367,-100.24509,2.0,1.0,TRAIN,29
797,5,4.0,3.0,128.56,13,25.71515,-100.10426,4.0,2.0,TRAIN,19
799,5,4.0,1.0,114.11,12,25.77842,-100.20311,2.0,2.0,TRAIN,1
646,5,4.0,1.0,101.34,13,25.8184,-100.09625,2.0,1.0,TRAIN,21
304,5,4.0,0.0,120.22,10,25.78333,-100.22558,2.0,0.0,TRAIN,4
777,5,4.0,1.0,97.46,14,25.76835,-100.25045,2.0,1.0,TRAIN,60
634,5,4.0,1.0,108.0,13,25.79764,-100.26361,2.0,1.0,TRAIN,17
549,5,2.0,1.0,94.33,13,25.7083,-100.08768,0.0,1.0,TRAIN,44
662,6,4.0,3.0,120.05,12,25.45501,-100.15735,2.0,4.0,TRAIN,5
623,6,4.0,1.0,120.77,12,25.58972,-99.98302,2.0,1.0,TRAIN,25
659,6,4.0,0.0,113.5595575221239,12,25.191,-99.82865,3.0,4.0,TRAIN,26
626,6,4.0,1.0,109.77168674698795,12,25.58631,-100.00492,2.0,1.0,TRAIN,28
88,6,4.0,3.0,107.2765100671141,11,25.3844,-100.11426,2.0,0.0,TRAIN,9
87,6,4.0,3.0,109.77168674698795,14,24.87257,-99.57919,4.0,2.0,TRAIN,24
622,6,4.0,0.0,89.67,10,25.58502,-99.99391,2.0,4.0,TRAIN,11
21,6,5.0,1.0,121.22,9,25.18824,-99.80819,0.0,1.0,TRAIN,44
621,6,4.0,0.0,107.2765100671141,11,25.58565,-100.03457,2.0,1.0,TRAIN,26
84,6,4.0,1.0,99.0,12,25.40713,-100.13747,2.0,1.0,TRAIN,27
83,6,4.0,1.0,107.2765100671141,13,25.5778,-100.01034,2.0,1.0,TRAIN,12
82,6,5.0,0.0,96.9,13,24.85338,-99.55459,2.0,4.0,TRAIN,23
81,6,6.0,1.0,106.7,13,25.56297,-99.97865,2.0,2.0,TRAIN,14
22,6,4.0,1.0,112.21,10,25.57557,-99.98963,2.0,4.0,TRAIN,12
99,6,4.0,1.0,114.06,13,24.8691,-99.55367,2.0,2.0,TRAIN,18
107,6,4.0,1.0,78.0,13,24.88132,-99.55085,2.0,1.0,TRAIN,31
719,6,4.0,1.0,109.77168674698795,12,25.58241,-100.02211,2.0,1.0,TRAIN,43
106,6,4.0,1.0,109.77168674698795,13,25.20434,-99.84566,2.0,1.0,TRAIN,3
105,6,4.0,1.0,109.77168674698795,13,25.18256,-99.81497,2.0,1.0,TRAIN,24
103,6,4.0,1.0,109.77168674698795,13,25.30148,-100.03258,2.0,1.0,TRAIN,41
102,6,5.0,1.0,109.77168674698795,13,25.20612,-99.83051,2.0,1.0,TRAIN,25
699,6,4.0,1.0,109.77168674698795,12,25.57064,-100.02873,2.0,1.0,TRAIN,10
654,6,4.0,0.0,109.77168674698795,12,25.18499,-99.8407,3.0,4.0,TRAIN,9
98,6,4.0,3.0,109.77168674698795,12,24.8886,-99.67181,4.0,0.0,TRAIN,7
97,6,4.0,1.0,107.2765100671141,13,25.19287,-99.82562,3.0,1.0,TRAIN,22
648,6,4.0,0.0,128.13,13,25.28052,-100.01043,4.0,4.0,TRAIN,5
95,6,4.0,1.0,113.55,12,24.86121,-99.5874,2.0,1.0,TRAIN,17
94,6,4.0,1.0,107.2765100671141,13,25.2663,-100.00712,2.0,4.0,TRAIN,21
93,6,4.0,3.0,107.87,11,25.61114,-100.04841,4.0,0.0,TRAIN,2
92,6,2.0,3.0,124.93,12,25.28406,-100.01023,4.0,1.0,TRAIN,4
627,6,4.0,1.0,92.17,11,25.37624,-100.11082,2.0,1.0,TRAIN,12
91,6,4.0,1.0,121.2,11,24.86346,-99.52436,2.0,1.0,TRAIN,20
282,6,3.0,3.0,109.77168674698795,13,24.85018,-99.5719,4.0,0.0,TRAIN,9
58,6,4.0,3.0,126.7,12,25.1883,-99.83526,3.0,3.0,TRAIN,16
57,6,4.0,3.0,114.0,12,25.24865,-99.97038,4.0,0.0,TRAIN,0
31,6,4.0,1.0,83.65,9,25.29708,-100.02935,2.0,1.0,TRAIN,32
55,6,4.0,0.0,122.02,12,25.47078,-100.17538,4.0,0.0,TRAIN,2
54,6,5.0,0.0,112.0,12,25.18022,-99.83248,2.0,4.0,TRAIN,19
53,6,4.0,3.0,115.53,12,25.15216,-99.84832,4.0,0.0,TRAIN,0
33,6,4.0,0.0,121.5,10,25.25546,-99.68657,2.0,3.0,TRAIN,14
34,6,4.0,0.0,103.21,10,25.28155,-100.0205,1.0,1.0,TRAIN,32
35,6,4.0,3.0,123.53,10,24.8626,-99.57939,4.0,0.0,TRAIN,5
51,6,6.0,0.0,116.0,12,24.85599,-99.53781,2.0,2.0,TRAIN,13
59,6,5.0,0.0,96.0,12,25.25199,-99.70225,2.0,4.0,TRAIN,3
36,6,4.0,1.0,110.27,12,25.1755,-99.83795,2.0,1.0,TRAIN,25
49,6,4.0,3.0,142.67,10,25.39686,-100.13477,2.0,4.0,TRAIN,20
618,6,4.0,0.0,109.93,12,25.56061,-100.00581,4.0,4.0,TRAIN,1
48,6,4.0,1.0,109.0,12,25.19349,-99.83942,4.0,2.0,TRAIN,15
47,6,4.0,1.0,107.2765100671141,12,24.86497,-99.561,2.0,3.0,TRAIN,34
46,6,4.0,1.0,99.74,12,25.58484,-99.98952,2.0,2.0,TRAIN,10
615,6,4.0,0.0,79.57,10,25.19016,-99.83539,2.0,4.0,TRAIN,22
38,6,4.0,3.0,106.51,12,25.6076,-99.64965,4.0,0.0,TRAIN,0
42,6,6.0,1.0,107.2765100671141,12,25.57826,-100.02549,2.0,1.0,TRAIN,24
41,6,4.0,0.0,105.05,12,25.45995,-99.99653,4.0,0.0,TRAIN,0
39,6,4.0,3.0,92.84,12,25.71129,-99.25392,4.0,0.0,TRAIN,3
71,6,4.0,0.0,83.13,13,25.58097,-100.00314,4.0,4.0,TRAIN,15
23,6,4.0,3.0,91.34,10,24.88103,-99.58133,3.0,3.0,TRAIN,9
77,6,4.0,1.0,100.28,13,25.22275,-99.93358,2.0,4.0,TRAIN,1
605,6,4.0,0.0,95.0,11,25.28028,-99.97056,4.0,4.0,TRAIN,0
75,6,4.0,3.0,108.36,13,24.86431,-99.57059,3.0,3.0,TRAIN,30
24,6,3.0,3.0,107.2765100671141,10,25.18881,-99.82257,1.0,4.0,TRAIN,30
25,6,4.0,0.0,104.8,10,25.18958,-99.85066,4.0,4.0,TRAIN,1
74,6,4.0,0.0,93.0,13,25.58452,-100.00093,2.0,4.0,TRAIN,18
73,6,4.0,0.0,95.0,13,25.59638,-100.02602,2.0,4.0,TRAIN,4
72,6,5.0,3.0,102.85,13,25.60005,-99.99983,4.0,0.0,TRAIN,23
79,6,5.0,0.0,104.45,13,24.8547,-99.56993,2.0,4.0,TRAIN,23
686,6,4.0,1.0,103.84,11,25.54298,-99.84019,2.0,1.0,TRAIN,1
26,6,4.0,0.0,106.62,10,24.86496,-99.56645,4.0,4.0,TRAIN,27
27,6,4.0,0.0,109.77168674698795,10,25.18924,-99.8317,2.0,4.0,TRAIN,28
66,6,4.0,1.0,89.0,12,25.18693,-99.82255,2.0,4.0,TRAIN,35
65,6,4.0,1.0,101.0,12,24.8592,-99.55032,2.0,4.0,TRAIN,27
64,6,4.0,3.0,78.81,13,25.58841,-100.00187,3.0,4.0,TRAIN,28
277,6,4.0,3.0,103.01,12,25.27453,-100.01677,4.0,0.0,TRAIN,7
28,6,5.0,1.0,105.75,10,25.57477,-99.97964,2.0,1.0,TRAIN,19
61,6,5.0,0.0,105.66,12,25.79335,-99.17981,2.0,4.0,TRAIN,11
29,6,4.0,3.0,108.0,10,25.19407,-99.83954,3.0,1.0,TRAIN,11
852,6,4.0,1.0,106.78,11,25.60786,-100.05789,2.0,1.0,TRAIN,6
837,6,4.0,2.0,95.0,10,25.59165,-100.00124,3.0,3.0,TRAIN,31
838,6,4.0,0.0,109.77168674698795,12,24.86658,-99.57686,4.0,0.0,TRAIN,19
218,6,3.0,1.0,56.2,12,25.43097,-100.15274,2.0,4.0,TRAIN,3
523,6,4.0,0.0,107.2765100671141,13,25.70674,-99.23637,4.0,4.0,TRAIN,10
522,6,2.0,3.0,128.5,13,25.81395,-99.16855,4.0,4.0,TRAIN,0
843,6,4.0,0.0,107.2765100671141,11,25.29304,-100.01274,4.0,0.0,TRAIN,2
844,6,4.0,1.0,113.5595575221239,12,25.6201,-100.0489,2.0,1.0,TRAIN,17
521,6,2.0,3.0,107.2765100671141,13,25.81326,-99.16838,4.0,4.0,TRAIN,0
779,6,4.0,0.0,109.77168674698795,12,25.7022,-99.22837,0.0,4.0,TRAIN,8
215,6,5.0,3.0,113.5595575221239,10,24.86443,-99.57326,3.0,4.0,TRAIN,20
555,6,2.0,1.0,107.2765100671141,13,24.87242,-99.56097,2.0,1.0,TRAIN,27
518,6,2.0,1.0,109.4,13,24.85695,-99.53004,2.0,1.0,TRAIN,19
219,6,3.0,1.0,109.77168674698795,10,25.4797,-100.17906,4.0,0.0,TRAIN,3
213,6,3.0,3.0,109.77168674698795,8,25.41392,-100.14064,4.0,4.0,TRAIN,5
209,6,5.0,3.0,119.2,10,25.26578,-100.00734,2.0,0.0,TRAIN,21
208,6,3.0,0.0,105.66,8,25.49461,-100.18759,2.0,4.0,TRAIN,4
516,6,2.0,1.0,108.65,13,25.5751,-100.01917,2.0,1.0,TRAIN,51
556,6,4.0,1.0,55.0,13,24.8612,-99.56176,1.0,4.0,TRAIN,38
206,6,3.0,3.0,109.77168674698795,14,25.45105,-100.16215,2.0,3.0,TRAIN,9
859,6,4.0,1.0,109.77168674698795,12,25.61021,-100.06526,2.0,1.0,TRAIN,10
514,6,2.0,1.0,107.0,13,25.59599,-100.077,2.0,1.0,TRAIN,34
863,6,4.0,1.0,109.77168674698795,12,25.18193,-99.85133,1.0,1.0,TRAIN,15
205,6,3.0,3.0,109.77168674698795,9,25.42426,-100.15199,3.0,0.0,TRAIN,1
867,6,4.0,0.0,109.77168674698795,12,24.86623,-99.5714,1.0,4.0,TRAIN,18
511,6,2.0,1.0,108.87,13,24.84738,-99.553,2.0,1.0,TRAIN,19
539,6,2.0,0.0,107.2765100671141,13,25.69036,-99.2423,4.0,0.0,TRAIN,11
538,6,2.0,1.0,109.77168674698795,13,25.60006,-99.98635,2.0,1.0,TRAIN,45
537,6,2.0,0.0,107.2765100671141,13,25.19829,-99.82656,2.0,4.0,TRAIN,15
801,6,4.0,0.0,109.77168674698795,12,25.58436,-100.02436,0.0,1.0,TRAIN,28
232,6,4.0,3.0,107.2765100671141,10,25.60058,-99.97002,4.0,0.0,TRAIN,2
793,6,4.0,0.0,107.2765100671141,11,25.1903,-99.8164,1.0,4.0,TRAIN,28
814,6,4.0,3.0,125.0,13,25.1249,-99.81162,4.0,0.0,TRAIN,0
815,6,4.0,3.0,109.4,12,25.56212,-100.0206,4.0,2.0,TRAIN,1
229,6,5.0,3.0,113.5595575221239,10,25.27826,-100.01964,3.0,3.0,TRAIN,28
228,6,4.0,0.0,114.34,10,25.37839,-100.11195,4.0,0.0,TRAIN,18
227,6,4.0,3.0,108.0,10,24.85589,-99.56377,2.0,4.0,TRAIN,41
869,6,4.0,1.0,113.5595575221239,12,25.16495,-99.84036,2.0,1.0,TRAIN,35
226,6,5.0,3.0,98.4,10,24.85948,-99.56629,3.0,3.0,TRAIN,41
791,6,4.0,1.0,109.77168674698795,15,25.182,-99.8244,2.0,1.0,TRAIN,33
224,6,5.0,3.0,135.72,8,25.1895,-99.83821,4.0,2.0,TRAIN,17
545,6,2.0,0.0,117.45,13,25.59278,-100.00266,3.0,4.0,TRAIN,28
826,6,4.0,0.0,102.0,11,25.58719,-100.0281,2.0,4.0,TRAIN,8
548,6,2.0,0.0,107.2765100671141,13,25.7961,-99.1784,4.0,2.0,TRAIN,14
528,6,4.0,1.0,107.2765100671141,13,25.60567,-100.07793,2.0,1.0,TRAIN,41
526,6,2.0,0.0,109.77168674698795,13,25.59127,-100.00781,1.0,4.0,TRAIN,15
785,6,4.0,2.0,109.77168674698795,12,25.26151,-99.67147,4.0,2.0,TRAIN,9
525,6,2.0,0.0,107.2765100671141,13,25.59205,-100.00413,3.0,4.0,TRAIN,27
