TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,AVG_VENTA_TOTAL,num_locales_cercanos,reportes_cercanos,num_escuelas,densidad,Meta_venta,CENTRO_CERCANO,PERFORMANCE_CATEGORY,PERFORMANCE_LABEL
717,4,C,Hogar,110.99,14,9,25.637,-100.1251,Hogar Reunión,UT_DENSIDAD,TRAIN,604534.397222222,0,0,0,1909.0,490000,6.64476430656784,1,Below_Expectations
727,4,C,Hogar,108.241193277311,12,8,25.64184,-100.10777,Hogar Reunión,UT_DENSIDAD,TRAIN,955326.692857143,0,0,0,1909.0,490000,8.22939943584252,2,Meeting_Expectations
728,4,C,Hogar,94.59,13,8,25.66763,-100.18443,Hogar Reunión,UT_DENSIDAD,TRAIN,1007944.8885,0,0,0,5460.08,490000,1.65720976778551,2,Meeting_Expectations
264,4,C,Base,117.0,13,9,25.68144,-100.16911,Hogar Reunión,UT_DENSIDAD,TRAIN,813919.538,0,0,0,5460.08,480000,3.7058844179351,1,Below_Expectations
763,4,C,Base,108.241193277311,12,8,25.62994,-100.17502,Hogar Reunión,UT_GAS_URBANA,TRAIN,361014.22047619,0,0,0,1909.0,480000,2.94352826878919,1,Below_Expectations
286,4,CD,Receso,106.0,10,9,25.65147,-100.10713,Parada Técnica,UT_GAS_URBANA,TRAIN,900732.224,0,0,0,1909.0,516000,8.19683238111562,1,Below_Expectations
641,4,C,Receso,88.39,13,8,25.66455,-100.15575,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,693967.0715,0,0,0,5460.08,516000,3.54947257994705,1,Below_Expectations
643,4,C,Hogar,117.03,13,10,25.65151,-100.18677,Hogar Reunión,UT_DENSIDAD,TRAIN,958092.434,0,0,0,5460.08,490000,0.288752712226483,2,Meeting_Expectations
297,4,C,Hogar,83.0,11,6,25.63888,-100.17997,Hogar Reunión,UT_DENSIDAD,TRAIN,732249.237,0,1,0,1909.0,490000,1.83319790889206,1,Below_Expectations
645,4,C,Hogar,107.67,13,9,25.66766,-100.2033,Hogar Reunión,UT_DENSIDAD,TRAIN,884734.8365,0,0,0,5460.08,490000,2.15555565989402,2,Meeting_Expectations
649,4,C,Hogar,96.12,13,7,25.68285,-100.16291,Hogar Reunión,UT_DENSIDAD,TRAIN,711736.567894737,0,0,0,5460.08,490000,4.19389540018179,1,Below_Expectations
294,4,CD,Hogar,100.0,10,9,25.65195,-100.08189,Oficinistas,UT_CARRETERA_GAS,TRAIN,1032060.904,0,0,0,1909.0,490000,10.7253006007746,2,Meeting_Expectations
293,4,CD,Base,103.0,10,8,25.64159,-100.09377,Parada Técnica,UT_CARRETERA_GAS,TRAIN,1171129.559,0,0,0,1909.0,480000,9.62206214254993,2,Meeting_Expectations
655,4,C,Hogar,108.241193277311,12,8,25.64333,-100.13593,Hogar Reunión,UT_DENSIDAD,TRAIN,846830.828421053,0,0,0,1909.0,490000,5.42178552305223,1,Below_Expectations
657,4,C,Base,108.241193277311,12,8,25.62437,-100.06568,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,1308964.509,0,0,0,1909.0,480000,12.7619333317722,3,Excellent
658,4,C,Base,108.241193277311,12,8,25.64325,-100.09237,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,607780.17,0,0,0,1909.0,480000,9.7382081272978,1,Below_Expectations
32,4,C,Hogar,83.92,9,7,25.66615,-100.13315,Hogar Reunión,UT_DENSIDAD,TRAIN,655372.870526316,0,0,0,1909.0,490000,5.76640304961836,1,Below_Expectations
665,4,C,Hogar,120.91,13,10,25.66052,-100.18487,Hogar Reunión,UT_DENSIDAD,TRAIN,1332642.9785,0,0,0,5460.08,490000,0.900206003329898,3,Excellent
691,4,C,Hogar,119.33,13,8,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,TRAIN,880484.542631579,0,0,0,5460.08,490000,1.5033018036648,2,Meeting_Expectations
672,4,C,Base,108.241193277311,12,8,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,TRAIN,1238952.7805,0,0,0,1909.0,480000,10.082812899949,3,Excellent
673,4,C,Base,111.41,13,8,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,574440.698333333,0,0,0,5460.08,480000,2.01601636029462,1,Below_Expectations
278,4,C,Hogar,112.52,12,7,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,1174958.1845,0,0,0,1909.0,490000,10.8023090198464,2,Meeting_Expectations
37,4,D,Hogar,109.93,12,6,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,TRAIN,628106.46631579,0,0,0,1909.0,490000,4.63119104771937,1,Below_Expectations
43,4,CD,Hogar,107.988,12,8,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,TRAIN,694824.496666667,0,0,0,1909.0,490000,5.91402248821342,1,Below_Expectations
44,4,CD,Hogar,93.28,12,9,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,TRAIN,814689.615789474,0,0,0,1909.0,490000,5.88526442064934,1,Below_Expectations
685,4,C,Base,108.241193277311,12,8,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,847969.298571429,0,0,0,1909.0,480000,8.10016301644336,2,Meeting_Expectations
687,4,C,Hogar,135.12,13,8,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,TRAIN,1315553.50052632,0,0,0,5460.08,490000,2.0025358624813,3,Excellent
688,4,C,Base,114.99,13,8,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,537369.302,0,0,0,5460.08,480000,2.85539278026964,1,Below_Expectations
689,4,C,Hogar,124.11,13,11,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,TRAIN,1076728.3615,0,0,0,5460.08,490000,1.05494363359486,2,Meeting_Expectations
45,4,CD,Hogar,95.22,14,7,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,TRAIN,750508.464736842,0,0,0,1909.0,490000,6.17892043562665,1,Below_Expectations
842,4,C,Hogar,86.38,12,8,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,TRAIN,476695.961,0,0,0,5460.08,490000,2.39321905843529,1,Below_Expectations
249,4,D,Base,110.0,10,9,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,TRAIN,1320854.5495,0,0,0,1909.0,480000,9.27908800079862,3,Excellent
101,4,C,Hogar,116.556,13,8,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,TRAIN,1241519.64222222,0,0,0,1909.0,490000,8.20958205554498,3,Excellent
794,4,C,Hogar,108.38,14,8,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,TRAIN,600700.8305,0,0,0,1909.0,490000,8.62316724581777,1,Below_Expectations
104,4,C,Hogar,116.556,13,8,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,TRAIN,463176.22,0,0,0,1909.0,490000,9.43183016166374,1,Below_Expectations
109,4,B,Hogar,116.556,13,8,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,TRAIN,670813.352,0,0,0,1909.0,490000,10.9761704071296,1,Below_Expectations
238,4,C,Hogar,125.16,12,14,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,TRAIN,936596.403333333,0,0,0,5460.08,490000,3.59530428909074,2,Meeting_Expectations
112,4,B,Base,116.556,13,8,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1114785.4285,0,0,0,1909.0,480000,4.60322821195451,2,Meeting_Expectations
233,4,C,Base,102.97,13,10,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,TRAIN,487778.832105263,0,0,0,5460.08,480000,1.97675964906159,1,Below_Expectations
812,4,C,Hogar,106.61,14,9,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,TRAIN,566808.014375,0,1,0,1909.0,490000,10.2729683280676,1,Below_Expectations
225,4,D,Base,118.72,10,9,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,TRAIN,767527.670555556,0,0,0,1909.0,480000,4.33066793950797,1,Below_Expectations
825,4,C,Hogar,116.88,13,9,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,TRAIN,473614.066,0,0,0,1909.0,490000,6.42681692803715,1,Below_Expectations
829,4,C,Hogar,115.45,14,9,25.6583,-100.0982,,UT_DENSIDAD,TRAIN,471755.538,0,0,0,1909.0,490000,9.10635812804381,1,Below_Expectations
788,4,C,Hogar,102.92,14,8,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,TRAIN,572889.570476191,0,0,0,1909.0,490000,5.78907466488076,1,Below_Expectations
845,4,C,Hogar,106.03,14,8,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,TRAIN,577679.568,0,0,0,5460.08,490000,3.04792947413523,1,Below_Expectations
128,4,BC,Base,95.54,10,6,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,TRAIN,870850.3695,0,0,0,5460.08,480000,0.915819705288448,2,Meeting_Expectations
216,4,C,Hogar,130.4,12,9,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,TRAIN,1126901.381,0,0,0,1909.0,490000,3.60700319904295,2,Meeting_Expectations
724,4,C,Hogar,108.241193277311,12,8,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,TRAIN,717917.4525,0,1,0,1909.0,490000,2.03341163027616,1,Below_Expectations
861,4,C,Base,108.241193277311,12,8,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,TRAIN,194589.895,0,0,0,1909.0,480000,9.00654386730701,1,Below_Expectations
862,4,C,Hogar,108.241193277311,12,8,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,427229.97,0,0,0,1909.0,490000,4.15548899696995,1,Below_Expectations
868,4,C,Hogar,108.241193277311,12,8,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,TRAIN,298774.668,0,0,0,1909.0,490000,8.29616557178063,1,Below_Expectations
198,4,BC,Base,118.0,10,8,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,821826.332777778,0,0,0,1909.0,480000,8.95128903300484,1,Below_Expectations
163,4,C,Base,114.24,12,11,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,TRAIN,776564.815,0,0,0,5460.08,480000,0.402248037790697,1,Below_Expectations
759,4,C,Hogar,108.241193277311,12,8,25.61631,-100.13266,Hogar Reunión,UT_DENSIDAD,TRAIN,859536.266842105,0,0,0,1909.0,490000,6.97588037421368,2,Meeting_Expectations
63,4,D,Hogar,108.53,12,5,25.66645,-100.10365,Hogar Reunión,UT_DENSIDAD,TRAIN,1419062.892,0,0,0,1909.0,490000,8.66732882173485,3,Excellent
263,4,C,Hogar,144.12,13,12,25.67809,-100.16256,Hogar Reunión,UT_DENSIDAD,TRAIN,969596.017,0,0,0,5460.08,490000,3.81732761052085,2,Meeting_Expectations
67,4,C,Receso,97.71,12,6,25.67955,-100.11205,Parada Técnica,UT_CARRETERA_GAS,TRAIN,725919.0305,0,0,0,1909.0,516000,8.23587783759467,1,Below_Expectations
741,4,C,Hogar,108.241193277311,12,8,25.6503,-100.09787,Hogar Reunión,UT_DENSIDAD,TRAIN,1027754.852,0,0,0,1909.0,490000,9.12859578415765,2,Meeting_Expectations
68,4,D,Hogar,102.87,13,7,25.64911,-100.1431,Hogar Reunión,UT_GAS_URBANA,TRAIN,1127433.53,0,0,0,1909.0,490000,4.61228296612231,2,Meeting_Expectations
751,4,C,Hogar,108.241193277311,12,8,25.68108,-100.07976,Hogar Reunión,UT_DENSIDAD,TRAIN,1295798.975,0,0,0,1909.0,490000,11.3650303677818,3,Excellent
69,4,C,Hogar,101.82,12,7,25.61119,-100.17794,Hogar Reunión,UT_DENSIDAD,TRAIN,1004868.763,0,0,0,1909.0,490000,4.80665052675586,2,Meeting_Expectations
257,4,C,Hogar,106.0,12,14,25.66678,-100.16033,Hogar Reunión,UT_DENSIDAD,TRAIN,1197144.743,0,0,0,5460.08,490000,3.23166987125075,2,Meeting_Expectations
755,4,C,Hogar,108.241193277311,12,8,25.6718,-100.07631,Barrio Competido,UT_DENSIDAD,TRAIN,968145.1,0,0,0,1909.0,490000,11.4691226263291,2,Meeting_Expectations
756,4,C,Hogar,108.241193277311,12,8,25.63392,-100.12148,Hogar Reunión,UT_DENSIDAD,TRAIN,829651.4795,0,0,0,1909.0,490000,7.09103817129821,1,Below_Expectations
758,4,C,Base,108.241193277311,12,8,25.62464,-100.11749,Parada Técnica,UT_GAS_URBANA,TRAIN,876532.0435,0,0,0,1909.0,480000,7.83315531707694,2,Meeting_Expectations
76,4,CD,Hogar,109.21,13,7,25.6064,-100.16801,Hogar Reunión,UT_DENSIDAD,TRAIN,821313.87,0,0,0,1909.0,490000,5.61674977806048,1,Below_Expectations
62,4,CD,Base,85.25,12,9,25.64195,-100.11259,Hogar Reunión,UT_DENSIDAD,TRAIN,800090.3645,0,0,0,1909.0,480000,7.75040875747073,1,Below_Expectations
762,4,C,Hogar,108.241193277311,12,8,25.6793,-100.09175,Hogar Reunión,UT_DENSIDAD,TRAIN,949082.33,0,0,0,1909.0,490000,10.155819121238,2,Meeting_Expectations
256,4,C,Hogar,95.0,10,7,25.65545,-100.12373,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,743250.5715,0,0,0,1909.0,490000,6.53482665151284,1,Below_Expectations
78,4,CD,Hogar,115.44,13,9,25.68897,-100.11577,Hogar Reunión,UT_DENSIDAD,TRAIN,855952.280476191,0,0,0,1909.0,490000,8.33306637550773,1,Below_Expectations
85,4,C,Receso,116.98,14,10,25.64717,-100.09112,Oficinistas,UT_DENSIDAD,TRAIN,686622.248,0,0,0,1909.0,516000,9.82281078594462,1,Below_Expectations
776,4,C,Hogar,108.241193277311,12,8,25.61936,-100.12416,Oficinistas,UT_DENSIDAD,TRAIN,988001.14,0,0,0,1909.0,490000,7.50468821873057,2,Meeting_Expectations
86,4,C,Hogar,116.12,12,9,25.68957,-100.11101,Hogar Reunión,UT_DENSIDAD,TRAIN,1588720.4775,0,0,0,1909.0,490000,8.78590293877869,3,Excellent
89,4,B,Hogar,115.77,12,9,25.64365,-100.08587,Hogar Reunión,UT_DENSIDAD,TRAIN,798400.9455,0,0,0,1909.0,490000,10.3810455451604,1,Below_Expectations
778,4,C,Base,108.241193277311,12,8,25.64885,-100.08403,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,1075680.5565,0,0,0,1909.0,480000,10.5214395486194,2,Meeting_Expectations
781,4,C,Hogar,89.47,13,8,25.6386,-100.1923,Hogar Reunión,UT_DENSIDAD,TRAIN,597888.833684211,0,1,0,5460.08,490000,1.66755646673051,1,Below_Expectations
96,4,C,Base,92.45,11,10,25.64882,-100.11601,Hogar Reunión,UT_DENSIDAD,TRAIN,1450080.5595,0,0,0,1909.0,480000,7.321153314456,3,Excellent
782,4,C,Hogar,108.241193277311,12,8,25.6037,-100.1814,Barrio Competido,UT_DENSIDAD,TRAIN,586493.363,0,0,0,1909.0,490000,5.56346033798257,1,Below_Expectations
787,4,C,Hogar,108.241193277311,12,8,25.61143,-100.14326,Barrio Competido,UT_DENSIDAD,TRAIN,681493.691428571,0,0,0,1909.0,490000,6.52455383571599,1,Below_Expectations
476,4,C,Base,97.14,13,17,25.65174,-100.16009,Hogar Reunión,UT_GAS_URBANA,TRAIN,909204.018,0,0,0,5460.08,480000,2.89096252535718,2,Meeting_Expectations
573,4,C,Hogar,116.556,13,8,25.61552,-100.15421,Hogar Reunión,UT_DENSIDAD,TRAIN,724722.618095238,0,0,0,1909.0,490000,5.45045078814297,1,Below_Expectations
491,4,B,Hogar,116.556,13,8,25.61903,-100.14562,Hogar Reunión,UT_DENSIDAD,TRAIN,1231175.5645,0,0,0,1909.0,490000,5.77148130083504,3,Excellent
576,4,C,Hogar,110.74,12,5,25.65319,-100.20294,Hogar Reunión,UT_DENSIDAD,TRAIN,768262.912,0,0,0,5460.08,490000,1.40919079045457,1,Below_Expectations
489,4,B,Hogar,116.556,13,8,25.63466,-100.15852,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,677974.045714286,0,0,0,1909.0,490000,3.68077059301485,1,Below_Expectations
578,4,C,Hogar,116.556,13,8,25.60816,-100.16515,Hogar Reunión,UT_DENSIDAD,TRAIN,960634.919,0,0,0,1909.0,490000,5.55230083688469,2,Meeting_Expectations
488,4,B,Hogar,116.556,13,8,25.61455,-100.17592,Hogar Reunión,UT_DENSIDAD,TRAIN,722081.758,0,0,0,1909.0,490000,4.49797772482243,1,Below_Expectations
487,4,B,Hogar,116.556,13,8,25.63661,-100.17872,Hogar Reunión,UT_DENSIDAD,TRAIN,867462.098571429,0,1,0,1909.0,490000,2.11472079001887,2,Meeting_Expectations
354,4,C,Base,101.0,10,10,25.65599,-100.18227,Oficinistas,UT_GAS_URBANA,TRAIN,1222748.789,0,0,0,5460.08,480000,0.728133598063419,3,Excellent
579,4,C,Hogar,108.241193277311,12,8,25.66445,-100.1007,Hogar Reunión,UT_DENSIDAD,TRAIN,704318.968571429,0,0,0,1909.0,490000,8.92529916664331,1,Below_Expectations
478,4,C,Hogar,78.49,11,8,25.63906,-100.18691,Hogar Reunión,UT_DENSIDAD,TRAIN,1188620.2595,0,1,0,5460.08,490000,1.59311983149288,2,Meeting_Expectations
477,4,C,Hogar,116.556,13,8,25.69536,-100.117,Hogar Reunión,UT_DENSIDAD,TRAIN,1110591.904,0,0,0,1909.0,490000,8.59016566359183,2,Meeting_Expectations
569,4,C,Receso,116.556,13,8,25.62041,-100.10528,Parada Técnica,UT_CARRETERA_GAS,TRAIN,964602.773333333,0,0,0,1909.0,516000,9.14305898932522,2,Meeting_Expectations
325,4,C,Hogar,103.0,10,9,25.68066,-100.1747,Hogar Reunión,UT_DENSIDAD,TRAIN,1568393.458,0,0,0,5460.08,490000,3.36027812714969,3,Excellent
586,4,C,Base,102.14,12,8,25.6606,-100.15012,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,640664.782857143,0,0,0,5460.08,480000,3.96953286192152,1,Below_Expectations
323,4,C,Hogar,103.0,11,7,25.65474,-100.19161,Hogar Reunión,UT_DENSIDAD,TRAIN,1508758.81263158,0,0,0,5460.08,490000,0.318244531933296,3,Excellent
357,4,C,Hogar,99.48,13,17,25.64439,-100.18586,Hogar Reunión,UT_GAS_URBANA,TRAIN,1043479.1415,0,1,0,5460.08,490000,1.03351751647583,2,Meeting_Expectations
469,4,C,Base,110.53,13,12,25.67482,-100.19868,Parada Técnica,UT_DENSIDAD,TRAIN,995664.476,0,0,0,5460.08,480000,2.58900563504188,2,Meeting_Expectations
589,4,C,Hogar,107.21,13,8,25.63988,-100.19627,Hogar Reunión,UT_DENSIDAD,TRAIN,1157609.67571429,0,1,0,5460.08,490000,1.66359747807073,2,Meeting_Expectations
466,4,C,Hogar,77.01,11,5,25.65171,-100.19697,Hogar Reunión,UT_DENSIDAD,TRAIN,462016.2715,0,0,0,5460.08,490000,0.82926601489423,1,Below_Expectations
463,4,CD,Hogar,117.62,13,9,25.66278,-100.17165,Hogar Reunión,UT_DENSIDAD,TRAIN,709258.1375,0,0,0,5460.08,490000,2.02474311081737,1,Below_Expectations
592,4,C,Hogar,104.63,13,9,25.64027,-100.20374,Hogar Reunión,UT_DENSIDAD,TRAIN,741405.257619048,0,0,0,5460.08,490000,2.07607515163614,1,Below_Expectations
454,4,C,Hogar,133.34,13,7,25.68396,-100.17319,Hogar Reunión,UT_DENSIDAD,TRAIN,815350.4655,0,0,0,5460.08,490000,3.75682666016054,1,Below_Expectations
313,4,C,Hogar,101.0,13,9,25.66092,-100.1955,Hogar Reunión,UT_DENSIDAD,TRAIN,735992.915714286,0,0,0,5460.08,490000,1.07815894126755,1,Below_Expectations
342,4,C,Hogar,90.0,10,7,25.65693,-100.17219,Hogar Reunión,UT_DENSIDAD,TRAIN,1197029.88166667,0,0,0,5460.08,490000,1.72164142148216,2,Meeting_Expectations
343,4,C,Hogar,113.0,11,11,25.6585,-100.1898,Hogar Reunión,UT_DENSIDAD,TRAIN,1235637.1845,0,0,0,5460.08,490000,0.588065998290553,3,Excellent
542,4,B,Hogar,116.556,13,8,25.6263,-100.09652,Hogar Reunión,UT_DENSIDAD,TRAIN,1013500.203,0,1,0,1909.0,490000,9.73263292422033,2,Meeting_Expectations
543,4,B,Hogar,116.556,13,8,25.65013,-100.07336,Hogar Reunión,UT_DENSIDAD,TRAIN,1221746.19052632,0,0,0,1909.0,490000,11.584664247086,2,Meeting_Expectations
544,4,B,Hogar,116.556,13,8,25.64653,-100.06443,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,665033.5065,0,0,0,1909.0,490000,12.4972098339395,1,Below_Expectations
532,4,B,Hogar,116.556,13,8,25.68988,-100.10206,Barrio Competido,UT_DENSIDAD,TRAIN,615947.537,0,0,0,1909.0,490000,9.60604000774556,1,Below_Expectations
531,4,C,Hogar,119.0,13,11,25.66834,-100.20095,Hogar Reunión,UT_DENSIDAD,TRAIN,819385.8995,0,0,0,5460.08,490000,2.06608218817742,1,Below_Expectations
546,4,B,Hogar,116.556,13,8,25.62223,-100.09129,Hogar Reunión,UT_DENSIDAD,TRAIN,975179.937368421,0,0,0,1909.0,490000,10.3745228777198,2,Meeting_Expectations
547,4,B,Base,116.556,13,8,25.66161,-100.14385,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,441207.5565,0,0,0,1909.0,480000,4.6076773193286,1,Below_Expectations
529,4,B,Hogar,116.556,13,8,25.64248,-100.1225,Hogar Reunión,UT_DENSIDAD,TRAIN,625070.8175,0,0,0,1909.0,490000,6.76143912321833,1,Below_Expectations
527,4,B,Hogar,116.556,13,8,25.64268,-100.10129,Hogar Reunión,UT_DENSIDAD,TRAIN,911627.533,0,0,0,1909.0,490000,8.85877837045744,2,Meeting_Expectations
524,4,B,Hogar,116.556,13,8,25.64402,-100.05898,Hogar Reunión,UT_DENSIDAD,TRAIN,1340058.226,0,0,0,1909.0,490000,13.0617215031205,3,Excellent
551,4,C,Hogar,116.556,13,8,25.66131,-100.10421,Hogar Reunión,UT_DENSIDAD,TRAIN,1255593.941,0,0,0,1909.0,490000,8.53358846662882,3,Excellent
301,4,C,Hogar,120.0,10,10,25.64824,-100.1831,Hogar Reunión,UT_DENSIDAD,TRAIN,1347179.7155,0,0,0,5460.08,490000,0.805903686966913,3,Excellent
552,4,C,Hogar,116.556,13,8,25.62981,-100.09465,Hogar Reunión,UT_DENSIDAD,TRAIN,645180.110476191,0,1,0,1909.0,490000,9.79993915893198,1,Below_Expectations
344,4,C,Hogar,113.11,10,12,25.65219,-100.20159,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,966534.414,0,0,0,5460.08,490000,1.27956410735545,2,Meeting_Expectations
517,4,B,Hogar,116.556,13,8,25.68302,-100.0874,Hogar Reunión,UT_DENSIDAD,TRAIN,797384.388,0,0,0,1909.0,490000,10.6948943234425,1,Below_Expectations
515,4,B,Hogar,116.556,13,8,25.63215,-100.09914,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,1034493.0025,0,1,0,1909.0,490000,9.29764673231976,2,Meeting_Expectations
558,4,C,Hogar,108.4,13,6,25.66055,-100.15006,Hogar Reunión,UT_DENSIDAD,TRAIN,677419.967,0,0,0,5460.08,490000,3.97428470321417,1,Below_Expectations
561,4,C,Hogar,117.26,13,11,25.66779,-100.1394,Hogar Reunión,UT_DENSIDAD,TRAIN,905695.2145,0,0,0,5460.08,490000,5.21540409831792,2,Meeting_Expectations
508,4,B,Hogar,116.556,13,8,25.61912,-100.12962,Hogar Reunión,UT_DENSIDAD,TRAIN,1569010.58823529,0,0,0,1909.0,490000,7.05118734503116,3,Excellent
335,4,C,Hogar,119.72,13,8,25.68401,-100.17951,Hogar Reunión,UT_DENSIDAD,TRAIN,1174821.563,0,0,0,5460.08,490000,3.54411054951853,2,Meeting_Expectations
565,4,C,Hogar,116.556,13,8,25.66704,-100.10666,Hogar Reunión,UT_DENSIDAD,TRAIN,834521.875238095,0,0,0,1909.0,490000,8.38184470978458,1,Below_Expectations
347,4,CD,Hogar,118.0,10,8,25.62776,-100.15437,Hogar Reunión,UT_DENSIDAD,TRAIN,781609.993529412,0,0,0,1909.0,490000,4.47428421458012,1,Below_Expectations
505,4,B,Base,116.556,13,8,25.61653,-100.14059,Hogar Reunión,UT_DENSIDAD,TRAIN,868032.206,0,0,0,1909.0,480000,6.33506097888166,2,Meeting_Expectations
566,4,C,Hogar,116.556,13,8,25.61549,-100.16955,Hogar Reunión,UT_DENSIDAD,TRAIN,564465.49,0,0,0,1909.0,490000,4.6270813132621,1,Below_Expectations
499,4,B,Hogar,116.556,13,8,25.61784,-100.17803,Hogar Reunión,UT_DENSIDAD,TRAIN,729647.177,0,0,0,1909.0,490000,4.08777966644223,1,Below_Expectations
378,4,C,Hogar,101.61,13,10,25.63521,-100.19571,Hogar Reunión,UT_DENSIDAD,TRAIN,1420849.4445,0,1,0,5460.08,490000,2.12233488778717,3,Excellent
613,4,C,Hogar,116.556,13,8,25.66542,-100.12747,Hogar Reunión,UT_DENSIDAD,TRAIN,1081451.999,0,0,0,1909.0,490000,6.30159223491112,2,Meeting_Expectations
377,4,C,Base,101.92,12,10,25.67398,-100.19056,Oficinistas,UT_GAS_URBANA,TRAIN,986100.16,0,0,0,5460.08,480000,2.30825000360227,2,Meeting_Expectations
624,4,C,Hogar,108.241193277311,12,8,25.63117,-100.10429,Hogar Reunión,UT_DENSIDAD,TRAIN,1110024.76368421,0,0,0,1909.0,490000,8.82886147513535,2,Meeting_Expectations
609,4,C,Hogar,112.76,13,7,25.6568,-100.20271,Hogar Reunión,UT_DENSIDAD,TRAIN,1049256.2355,0,0,0,5460.08,490000,1.44038847495608,2,Meeting_Expectations
625,4,C,Hogar,108.241193277311,12,8,25.62271,-100.12389,Barrio Competido,UT_DENSIDAD,TRAIN,1047004.327,0,0,0,1909.0,490000,7.34848275625452,2,Meeting_Expectations
437,4,D,Hogar,132.58,13,10,25.6505,-100.19497,Hogar Reunión,UT_DENSIDAD,TRAIN,1675017.0855,0,0,0,5460.08,490000,0.683948096031401,3,Excellent
607,4,C,Base,113.87,13,8,25.65072,-100.17396,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,470394.7735,0,0,0,5460.08,480000,1.52243155290351,1,Below_Expectations
405,4,C,Base,114.35,13,11,25.67513,-100.19265,Oficinistas,UT_GAS_URBANA,TRAIN,752201.861,0,0,0,5460.08,480000,2.45916469043478,1,Below_Expectations
606,4,C,Hogar,116.556,13,8,25.66378,-100.12145,Hogar Reunión,UT_DENSIDAD,TRAIN,688089.002222222,0,0,0,1909.0,490000,6.8588215454596,1,Below_Expectations
614,4,C,Hogar,108.241193277311,12,8,25.69467,-100.10876,Hogar Reunión,UT_DENSIDAD,TRAIN,665909.7655,0,0,0,1909.0,490000,9.25519002222534,1,Below_Expectations
628,4,C,Hogar,108.241193277311,12,8,25.62308,-100.11947,Hogar Reunión,UT_DENSIDAD,TRAIN,728385.073,0,0,0,1909.0,490000,7.72606580655902,1,Below_Expectations
602,4,C,Hogar,119.59,12,9,25.64834,-100.20994,Hogar Reunión,UT_DENSIDAD,TRAIN,1364513.3485,0,0,0,5460.08,490000,2.18104947775099,3,Excellent
632,4,C,Hogar,108.241193277311,12,8,25.67265,-100.10799,Hogar Reunión,UT_DENSIDAD,TRAIN,618001.120952381,0,0,0,1909.0,490000,8.38876540539794,1,Below_Expectations
